MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA10
420862,400552,5,Contra Costa,013,338102,01306
420864,400217,5,Contra Costa,013,355200,01307
420867,400225,5,Contra Costa,013,322000,01303
420869,400224,5,Contra Costa,013,321200,01303
420873,400318,5,Contra Costa,013,322000,01303
420877,400533,5,Contra Costa,013,338201,01306
420879,400455,5,Contra Costa,013,338301,01306
420881,400456,5,Contra Costa,013,340001,01304
420883,400586,5,Contra Costa,013,340002,01304
420885,400456,5,Contra Costa,013,340001,01304
420888,400015,5,Contra Costa,013,333101,01307
420890,400424,5,Contra Costa,013,333102,01307
420891,400422,5,Contra Costa,013,333101,01307
420895,400312,5,Contra Costa,013,355301,01306
420897,400238,5,Contra Costa,013,351101,01304
420898,400611,5,Contra Costa,013,334200,01304
420899,400177,5,Contra Costa,013,351102,01304
420900,400177,5,Contra Costa,013,351102,01304
420906,400341,5,Contra Costa,013,327000,01303
420908,400338,5,Contra Costa,013,327000,01303
420909,400338,5,Contra Costa,013,327000,01303
420910,400340,5,Contra Costa,013,327000,01303
420911,400362,5,Contra Costa,013,329000,01303
420913,400049,5,Contra Costa,013,343002,01306
420915,400217,5,Contra Costa,013,355200,01307
420917,400217,5,Contra Costa,013,355200,01307
420929,400241,5,Contra Costa,013,303201,01308
420932,400105,5,Contra Costa,013,303205,01309
420950,400510,5,Contra Costa,013,303103,01309
420953,400073,5,Contra Costa,013,355117,01305
420955,400002,5,Contra Costa,013,355107,01308
420964,400413,5,Contra Costa,013,375000,01301
420965,400413,5,Contra Costa,013,375000,01301
420966,400413,5,Contra Costa,013,375000,01301
420969,400382,5,Contra Costa,013,372000,01301
420970,400407,5,Contra Costa,013,374000,01301
420972,400413,5,Contra Costa,013,375000,01301
420973,400407,5,Contra Costa,013,374000,01301
420975,400409,5,Contra Costa,013,374000,01301
420977,400043,5,Contra Costa,013,366001,01301
420981,400594,5,Contra Costa,013,367200,01301
420983,400566,5,Contra Costa,013,356001,01303
420984,400566,5,Contra Costa,013,356001,01303
420998,400250,5,Contra Costa,013,392200,01302
421006,400202,5,Contra Costa,013,355110,01308
421007,400171,5,Contra Costa,013,355109,01308
421009,400386,5,Contra Costa,013,310000,01307
421010,400254,5,Contra Costa,013,355109,01308
421011,400582,5,Contra Costa,013,314104,01307
421012,400301,5,Contra Costa,013,307101,01308
421013,400333,5,Contra Costa,013,307205,01308
421015,400330,5,Contra Costa,013,307201,01308
421019,400551,5,Contra Costa,013,314103,01307
421020,400605,5,Contra Costa,013,310000,01307
421021,400045,5,Contra Costa,013,314102,01307
421023,400584,5,Contra Costa,013,306002,01308
421028,400334,5,Contra Costa,013,355304,01306
421029,400491,5,Contra Costa,013,315000,01307
421030,400311,5,Contra Costa,013,355301,01306
421033,400078,5,Contra Costa,013,346204,01305
421036,400586,5,Contra Costa,013,340002,01304
421040,400290,5,Contra Costa,013,321200,01303
421044,400342,5,Contra Costa,013,328000,01303
421048,400334,5,Contra Costa,013,355304,01306
421049,400121,5,Contra Costa,013,355304,01306
421051,400010,5,Contra Costa,013,321103,01303
421052,400478,5,Contra Costa,013,343001,01306
421053,400227,5,Contra Costa,013,339002,01304
421063,400371,5,Contra Costa,013,326000,01303
421065,400562,5,Contra Costa,013,330000,01307
421067,400589,5,Contra Costa,013,332000,01307
421068,400215,5,Contra Costa,013,355200,01307
421070,400394,5,Contra Costa,013,332000,01307
421085,400224,5,Contra Costa,013,321200,01303
421086,400226,5,Contra Costa,013,347000,01304
421089,400224,5,Contra Costa,013,321200,01303
421094,400619,5,Contra Costa,013,348000,01304
421095,400429,5,Contra Costa,013,345108,01305
421101,400167,5,Contra Costa,013,303202,01309
421123,400196,5,Contra Costa,013,302008,01309
421133,400136,5,Contra Costa,013,355108,01308
421136,400136,5,Contra Costa,013,355108,01308
421141,400351,5,Contra Costa,013,368002,01301
421146,400164,5,Contra Costa,013,360102,01302
421149,400325,5,Contra Costa,013,369001,01301
421151,400095,5,Contra Costa,013,384000,01302
421155,400401,5,Contra Costa,013,345102,01305
421156,400426,5,Contra Costa,013,345103,01305
421157,400402,5,Contra Costa,013,345102,01305
421160,400431,5,Contra Costa,013,345111,01305
421163,400456,5,Contra Costa,013,340001,01304
421164,400227,5,Contra Costa,013,339002,01304
421173,400185,5,Contra Costa,013,345113,01305
421176,400613,5,Contra Costa,013,334200,01304
421182,400062,5,Contra Costa,013,320001,01303
421184,400491,5,Contra Costa,013,315000,01307
421185,400491,5,Contra Costa,013,315000,01307
421188,400491,5,Contra Costa,013,315000,01307
421192,400612,5,Contra Costa,013,334200,01304
421194,400612,5,Contra Costa,013,334200,01304
421195,400132,5,Contra Costa,013,339001,01304
421204,400506,5,Contra Costa,013,315000,01307
421208,400145,5,Contra Costa,013,324001,01306
421209,400215,5,Contra Costa,013,355200,01307
421213,400111,5,Contra Costa,013,302009,01308
421218,400195,5,Contra Costa,013,303205,01309
421219,400108,5,Contra Costa,013,302005,01309
421229,400258,5,Contra Costa,013,302010,01309
421237,400258,5,Contra Costa,013,302010,01309
421241,400099,5,Contra Costa,013,385200,01302
421242,400193,5,Contra Costa,013,387000,01302
421248,400516,5,Contra Costa,013,358000,01303
421249,400039,5,Contra Costa,013,359103,01302
421252,400174,5,Contra Costa,013,378000,01301
421260,400072,5,Contra Costa,013,384000,01302
421263,400187,5,Contra Costa,013,385200,01302
421268,400603,5,Contra Costa,013,307205,01308
421272,400266,5,Contra Costa,013,305000,01308
421276,400181,5,Contra Costa,013,308001,01308
421277,400181,5,Contra Costa,013,308001,01308
421278,400359,5,Contra Costa,013,308001,01308
421280,400360,5,Contra Costa,013,308001,01308
421282,400522,5,Contra Costa,013,356002,01303
421284,400522,5,Contra Costa,013,356002,01303
421295,400130,5,Contra Costa,013,345202,01305
421301,400210,5,Contra Costa,013,345112,01305
421302,400018,5,Contra Costa,013,338102,01306
421303,400475,5,Contra Costa,013,335000,01306
421304,400366,5,Contra Costa,013,331000,01307
421305,400499,5,Contra Costa,013,337200,01306
421306,400312,5,Contra Costa,013,355301,01306
421308,400505,5,Contra Costa,013,355302,01306
421310,400050,5,Contra Costa,013,318000,01303
421313,400494,5,Contra Costa,013,319000,01303
421317,400493,5,Contra Costa,013,319000,01303
421324,400134,5,Contra Costa,013,339002,01304
421342,400109,5,Contra Costa,013,303102,01309
421347,400106,5,Contra Costa,013,302010,01309
421352,400002,5,Contra Costa,013,355107,01308
421366,400075,5,Contra Costa,013,355114,01305
421368,400350,5,Contra Costa,013,367100,01302
421370,400324,5,Contra Costa,013,365003,01302
421378,400569,5,Contra Costa,013,360200,01302
421390,400251,5,Contra Costa,013,367100,01302
421392,400085,5,Contra Costa,013,365002,01301
421393,400085,5,Contra Costa,013,365002,01301
421401,400219,5,Contra Costa,013,314104,01307
421403,400042,5,Contra Costa,013,313203,01307
421405,400582,5,Contra Costa,013,314104,01307
421422,400551,5,Contra Costa,013,314103,01307
421425,400058,5,Contra Costa,013,346201,01304
421426,400399,5,Contra Costa,013,345101,01305
421429,400401,5,Contra Costa,013,345102,01305
421438,400280,5,Contra Costa,013,355301,01306
421444,400286,5,Contra Costa,013,355306,01306
421451,400004,5,Contra Costa,013,327000,01303
421455,400004,5,Contra Costa,013,327000,01303
421456,400556,5,Contra Costa,013,343001,01306
421458,400533,5,Contra Costa,013,338201,01306
421460,400479,5,Contra Costa,013,338301,01306
421461,400479,5,Contra Costa,013,338301,01306
421462,400479,5,Contra Costa,013,338301,01306
421479,400064,5,Contra Costa,013,321101,01303
421480,400629,5,Contra Costa,013,354002,01304
421481,400497,5,Contra Costa,013,337100,01306
421482,400532,5,Contra Costa,013,338201,01306
421484,400394,5,Contra Costa,013,332000,01307
421485,400033,5,Contra Costa,013,336202,01303
421490,400506,5,Contra Costa,013,315000,01307
421493,400167,5,Contra Costa,013,303202,01309
421509,400168,5,Contra Costa,013,303202,01309
421519,400241,5,Contra Costa,013,303201,01308
421540,400545,5,Contra Costa,013,389200,01301
421541,400162,5,Contra Costa,013,361000,01302
421543,400249,5,Contra Costa,013,392200,01302
421544,400298,5,Contra Costa,013,359102,01302
421548,400321,5,Contra Costa,013,359202,01302
421549,400321,5,Contra Costa,013,359202,01302
421555,400637,5,Contra Costa,013,370000,01301
421556,400637,5,Contra Costa,013,370000,01301
421566,400600,5,Contra Costa,013,363000,01302
421567,400029,5,Contra Costa,013,362000,01302
421570,400163,5,Contra Costa,013,360102,01302
421573,400567,5,Contra Costa,013,359202,01302
421575,400571,5,Contra Costa,013,359102,01302
421578,400277,5,Contra Costa,013,352102,01304
421579,400615,5,Contra Costa,013,349000,01304
421580,400624,5,Contra Costa,013,351200,01304
421584,400494,5,Contra Costa,013,319000,01303
421585,400281,5,Contra Costa,013,354002,01304
421589,400275,5,Contra Costa,013,351200,01304
421591,400467,5,Contra Costa,013,336101,01303
421594,400004,5,Contra Costa,013,327000,01303
421595,400004,5,Contra Costa,013,327000,01303
421597,400342,5,Contra Costa,013,328000,01303
421598,400339,5,Contra Costa,013,327000,01303
421599,400362,5,Contra Costa,013,329000,01303
421600,400362,5,Contra Costa,013,329000,01303
421601,400342,5,Contra Costa,013,328000,01303
421603,400342,5,Contra Costa,013,328000,01303
421605,400025,5,Contra Costa,013,354001,01304
421607,400132,5,Contra Costa,013,339001,01304
421615,400561,5,Contra Costa,013,329000,01303
421628,400619,5,Contra Costa,013,348000,01304
421629,400124,5,Contra Costa,013,320004,01303
421630,400128,5,Contra Costa,013,324002,01303
421632,400024,5,Contra Costa,013,352202,01304
421635,400011,5,Contra Costa,013,302007,01309
421639,400204,5,Contra Costa,013,303203,01309
421649,400109,5,Contra Costa,013,303102,01309
421650,400641,5,Contra Costa,013,304002,01309
421651,400640,5,Contra Costa,013,303103,01309
421656,400641,5,Contra Costa,013,304002,01309
421662,400567,5,Contra Costa,013,359202,01302
421663,400191,5,Contra Costa,013,387000,01302
421665,400576,5,Contra Costa,013,390100,01302
421666,400097,5,Contra Costa,013,385100,01302
421670,400079,5,Contra Costa,013,392200,01302
421672,400440,5,Contra Costa,013,379000,01301
421675,400410,5,Contra Costa,013,374000,01301
421681,400079,5,Contra Costa,013,392200,01302
421682,400252,5,Contra Costa,013,365003,01302
421684,400322,5,Contra Costa,013,364002,01302
421685,400322,5,Contra Costa,013,364002,01302
421687,400069,5,Contra Costa,013,383000,01301
421688,400191,5,Contra Costa,013,387000,01302
421692,400359,5,Contra Costa,013,308001,01308
421693,400360,5,Contra Costa,013,308001,01308
421695,400200,5,Contra Costa,013,308002,01308
421698,400301,5,Contra Costa,013,307101,01308
421700,400359,5,Contra Costa,013,308001,01308
421704,400522,5,Contra Costa,013,356002,01303
421705,400522,5,Contra Costa,013,356002,01303
421709,400522,5,Contra Costa,013,356002,01303
421712,400522,5,Contra Costa,013,356002,01303
421713,400501,5,Contra Costa,013,337200,01306
421716,400235,5,Contra Costa,013,340001,01304
421718,400180,5,Contra Costa,013,338204,01306
421720,400562,5,Contra Costa,013,330000,01307
421721,400009,5,Contra Costa,013,334200,01304
421722,400585,5,Contra Costa,013,340002,01304
421727,400108,5,Contra Costa,013,302005,01309
421730,400539,5,Contra Costa,013,302007,01309
421732,400204,5,Contra Costa,013,303203,01309
421735,400113,5,Contra Costa,013,303103,01309
421736,400539,5,Contra Costa,013,302007,01309
421739,400204,5,Contra Costa,013,303203,01309
421757,400126,5,Contra Costa,013,355108,01308
421762,400002,5,Contra Costa,013,355107,01308
421767,400638,5,Contra Costa,013,355112,01305
421768,400571,5,Contra Costa,013,359102,01302
421769,400039,5,Contra Costa,013,359103,01302
421772,400382,5,Contra Costa,013,372000,01301
421775,400409,5,Contra Costa,013,374000,01301
421783,400089,5,Contra Costa,013,392300,01302
421787,400514,5,Contra Costa,013,358000,01303
421808,400083,5,Contra Costa,013,355111,01308
421810,400442,5,Contra Costa,013,313206,01307
421813,400083,5,Contra Costa,013,355111,01308
421814,400181,5,Contra Costa,013,308001,01308
421815,400603,5,Contra Costa,013,307205,01308
421818,400358,5,Contra Costa,013,307205,01308
421820,400202,5,Contra Costa,013,355110,01308
421825,400522,5,Contra Costa,013,356002,01303
421830,400609,5,Contra Costa,013,356002,01303
421831,400426,5,Contra Costa,013,345103,01305
421832,400369,5,Contra Costa,013,325000,01303
421835,400315,5,Contra Costa,013,353002,01304
421848,400019,5,Contra Costa,013,346101,01306
421849,400281,5,Contra Costa,013,354002,01304
421855,400077,5,Contra Costa,013,346204,01305
421859,400491,5,Contra Costa,013,315000,01307
421860,400288,5,Contra Costa,013,321102,01303
421861,400453,5,Contra Costa,013,337300,01306
421864,400455,5,Contra Costa,013,338301,01306
421865,400455,5,Contra Costa,013,338301,01306
421866,400455,5,Contra Costa,013,338301,01306
421869,400309,5,Contra Costa,013,323000,01303
421872,400345,5,Contra Costa,013,323000,01303
421873,400291,5,Contra Costa,013,322000,01303
421874,400345,5,Contra Costa,013,323000,01303
421877,400012,5,Contra Costa,013,324002,01303
421883,400466,5,Contra Costa,013,334004,01306
421887,400424,5,Contra Costa,013,333102,01307
421888,400452,5,Contra Costa,013,334004,01306
421918,400537,5,Contra Costa,013,303204,01309
421921,400106,5,Contra Costa,013,302010,01309
421940,400084,5,Contra Costa,013,355114,01305
421953,400598,5,Contra Costa,013,360200,01302
421956,400485,5,Contra Costa,013,382000,01301
421959,400071,5,Contra Costa,013,384000,01302
421964,400351,5,Contra Costa,013,368002,01301
421967,400043,5,Contra Costa,013,366001,01301
421968,400059,5,Contra Costa,013,366002,01301
421969,400044,5,Contra Costa,013,366001,01301
421971,400580,5,Contra Costa,013,360200,01302
421976,400029,5,Contra Costa,013,362000,01302
421977,400026,5,Contra Costa,013,359202,01302
421978,400580,5,Contra Costa,013,360200,01302
421993,400090,5,Contra Costa,013,390200,01302
421995,400035,5,Contra Costa,013,359105,01302
421996,400089,5,Contra Costa,013,392300,01302
421997,400511,5,Contra Costa,013,305000,01308
422000,400170,5,Contra Costa,013,307202,01308
422002,400304,5,Contra Costa,013,307102,01308
422004,400511,5,Contra Costa,013,305000,01308
422007,400268,5,Contra Costa,013,305000,01308
422010,400267,5,Contra Costa,013,305000,01308
422019,400389,5,Contra Costa,013,311000,01307
422020,400468,5,Contra Costa,013,336102,01303
422021,400420,5,Contra Costa,013,332000,01307
422022,400422,5,Contra Costa,013,333101,01307
422023,400426,5,Contra Costa,013,345103,01305
422024,400428,5,Contra Costa,013,345103,01305
422026,400611,5,Contra Costa,013,334200,01304
422027,400626,5,Contra Costa,013,352101,01304
422031,400147,5,Contra Costa,013,336101,01303
422032,400147,5,Contra Costa,013,336101,01303
422035,400005,5,Contra Costa,013,336201,01303
422038,400034,5,Contra Costa,013,346204,01305
422039,400552,5,Contra Costa,013,338102,01306
422040,400140,5,Contra Costa,013,336201,01303
422048,400161,5,Contra Costa,013,352201,01304
422049,400625,5,Contra Costa,013,351200,01304
422050,400048,5,Contra Costa,013,343001,01306
422051,400496,5,Contra Costa,013,337100,01306
422052,400120,5,Contra Costa,013,355304,01306
422054,400454,5,Contra Costa,013,337300,01306
422055,400055,5,Contra Costa,013,345202,01305
422058,400280,5,Contra Costa,013,355301,01306
422059,400004,5,Contra Costa,013,327000,01303
422060,400491,5,Contra Costa,013,315000,01307
422062,400115,5,Contra Costa,013,303204,01309
422066,400093,5,Contra Costa,013,302008,01309
422071,400196,5,Contra Costa,013,302008,01309
422088,400093,5,Contra Costa,013,302008,01309
422091,400462,5,Contra Costa,013,381000,01301
422092,400634,5,Contra Costa,013,362000,01302
422097,400322,5,Contra Costa,013,364002,01302
422099,400164,5,Contra Costa,013,360102,01302
422102,400298,5,Contra Costa,013,359102,01302
422104,400096,5,Contra Costa,013,385100,01302
422106,400575,5,Contra Costa,013,390100,01302
422107,400575,5,Contra Costa,013,390100,01302
422108,400575,5,Contra Costa,013,390100,01302
422110,400322,5,Contra Costa,013,364002,01302
422111,400571,5,Contra Costa,013,359102,01302
422112,400322,5,Contra Costa,013,364002,01302
422116,400571,5,Contra Costa,013,359102,01302
422118,400584,5,Contra Costa,013,306002,01308
422122,400464,5,Contra Costa,013,314102,01307
422126,400488,5,Contra Costa,013,314200,01307
422130,400605,5,Contra Costa,013,310000,01307
422138,400474,5,Contra Costa,013,335000,01306
422139,400479,5,Contra Costa,013,338301,01306
422140,400455,5,Contra Costa,013,338301,01306
422145,400132,5,Contra Costa,013,339001,01304
422149,400626,5,Contra Costa,013,352101,01304
422151,400553,5,Contra Costa,013,338302,01306
422153,400453,5,Contra Costa,013,337300,01306
422156,400364,5,Contra Costa,013,331000,01307
422157,400101,5,Contra Costa,013,302005,01309
422160,400204,5,Contra Costa,013,303203,01309
422165,400204,5,Contra Costa,013,303203,01309
422166,400138,5,Contra Costa,013,302010,01309
422173,400116,5,Contra Costa,013,304004,01309
422176,400182,5,Contra Costa,013,304003,01309
422178,400092,5,Contra Costa,013,303103,01309
422191,400002,5,Contra Costa,013,355107,01308
422192,400159,5,Contra Costa,013,355112,01305
422196,400074,5,Contra Costa,013,355116,01305
422197,400074,5,Contra Costa,013,355116,01305
422202,400039,5,Contra Costa,013,359103,01302
422204,400028,5,Contra Costa,013,359204,01302
422207,400376,5,Contra Costa,013,371000,01301
422208,400376,5,Contra Costa,013,371000,01301
422209,400377,5,Contra Costa,013,371000,01301
422211,400355,5,Contra Costa,013,370000,01301
422214,400355,5,Contra Costa,013,370000,01301
422217,400031,5,Contra Costa,013,379000,01301
422233,400206,5,Contra Costa,013,355110,01308
422237,400417,5,Contra Costa,013,313102,01307
422244,400391,5,Contra Costa,013,312000,01307
422254,400522,5,Contra Costa,013,356002,01303
422258,400527,5,Contra Costa,013,321103,01303
422260,400523,5,Contra Costa,013,320004,01303
422265,400139,5,Contra Costa,013,326000,01303
422267,400620,5,Contra Costa,013,349000,01304
422269,400621,5,Contra Costa,013,349000,01304
422273,400052,5,Contra Costa,013,345105,01305
422276,400055,5,Contra Costa,013,345202,01305
422284,400396,5,Contra Costa,013,332000,01307
422285,400425,5,Contra Costa,013,333200,01307
422287,400451,5,Contra Costa,013,334001,01306
422291,400448,5,Contra Costa,013,333200,01307
422292,400007,5,Contra Costa,013,316000,01303
422302,400554,5,Contra Costa,013,338203,01306
422306,400533,5,Contra Costa,013,338201,01306
422307,400533,5,Contra Costa,013,338201,01306
422308,400533,5,Contra Costa,013,338201,01306
422319,400491,5,Contra Costa,013,315000,01307
422320,400064,5,Contra Costa,013,321101,01303
422326,400223,5,Contra Costa,013,338302,01306
422329,400115,5,Contra Costa,013,303204,01309
422339,400113,5,Contra Costa,013,303103,01309
422349,400143,5,Contra Costa,013,303201,01308
422358,400507,5,Contra Costa,013,301000,01309
422368,400595,5,Contra Costa,013,367200,01301
422371,400088,5,Contra Costa,013,390100,01302
422372,400090,5,Contra Costa,013,390200,01302
422373,400576,5,Contra Costa,013,390100,01302
422374,400577,5,Contra Costa,013,390200,01302
422378,400461,5,Contra Costa,013,380000,01301
422379,400461,5,Contra Costa,013,380000,01301
422380,400572,5,Contra Costa,013,365002,01301
422392,400439,5,Contra Costa,013,378000,01301
422400,400035,5,Contra Costa,013,359105,01302
422410,400068,5,Contra Costa,013,382000,01301
422411,400247,5,Contra Costa,013,360101,01302
422417,400269,5,Contra Costa,013,306003,01308
422418,400583,5,Contra Costa,013,306004,01308
422422,400584,5,Contra Costa,013,306002,01308
422424,400550,5,Contra Costa,013,314103,01307
422425,400003,5,Contra Costa,013,313206,01307
422432,400266,5,Contra Costa,013,305000,01308
422434,400213,5,Contra Costa,013,307202,01308
422438,400091,5,Contra Costa,013,313204,01307
422440,400091,5,Contra Costa,013,313204,01307
422442,400522,5,Contra Costa,013,356002,01303
422443,400340,5,Contra Costa,013,327000,01303
422444,400242,5,Contra Costa,013,338203,01306
422446,400019,5,Contra Costa,013,346101,01306
422447,400306,5,Contra Costa,013,334200,01304
422448,400308,5,Contra Costa,013,346102,01304
422450,400149,5,Contra Costa,013,351101,01304
422456,400506,5,Contra Costa,013,315000,01307
422461,400210,5,Contra Costa,013,345112,01305
422462,400494,5,Contra Costa,013,319000,01303
422463,400500,5,Contra Costa,013,337200,01306
422470,400061,5,Contra Costa,013,318000,01303
422471,400361,5,Contra Costa,013,328000,01303
422473,400564,5,Contra Costa,013,330000,01307
422474,400564,5,Contra Costa,013,330000,01307
422475,400564,5,Contra Costa,013,330000,01307
422476,400361,5,Contra Costa,013,328000,01303
422477,400474,5,Contra Costa,013,335000,01306
422478,400565,5,Contra Costa,013,331000,01307
422485,400313,5,Contra Costa,013,352102,01304
422486,400277,5,Contra Costa,013,352102,01304
422502,400557,5,Contra Costa,013,340002,01304
422507,400105,5,Contra Costa,013,303205,01309
422522,400166,5,Contra Costa,013,355113,01305
422527,400158,5,Contra Costa,013,355112,01305
422530,400137,5,Contra Costa,013,355108,01308
422531,400137,5,Contra Costa,013,355108,01308
422532,400126,5,Contra Costa,013,355108,01308
422535,400262,5,Contra Costa,013,359203,01302
422536,400038,5,Contra Costa,013,359204,01302
422538,400543,5,Contra Costa,013,389100,01302
422539,400187,5,Contra Costa,013,385200,01302
422541,400067,5,Contra Costa,013,382000,01301
422544,400230,5,Contra Costa,013,363000,01302
422547,400169,5,Contra Costa,013,363000,01302
422548,400026,5,Contra Costa,013,359202,01302
422551,400486,5,Contra Costa,013,383000,01301
422553,400070,5,Contra Costa,013,383000,01301
422554,400070,5,Contra Costa,013,383000,01301
422555,400100,5,Contra Costa,013,388000,01302
422556,400100,5,Contra Costa,013,388000,01302
422557,400070,5,Contra Costa,013,383000,01301
422559,400003,5,Contra Costa,013,313206,01307
422561,400391,5,Contra Costa,013,312000,01307
422563,400419,5,Contra Costa,013,313103,01307
422564,400391,5,Contra Costa,013,312000,01307
422567,400551,5,Contra Costa,013,314103,01307
422568,400266,5,Contra Costa,013,305000,01308
422584,400392,5,Contra Costa,013,331000,01307
422585,400392,5,Contra Costa,013,331000,01307
422586,400290,5,Contra Costa,013,321200,01303
422595,400423,5,Contra Costa,013,333102,01307
422600,400538,5,Contra Costa,013,304003,01309
422602,400203,5,Contra Costa,013,303204,01309
422621,400212,5,Contra Costa,013,355114,01305
422622,400212,5,Contra Costa,013,355114,01305
422625,400136,5,Contra Costa,013,355108,01308
422627,400298,5,Contra Costa,013,359102,01302
422628,400632,5,Contra Costa,013,357000,01303
422629,400632,5,Contra Costa,013,357000,01303
422631,400162,5,Contra Costa,013,361000,01302
422635,400432,5,Contra Costa,013,376000,01301
422636,400462,5,Contra Costa,013,381000,01301
422643,400029,5,Contra Costa,013,362000,01302
422644,400119,5,Contra Costa,013,361000,01302
422645,400355,5,Contra Costa,013,370000,01301
422651,400632,5,Contra Costa,013,357000,01303
422653,400516,5,Contra Costa,013,358000,01303
422654,400029,5,Contra Costa,013,362000,01302
422657,400030,5,Contra Costa,013,377000,01301
422660,400436,5,Contra Costa,013,377000,01301
422664,400567,5,Contra Costa,013,359202,01302
422676,400417,5,Contra Costa,013,313102,01307
422678,400330,5,Contra Costa,013,307201,01308
422679,400604,5,Contra Costa,013,309000,01307
422681,400183,5,Contra Costa,013,305000,01308
422684,400266,5,Contra Costa,013,305000,01308
422685,400254,5,Contra Costa,013,355109,01308
422692,400327,5,Contra Costa,013,307102,01308
422699,400221,5,Contra Costa,013,356002,01303
422706,400522,5,Contra Costa,013,356002,01303
422710,400624,5,Contra Costa,013,351200,01304
422712,400563,5,Contra Costa,013,330000,01307
422713,400319,5,Contra Costa,013,322000,01303
422714,400451,5,Contra Costa,013,334001,01306
422716,400501,5,Contra Costa,013,337200,01306
422718,400399,5,Contra Costa,013,345101,01305
422731,400496,5,Contra Costa,013,337100,01306
422732,400614,5,Contra Costa,013,343001,01306
422737,400621,5,Contra Costa,013,349000,01304
422740,400449,5,Contra Costa,013,333200,01307
422741,400497,5,Contra Costa,013,337100,01306
422744,400497,5,Contra Costa,013,337100,01306
422758,400284,5,Contra Costa,013,355306,01306
422759,400619,5,Contra Costa,013,348000,01304
422763,400308,5,Contra Costa,013,346102,01304
422764,400284,5,Contra Costa,013,355306,01306
422766,400063,5,Contra Costa,013,353001,01304
422767,400156,5,Contra Costa,013,345113,01305
422769,400109,5,Contra Costa,013,303102,01309
422779,400114,5,Contra Costa,013,303102,01309
422782,400539,5,Contra Costa,013,302007,01309
422783,400510,5,Contra Costa,013,303103,01309
422789,400509,5,Contra Costa,013,303103,01309
422791,400204,5,Contra Costa,013,303203,01309
422793,400510,5,Contra Costa,013,303103,01309
422802,400136,5,Contra Costa,013,355108,01308
422808,400158,5,Contra Costa,013,355112,01305
422815,400352,5,Contra Costa,013,368001,01301
422818,400174,5,Contra Costa,013,378000,01301
422820,400433,5,Contra Costa,013,376000,01301
422827,400546,5,Contra Costa,013,368001,01301
422828,400405,5,Contra Costa,013,373000,01301
422829,400548,5,Contra Costa,013,369001,01301
422833,400406,5,Contra Costa,013,373000,01301
422843,400439,5,Contra Costa,013,378000,01301
422845,400435,5,Contra Costa,013,377000,01301
422848,400079,5,Contra Costa,013,392200,01302
422849,400079,5,Contra Costa,013,392200,01302
422859,400322,5,Contra Costa,013,364002,01302
422865,400418,5,Contra Costa,013,313102,01307
422867,400205,5,Contra Costa,013,355111,01308
422868,400581,5,Contra Costa,013,314104,01307
422869,400202,5,Contra Costa,013,355110,01308
422871,400582,5,Contra Costa,013,314104,01307
422875,400170,5,Contra Costa,013,307202,01308
422889,400522,5,Contra Costa,013,356002,01303
422890,400037,5,Contra Costa,013,356002,01303
422899,400153,5,Contra Costa,013,346102,01304
422901,400593,5,Contra Costa,013,345203,01305
422903,400010,5,Contra Costa,013,321103,01303
422904,400010,5,Contra Costa,013,321103,01303
422905,400225,5,Contra Costa,013,322000,01303
422915,400018,5,Contra Costa,013,338102,01306
422916,400565,5,Contra Costa,013,331000,01307
422919,400346,5,Contra Costa,013,323000,01303
422924,400532,5,Contra Costa,013,338201,01306
422925,400032,5,Contra Costa,013,338204,01306
422926,400175,5,Contra Costa,013,338204,01306
422936,400066,5,Contra Costa,013,321101,01303
422958,400311,5,Contra Costa,013,355301,01306
422971,400305,5,Contra Costa,013,355306,01306
422979,400215,5,Contra Costa,013,355200,01307
422982,400523,5,Contra Costa,013,320004,01303
422988,400138,5,Contra Costa,013,302010,01309
422990,400509,5,Contra Costa,013,303103,01309
422996,400204,5,Contra Costa,013,303203,01309
422997,400212,5,Contra Costa,013,355114,01305
422999,400084,5,Contra Costa,013,355114,01305
423000,400126,5,Contra Costa,013,355108,01308
423001,400002,5,Contra Costa,013,355107,01308
423008,400461,5,Contra Costa,013,380000,01301
423010,400031,5,Contra Costa,013,379000,01301
423020,400059,5,Contra Costa,013,366002,01301
423025,400570,5,Contra Costa,013,365002,01301
423028,400545,5,Contra Costa,013,389200,01301
423039,400567,5,Contra Costa,013,359202,01302
423043,400603,5,Contra Costa,013,307205,01308
423044,400418,5,Contra Costa,013,313102,01307
423045,400186,5,Contra Costa,013,309000,01307
423049,400200,5,Contra Costa,013,308002,01308
423050,400583,5,Contra Costa,013,306004,01308
423052,400220,5,Contra Costa,013,314103,01307
423053,400032,5,Contra Costa,013,338204,01306
423055,400176,5,Contra Costa,013,338204,01306
423056,400523,5,Contra Costa,013,320004,01303
423058,400232,5,Contra Costa,013,345204,01304
423069,400466,5,Contra Costa,013,334004,01306
423072,400473,5,Contra Costa,013,334006,01306
423076,400016,5,Contra Costa,013,333101,01307
423077,400472,5,Contra Costa,013,334006,01306
423081,400203,5,Contra Costa,013,303204,01309
423101,400166,5,Contra Costa,013,355113,01305
423102,400136,5,Contra Costa,013,355108,01308
423103,400075,5,Contra Costa,013,355114,01305
423104,400158,5,Contra Costa,013,355112,01305
423106,400639,5,Contra Costa,013,355112,01305
423110,400598,5,Contra Costa,013,360200,01302
