GEOID10,MAZ_NODE,TAZ_NODE
060133910001016,414092,400294
060133910001017,410513,400294
060133910001018,410513,400294
060133910001019,411034,400294
060133910001020,411034,400294
060133910001021,414395,400294
060133910001022,414395,400294
060133910001023,414092,400294
060133910001024,414092,400294
060133910001025,427693,400294
060133910001026,414092,400294
060133910001027,410331,400294
060133910001028,414394,400294
060133910001029,410331,400294
060133910001030,414394,400294
060133910001031,414394,400294
060133910001032,414394,400294
060133910001033,427693,400294
060133910001034,427693,400294
060133910002000,427688,400257
060133910002001,425898,400257
060133910002002,416379,400257
060133910002003,427688,400257
060133910002004,416379,400257
060133910002005,410327,400257
060133910002006,410327,400257
060133910002007,412972,400257
060133910002008,418325,400257
060133910002009,418325,400257
060133920001000,410328,400297
060133920001001,414390,400297
060133920001002,425518,400297
060133920001003,425518,400297
060133920001004,425518,400297
060133920001005,425520,400297
060133920001006,410328,400297
060133920001007,420150,400297
060133920001008,425520,400297
060133920001009,420563,400297
060133920001010,413531,400297
060133920001011,413531,400297
060133920001012,413531,400297
060133920001013,420563,400297
060133920002000,414391,400296
060133920002001,423487,400296
060133920002002,420149,400296
060133920002003,413530,400296
060133920002004,423486,400296
060133920002005,425372,400296
060133920002006,425372,400296
060133920002007,0,0
060133920002008,425372,400296
060133920002009,426035,400296
060133920002010,425372,400296
060133920003000,416615,400295
060133920003001,416615,400295
060133920003002,413561,400295
060133920003003,413561,400295
060133920003004,413561,400295
060133920003005,418326,400295
060133920003006,413561,400295
060133920003007,420151,400295
060133920003008,427694,400295
060133920003009,418326,400295
060133920003010,418326,400295
060133922001000,421670,400079
060133922001001,426055,400079
060133922001002,412723,400079
060133922001003,417441,400079
060133922001004,421681,400079
060133922001005,416634,400079
060133922001006,410773,400079
060133922001007,412726,400079
060133922001008,412726,400079
060133922001009,412179,400079
060133922001010,422849,400079
060133922001011,410772,400079
060133922001012,422848,400079
060133922002000,0,0
060133922002001,0,0
060133922002002,426840,400250
060133922002003,0,0
060133922002004,0,0
060133922002005,412270,400250
060133922002006,416542,400250
060133922002007,416930,400250
060133922002008,416930,400250
060133922002009,412270,400250
060133922002010,418205,400250
060133922002011,412270,400250
060133922002012,418205,400250
060133922002013,412433,400250
060133922002014,420998,400250
060133922002015,420998,400250
060133922002016,420998,400250
060133922002017,420998,400250
060133922002018,427019,400250
060133922002019,416542,400250
060133922002020,416930,400250
060133922002021,418205,400250
060133922002022,427019,400250
060133922002023,416930,400250
060133922002024,416930,400250
060133922002025,416264,400250
060133922002026,417973,400250
060133922002027,416930,400250
060133922002028,416930,400250
060133922002029,426380,400250
060133922002030,413836,400250
060133922002031,413837,400250
060133922002032,419730,400250
060133922002033,416930,400250
060133922002034,411327,400250
060133922002035,0,0
060133922002036,410351,400250
060133922002037,410351,400250
060133922002038,410351,400250
060133922002039,410351,400250
060133922002040,427875,400250
060133922002041,426840,400250
060133922002042,420998,400250
060133922002043,426840,400250
060133922002044,426840,400250
060133922002045,416264,400250
060133922002046,416264,400250
060133922002047,416264,400250
060133922002048,416264,400250
060133922002049,416264,400250
060133922002050,416264,400250
060133922002051,428225,400250
060133922002052,416264,400250
060133922002053,416264,400250
060133922002054,416264,400250
060133922002055,419730,400250
060133922002056,419730,400250
060133922002057,419730,400250
060133922002058,419730,400250
060133922002059,424552,400250
060133922002060,424552,400250
060133922002061,416264,400250
060133922002062,414512,400250
060133922002063,416264,400250
060133922002064,412429,400250
060133922002065,412429,400250
060133922002066,412429,400250
060133922002067,412429,400250
060133922002068,412429,400250
060133922002069,424511,400250
060133922002070,424511,400250
060133922002071,424693,400250
060133922002072,424693,400250
060133922002073,424693,400250
060133922002074,424552,400250
060133922002075,424693,400250
060133922002076,424693,400250
060133922002077,416264,400250
060133922002078,416264,400250
060133922002079,410351,400250
060133922002080,410356,400250
060133922002081,410356,400250
060133922002082,410356,400250
060133922002083,427875,400250
060133922002084,426840,400250
060133922002085,426205,400250
060133922002086,426205,400250
060133922002087,426205,400250
060133922002088,426205,400250
060133922002089,426205,400250
060133922002090,426205,400250
060133922002091,426205,400250
060133922002092,427875,400250
060133922002093,426205,400250
060133922002094,423495,400250
060133922002095,426688,400250
060133922002096,411067,400250
060133922002097,411067,400250
060133922002098,426688,400250
060133922002099,426688,400250
060133922002100,426688,400250
060133922002101,411188,400250
060133922002102,426688,400250
060133922002103,414812,400250
060133922002104,414812,400250
060133922002105,426688,400250
060133922002106,426688,400250
060133922002107,426688,400250
060133922002108,414512,400250
060133922002109,414512,400250
060133922002110,411188,400250
060133922002111,413836,400250
060133922002112,417973,400250
060133922002113,426380,400250
060133922002114,423325,400250
060133922002115,411327,400250
060133922003000,420807,400178
060133922003001,420807,400178
060133922003002,420807,400178
060133922003003,424897,400178
060133922003004,424897,400178
060133922003005,412018,400178
060133922003006,424897,400178
060133922003007,424897,400178
060133922003008,412017,400178
060133922003009,424897,400178
060133922003010,412597,400178
060133922003011,424897,400178
060133922003012,0,0
060133922003013,424897,400178
060133922003014,412597,400178
060133922003015,412597,400178
060133922003016,413271,400178
060133922003017,414649,400178
060133922003018,423774,400178
060133922003019,411160,400178
060133922003020,413271,400178
060133922003021,0,0
060133922003022,424897,400178
060133922003023,0,0
060133922004000,423614,400249
060133922004001,423614,400249
060133922004002,415992,400249
060133922004003,415992,400249
060133922004004,415992,400249
060133922004005,415992,400249
060133922004006,415992,400249
060133922004007,415992,400249
060133922004008,415992,400249
060133922004009,415864,400249
060133922004010,416635,400249
060133922004011,421543,400249
060133922004012,416635,400249
060133922004013,421543,400249
060133922004014,425527,400249
060133922004015,412724,400249
060133922004016,412724,400249
060133922004017,416635,400249
060133922004018,416635,400249
060133922004019,421543,400249
060133923001000,0,0
060133923001001,0,0
060133923001002,0,0
060133923001003,410505,400089
060133923001004,410505,400089
060133923001005,410505,400089
060133923001006,410505,400089
060133923001007,410505,400089
060133923001008,410505,400089
060133923001009,424292,400089
060133923001010,418976,400089
060133923001011,418976,400089
060133923001012,424292,400089
060133923001013,421996,400089
060133923001014,418976,400089
060133923001015,417063,400089
060133923001016,421783,400089
060133923001017,424916,400089
060133923001018,424916,400089
060133923001019,424916,400089
060133923001020,424916,400089
060133923001021,424916,400089
060133923001022,424292,400089
060133923001023,410505,400089
060133923001024,418976,400089
060139900000001,0,0
060139900000002,0,0
060139900000003,0,0
060139900000004,0,0
060139900000005,0,0
060139900000006,0,0
060139900000007,0,0
060139900000008,0,0
060139900000009,0,0
060139900000010,0,0
060139900000011,0,0
060139900000012,0,0
060139900000013,0,0
060139900000014,0,0
060139900000015,0,0
060139900000016,0,0
060139900000017,0,0
060139900000018,0,0
060139900000019,0,0
060139900000020,0,0
060139900000021,0,0
060139900000022,0,0
060139900000023,0,0
060411011001000,0,0
060411011001001,811049,800051
060411011001002,811049,800051
060411011001003,811049,800051
060411011001004,811049,800051
060411011001005,811049,800051
060411011001006,811049,800051
060411011001007,811049,800051
060411011001008,811160,800051
060411011001009,811160,800051
060411011001010,810742,800051
060411011001011,810742,800051
060411011001012,811516,800051
060411011001013,0,0
060411011001014,811516,800051
060411011001015,810742,800051
060411011001016,813952,800051
060411011001017,811438,800051
060411011001018,810742,800051
060411011001019,811438,800051
060411011001020,810742,800051
060411011001021,810742,800051
060411011001022,811516,800051
060411011001023,811516,800051
060411011001024,811516,800051
060411011001025,811516,800051
060411011001026,810999,800051
060411011001027,813952,800051
060411011001028,811104,800051
060411011001029,814343,800177
060411011001030,814343,800177
060411011001031,814343,800177
060411011001032,811516,800051
060411011001033,812858,800177
060411011001034,812858,800177
060411011001035,0,0
060411011001036,812858,800177
060411011001037,812858,800177
060411011001038,812858,800177
060411011001039,814343,800177
060411011001040,812858,800177
060411011001041,814343,800177
060411011001042,812858,800177
060411011001043,812858,800177
060411011001044,812858,800177
060411011001045,814343,800177
060411011001046,814343,800177
060411011001047,814343,800177
060411011001048,814343,800177
060411011001049,814343,800177
060411011001050,814343,800177
060411011001051,814343,800177
060411011001052,814343,800177
060411011001053,814343,800177
060411011001054,814343,800177
060411011001055,814343,800177
060411011001056,811529,800177
060411011001057,811529,800177
060411011001058,814343,800177
060411011001059,811529,800177
060411011001060,812161,800177
060411011001061,812161,800177
060411011001062,812161,800177
060411011001063,812161,800177
060411011001064,814343,800177
060411011001065,814343,800177
060411011001066,812122,800051
060411011001067,812122,800051
060411011001068,812122,800051
060411011001069,813952,800051
060411011001070,813952,800051
060411011001071,812122,800051
060411011001072,813952,800051
060411011001073,812122,800051
060411011001074,811438,800051
060411011001075,811438,800051
060411011001076,811438,800051
060411011001077,811438,800051
060411011001078,811104,800051
060411011001079,811516,800051
060411011001080,811516,800051
060411011001081,811432,800051
060411011001082,811432,800051
060411011001083,814343,800177
060411011001084,814343,800177
060411011001085,812161,800177
060411011001086,812161,800177
060411011001087,810742,800051
060411011001088,813952,800051
060411012001000,811307,800052
060411012001001,811307,800052
060411012001002,811307,800052
060411012001003,811307,800052
060411012001004,810194,800183
060411012001005,811527,800052
060411012001006,810194,800183
060411012001007,810194,800183
060411012001008,810194,800183
060411012001009,813925,800183
060411012001010,810194,800183
060411012001011,813721,800183
060411012001012,813721,800183
060411012001013,813721,800183
060411012001014,813721,800183
060411012001015,813721,800183
060411012001016,813721,800183
060411012001017,811527,800052
060411012001018,811307,800052
060411012001019,811307,800052
060411012001020,811307,800052
060411012001021,811307,800052
060411012001022,811336,800052
060411012001023,810078,800052
060411012001024,813927,800052
060411012001025,810194,800183
060411012001026,811307,800052
060411012001027,813927,800052
060411012001028,811020,800052
060411012001029,811307,800052
060411012001030,814064,800052
060411012001031,814064,800052
060411012001032,811156,800052
060411012001033,811020,800052
060411012001034,813515,800185
060411012001035,813515,800185
060411012001036,813515,800185
060411012001037,813926,800185
060411012001038,813926,800185
060411012001039,813515,800185
060411012001040,813515,800185
060411012001041,810194,800183
060411012001042,813515,800185
060411012001043,811527,800052
060411012001044,811527,800052
060411012001045,811527,800052
060411012001046,811307,800052
060411021001000,811687,800053
060411021001001,811222,800053
060411021001002,810868,800053
060411021001003,811687,800053
060411021001004,811222,800053
060411021001005,811687,800053
060411021001006,811222,800053
060411021001007,811687,800053
060411021001008,811222,800053
060411021001009,811687,800053
060411021001010,810868,800053
060411021001011,810868,800053
060411021001012,810868,800053
060411021001013,810868,800053
060411021001014,810868,800053
060411021001015,811687,800053
060411021001016,811687,800053
060411021001017,811222,800053
060411021001018,811222,800053
060411021001019,811222,800053
060411021001020,811222,800053
060411021001021,811222,800053
060411021002000,810450,800060
060411021002001,810450,800060
060411021002002,813514,800060
060411021002003,811522,800060
060411021002004,811522,800060
060411021002005,811522,800060
060411021002006,811522,800060
060411021002007,811522,800060
060411021002008,811522,800060
060411021002009,811522,800060
060411021002010,811522,800060
060411021002011,813514,800060
060411021002012,813514,800060
060411021002013,813514,800060
060411021002014,813388,800060
060411021002015,813388,800060
060411021002016,810366,800060
060411021002017,810366,800060
060411021002018,810356,800060
060411022021000,811224,800050
060411022021001,811710,800050
060411022021002,811710,800050
060411022021003,813733,800050
060411022021004,813733,800050
060411022022000,810071,800063
060411022022001,810071,800063
060411022022002,813185,800063
060411022022003,813185,800063
060411022022004,810867,800063
060411022022005,813185,800063
060411022022006,810867,800063
060411022023000,813603,800064
060411022023001,813603,800064
060411022023002,813603,800064
060411022023003,813603,800064
060411022023004,813603,800064
060411022023005,813603,800064
060411022023006,813603,800064
060411022023007,810426,800064
060411022023008,811694,800064
060411022023009,813728,800064
060411022023010,813728,800064
060411022023011,813728,800064
060411022023012,813728,800064
060411022024000,811454,800035
060411022024001,811454,800035
060411022024002,811454,800035
060411022024003,814063,800035
060411022024004,814063,800035
060411022024005,811888,800035
060411022025000,813318,800065
060411022025001,813387,800065
060411022025002,813318,800065
060411022025003,813387,800065
060411022025004,810367,800065
060411022025005,810367,800065
060411022025006,810367,800065
060411022025007,810981,800065
060411022025008,810981,800065
060411022025009,810981,800065
060411022025010,811165,800065
060411022025011,811165,800065
060411022025012,810981,800065
060411022031000,814240,800182
060411022031001,814240,800182
060411022031002,814240,800182
060411022031003,814240,800182
060411022031004,813389,800182
060411022031005,814240,800182
060411022031006,812116,800036
060411022031007,814458,800182
060411022031008,814458,800182
060411022031009,814458,800182
060411022031010,810879,800036
060411022031011,814053,800036
060411022031012,812119,800036
060411022031013,810073,800036
060411022031014,813722,800036
060411022031015,813736,800036
060411022031016,813730,800036
060411022031017,813719,800036
060411022031018,813734,800036
060411022031019,814452,800036
060411022031020,811229,800036
060411022031021,813719,800036
060411022031022,810871,800036
060411022031023,814454,800036
060411022031024,811230,800036
060411022031025,810875,800036
060411022031026,810876,800036
060411022031027,810074,800036
060411022031028,810074,800036
060411022031029,810876,800036
060411022031030,813588,800036
060411022031031,814240,800182
060411022031032,813588,800036
060411022031033,813588,800036
060411022031034,813588,800036
060411022031035,813588,800036
060411022031036,813588,800036
060411022031037,813588,800036
060411022031038,813588,800036
060411022032000,811507,800066
060411022032001,813726,800066
060411022032002,812120,800066
060411022032003,812117,800066
060411022032004,812117,800066
060411022032005,814049,800066
060411022032006,812114,800066
060411022032007,813737,800066
060411022032008,813737,800066
060411022032009,810882,800066
060411022032010,814049,800066
060411022032011,814049,800066
060411022032012,814049,800066
060411022032013,814049,800066
060411022032014,814049,800066
060411022032015,814049,800066
060411022032016,813523,800066
060411022032017,813523,800066
060411022032018,813523,800066
060411022032019,813523,800066
060411022032020,813523,800066
060411022032021,813604,800066
060411022032022,813523,800066
060411022032023,814049,800066
060411022032024,810075,800066
060411022032025,813589,800066
060411022032026,812120,800066
060411022032027,812120,800066
060411022032028,813726,800066
060411022032029,813726,800066
060411022032030,813726,800066
060411022032031,810888,800066
060411022032032,810888,800066
060411022032033,810888,800066
060411022032034,810888,800066
060411022032035,811235,800066
060411022033000,811408,800067
060411022033001,811408,800067
060411022033002,813940,800067
060411022033003,811408,800067
060411022033004,811408,800067
060411022033005,811408,800067
060411022033006,811408,800067
060411031001000,813732,800061
060411031001001,812123,800061
060411031001002,812123,800061
060411031001003,811305,800061
060411031001004,813517,800061
060411031001005,813517,800061
060411031001006,813181,800061
060411031001007,813181,800061
060411031001008,812123,800061
060411031001009,812123,800061
060411031001010,812123,800061
060411031001011,813390,800061
060411031001012,811304,800061
060411031001013,811304,800061
060411031001014,813517,800061
060411031001015,813182,800061
060411031001016,812123,800061
060411031001017,811017,800061
060411031001018,813390,800061
060411031001019,813390,800061
060411031001020,810754,800061
060411031001021,810884,800061
060411031001022,810884,800061
060411031001023,811922,800061
060411031001024,811051,800061
060411031001025,811304,800061
060411031001026,810979,800061
060411031001027,813595,800061
060411031001028,813714,800061
060411031002000,811105,800054
060411031002001,810729,800054
060411031002002,810729,800054
060411031002003,811105,800054
060411031002004,811105,800054
060411031002005,810743,800054
060411031002006,810461,800054
060411031002007,811105,800054
060411031002008,811105,800054
060411031002009,0,0
060411031002010,810427,800054
060411031002011,810427,800054
060411031002012,810427,800054
060411031002013,810427,800054
060411031002014,813189,800054
060411031002015,813189,800054
060411031002016,813189,800054
060411031002017,810427,800054
060411031002018,813189,800054
060411031002019,813189,800054
060411031002020,814346,800054
060411031002021,814346,800054
060411031002022,814346,800054
060411031002023,812418,800054
060411031002024,812418,800054
060411031002025,814346,800054
060411031002026,814346,800054
060411031002027,814345,800054
060411031002028,814345,800054
060411031002029,814345,800054
060411031002030,814345,800054
060411031002031,813189,800054
060411031002032,814345,800054
060411031002033,813189,800054
060411031002034,813189,800054
060411031002035,813189,800054
060411031002036,813189,800054
060411031002037,813189,800054
060411031002038,814345,800054
060411031002039,814345,800054
060411031002040,811154,800054
060411031002041,811154,800054
060411031002042,813189,800054
060411031002043,810427,800054
060411031003000,814497,800055
060411031003001,814497,800055
060411031003002,814497,800055
060411031003003,814497,800055
060411031003004,813601,800055
060411031003005,814461,800055
060411031003006,812159,800055
060411031003007,812159,800055
060411031003008,811153,800055
060411031003009,811153,800055
060411031003010,813768,800055
060411031003011,813768,800055
060411031003012,811247,800055
060411031003013,811247,800055
060411031003014,811247,800055
060411031003015,811247,800055
060411031004000,811302,800068
060411031004001,811302,800068
060411031004002,814463,800068
060411031004003,811046,800068
060411031004004,811415,800068
060411031004005,811415,800068
060411031004006,811046,800068
060411031004007,814227,800068
060411031004008,811046,800068
060411031004009,814227,800068
060411031004010,813085,800068
060411032001000,811524,800056
060411032001001,811524,800056
060411032001002,813718,800056
060411032001003,810887,800056
060411032001004,810887,800056
060411032001005,813187,800056
060411032002000,811451,800069
060411032002001,813735,800069
060411032002002,811004,800069
060411032002003,813735,800069
060411032002004,813735,800069
060411032002005,811406,800069
060411032002006,811004,800069
060411032002007,810072,800069
060411032002008,811226,800069
060411032002009,810755,800069
060411032002010,811406,800069
060411032003000,811223,800070
060411032003001,811223,800070
060411032003002,813186,800070
060411032003003,813599,800070
060411032003004,813599,800070
060411032003005,811223,800070
060411032003006,814462,800070
060411032003007,813599,800070
060411032003008,811003,800070
060411032003009,811003,800070
060411032003010,811003,800070
060411032003011,812111,800070
060411032003012,811337,800070
060411032003013,811337,800070
060411032003014,811337,800070
060411032003015,814450,800070
060411032003016,813600,800070
060411032003017,811003,800070
060411032003018,811003,800070
060411032003019,811227,800070
060411032003020,814450,800070
060411041011000,810978,800062
060411041011001,810566,800062
060411041011002,813935,800062
060411041011003,810191,800062
060411041011004,810191,800062
060411041011005,810978,800062
060411041011006,813935,800062
060411041011007,813935,800062
060411041011008,813935,800062
060411041011009,810566,800062
060411041011010,810079,800062
060411041011011,810079,800062
060411041011012,814476,800062
060411041011013,814476,800062
060411041011014,810079,800062
060411041011015,814476,800062
060411041012000,814457,800057
060411041012001,814457,800057
060411041012002,814457,800057
060411041012003,813091,800057
060411041012004,810572,800057
060411041012005,814457,800057
060411041013000,811690,800089
060411041013001,812425,800089
060411041013002,812425,800089
060411041013003,811690,800089
060411041013004,811925,800089
060411041013005,811690,800089
060411041013006,811925,800089
060411041013007,810575,800089
060411041013008,811690,800089
060411041013009,811925,800089
060411041013010,811925,800089
060411041013011,811776,800089
060411041013012,810007,800186
060411041013013,810362,800089
060411041013014,810007,800186
060411041013015,810008,800186
060411041013016,812729,800186
060411041014000,810726,800090
060411041014001,810726,800090
060411041014002,810726,800090
060411041014003,810726,800090
060411041014004,814495,800090
060411041014005,814495,800090
060411041014006,814495,800090
060411041014007,811453,800090
060411041014008,811453,800090
060411041014009,811781,800090
060411041014010,810726,800090
060411041014011,810501,800187
060411041014012,810501,800187
060411041014013,812731,800090
060411041014014,812731,800090
060411041014015,811243,800187
060411041014016,811243,800187
060411041014017,811243,800187
060411041014018,813513,800187
060411041014019,810501,800187
060411041014020,810501,800187
060411041021000,810167,800071
060411041021001,810167,800071
060411041021002,810167,800071
060411041021003,810167,800071
060411041021004,810167,800071
060411041021005,813191,800071
060411041021006,813191,800071
060411041021007,813191,800071
060411041021008,813191,800071
060411041021009,813191,800071
060411041021010,813191,800071
060411041021011,813093,800071
060411041021012,810724,800071
060411041021013,813191,800071
060411041021014,810811,800071
060411041021015,810811,800071
060411041021016,810811,800071
060411041021017,810811,800071
060411041021018,810811,800071
060411041021019,810811,800071
060411041021020,810811,800071
060411041021021,810811,800071
060411041021022,810811,800071
060411041021023,810811,800071
060411041021024,810513,800071
060411041021025,810513,800071
060411041021026,810513,800071
060411041021027,810513,800071
060411041021028,813191,800071
060411041022000,811923,800184
060411041022001,810869,800184
060411041022002,811923,800184
060411041022003,810757,800184
060411041022004,811232,800184
060411041022005,811232,800184
060411041022006,811782,800184
060411041022007,811232,800184
060411041022008,811232,800184
060411041022009,810757,800184
060411041022010,811232,800184
060411041022011,810076,800091
060411041022012,810076,800091
060411041022013,814233,800091
060411041022014,810076,800091
060411041022015,813596,800184
060411041022016,813596,800184
060411041022017,814233,800091
060411041022018,814233,800091
060411041022019,810076,800091
060411041022020,811449,800091
060411041022021,810005,800091
060411041022022,813936,800091
060411042001000,813082,800058
060411042001001,813082,800058
060411042001002,813082,800058
060411042001003,813082,800058
060411042001004,810438,800058
060411042001005,811007,800058
060411042001006,811780,800058
060411042001007,811780,800058
060411042001008,811780,800058
060411042001009,811780,800058
060411042001010,811780,800058
060411042001011,813947,800058
060411042001012,811409,800058
060411042001013,811409,800058
060411042001014,811780,800058
060411042001015,813947,800058
060411042001016,810569,800058
060411042001017,813947,800058
060411042001018,814481,800058
060411042001019,814481,800058
060411042001020,810569,800058
060411042001021,810441,800058
060411042001022,810441,800058
060411042001023,810818,800058
060411042001024,811780,800058
060411042002000,812854,800092
060411042002001,812854,800092
060411042002002,812854,800092
060411042002003,812854,800092
060411042002004,811519,800092
060411042002005,811519,800092
060411042002006,810820,800092
060411042002007,810820,800092
060411042002008,810820,800092
060411042002009,810820,800092
060411042002010,810820,800092
060411042002011,811519,800092
060411042002012,811519,800092
060411042002013,810820,800092
060411042002014,811519,800092
060411042002015,811519,800092
060411042002016,811411,800092
060411042002017,810820,800092
060411042002018,810820,800092
060411042002019,810820,800092
060411042002020,810820,800092
060411042002021,810820,800092
060411042002022,810820,800092
060411042003000,814347,800093
060411042003001,811919,800093
060411042003002,811919,800093
060411042003003,811919,800093
060411042003004,814347,800093
060411042003005,814347,800093
060411042003006,814347,800093
060411042003007,814347,800093
060411042003008,811919,800093
060411042003009,813933,800093
060411042003010,813933,800093
060411042003011,814347,800093
060411042003012,813933,800093
060411042003013,813933,800093
060411042003014,813933,800093
060411042003015,813933,800093
060411042003016,813933,800093
060411042003017,813933,800093
060411042003018,813933,800093
060411042003019,810192,800093
060411042003020,811298,800093
060411042003021,811298,800093
060411042003022,811298,800093
060411042003023,813933,800093
060411042003024,810198,800093
060411042003025,810198,800093
060411042003026,810198,800093
060411042003027,811919,800093
060411042003028,811919,800093
060411042003029,811919,800093
060411043001000,0,0
060411043001001,812412,800188
060411043001002,0,0
060411043001003,812851,800088
060411043001004,812412,800188
060411043001005,812412,800188
060411043001006,0,0
060411043001007,812412,800188
060411043001008,814478,800088
060411043001009,812850,800088
060411043001010,812412,800188
060411043001011,812412,800188
060411043001012,812412,800188
060411043001013,812412,800188
060411043001014,814478,800088
060411043001015,814478,800088
060411043001016,0,0
060411043001017,810745,800095
060411043001018,810745,800095
060411043001019,810745,800095
060411043001020,812852,800088
060411050001000,811445,800094
060411050001001,811445,800094
060411050001002,811445,800094
060411050001003,811445,800094
060411050001004,811445,800094
060411050001005,811445,800094
060411050001006,812737,800094
060411050001007,812737,800094
060411050001008,810508,800094
060411050001009,810821,800094
060411050001010,810508,800094
060411050001011,810821,800094
060411050001012,810821,800094
060411050001013,810821,800094
060411050001014,812737,800094
060411050001015,810570,800094
060411050001016,810570,800094
060411050001017,810823,800094
060411050001018,810823,800094
060411050001019,810570,800094
060411050001020,810570,800094
060411050001021,810570,800094
060411050001022,810570,800094
060411050001023,810570,800094
060411050001024,810570,800094
060411050001025,810570,800094
060411050001026,810570,800094
060411050001027,810570,800094
060411050001028,810570,800094
060411050001029,810570,800094
060411050001030,810570,800094
060411050001031,810508,800094
060411050001032,810570,800094
060411050001033,810570,800094
060411050001034,811689,800094
060411050001035,811689,800094
060411050001036,810570,800094
060411050002000,810745,800095
060411050002001,810002,800095
060411050002002,810358,800095
060411050002003,811008,800095
060411050002004,810745,800095
060411050002005,810745,800095
060411050002006,0,0
060411050002007,810745,800095
060411050002008,811008,800095
060411050002009,810745,800095
060411050002010,810745,800095
060411050002011,810002,800095
060411050002012,810745,800095
060411050002013,811306,800095
060411050002014,810745,800095
060411050002015,810745,800095
060411050002016,810745,800095
060411050002017,810745,800095
060411050002018,810745,800095
060411050002019,810745,800095
060411050002020,810745,800095
060411050002021,810745,800095
060411050002022,810745,800095
060411050002023,810745,800095
060411050002024,811306,800095
060411050002025,810745,800095
060411050002026,811306,800095
060411050002027,810745,800095
060411050002028,810464,800095
060411050002029,810745,800095
060411050002030,810745,800095
060411050002031,810745,800095
060411050002032,810745,800095
060411050002033,810745,800095
060411050002034,810745,800095
060411050002035,810745,800095
060411050002036,810745,800095
060411050002037,810745,800095
060411050002038,811008,800095
060411050002039,811008,800095
060411050002040,811008,800095
060411050002041,811008,800095
060411050002042,811008,800095
060411050002043,811008,800095
060411050002044,811008,800095
060411050002045,811008,800095
060411050002046,810358,800095
060411050002047,810358,800095
060411050002048,810358,800095
060411050002049,810358,800095
060411050002050,810358,800095
060411050002051,810358,800095
060411050002052,810358,800095
060411050002053,810745,800095
060411050002054,810745,800095
060411050002055,810745,800095
060411050002056,810745,800095
060411050002057,810745,800095
060411050002058,810745,800095
060411050002059,810745,800095
060411050002060,810431,800095
060411050002061,810431,800095
060411050002062,810431,800095
060411050002063,810431,800095
060411050002064,810431,800095
060411050002065,810431,800095
060411060011000,812060,800032
060411060011001,812060,800032
060411060011002,812060,800032
060411060011003,812060,800032
060411060011004,0,0
060411060011005,812060,800032
060411060011006,812060,800032
060411060011007,812060,800032
060411060012000,812061,800032
060411060012001,812061,800032
060411060012002,812506,800032
060411060012003,812506,800032
060411060012004,812506,800032
060411060012005,812984,800032
060411060012006,812984,800032
060411060012007,812059,800032
060411060012008,813681,800032
060411060012009,812984,800032
060411060012010,812059,800032
060411060012011,812059,800032
060411060012012,812059,800032
060411060012013,812059,800032
060411060012014,813681,800032
060411060012015,811577,800032
060411060012016,811577,800032
060411060012017,812984,800032
060411060012018,811577,800032
060411060012019,812059,800032
060411060012020,812059,800032
060411060012021,812059,800032
060411060012022,812506,800032
060411060012023,812506,800032
060411060013000,0,0
060411060013001,811200,800096
060411060013002,811200,800096
060411060013003,812509,800096
060411060013004,812509,800096
060411060013005,812509,800096
060411060013006,812509,800096
060411060013007,812509,800096
060411060013008,812509,800096
060411060013009,811676,800096
060411060013010,811676,800096
060411060013011,810941,800193
060411060013012,810941,800193
060411060013013,810113,800193
060411060013014,0,0
060411060013015,812106,800096
060411060013016,812509,800096
060411060013017,811676,800096
060411060013018,812871,800096
060411060013019,812509,800096
060411060013020,812509,800096
060411060013021,812509,800096
060411060013022,812509,800096
060411060013023,812509,800096
060411060013024,812509,800096
060411060013025,812509,800096
060411060013026,810113,800193
060411060013027,810113,800193
060411060013028,810113,800193
060411060013029,810113,800193
060411060013030,811676,800096
060411060013031,812993,800192
060411060013032,812816,800192
060411060013033,812058,800192
060411060013034,812993,800192
060411060013035,812993,800192
060411060013036,812667,800192
060411060013037,812667,800192
060411060013038,810310,800192
060411060013039,810310,800192
060411060013040,0,0
060411060013041,812509,800096
060411060013042,812509,800096
060411060013043,810113,800193
060411060013044,812509,800096
060411060013045,812509,800096
060411060013046,812509,800096
060411060013047,810941,800193
060411060013048,810113,800193
060411060013049,812993,800192
060411060013050,0,0
060411060013051,812993,800192
060411060013052,810053,800192
060411060021000,0,0
060411060021001,811847,800150
060411060021002,811847,800150
060411060021003,0,0
060411060021004,812275,800150
060411060021005,812275,800150
060411060021006,812275,800150
060411060021007,812275,800150
060411060021008,812796,800150
060411060021009,812275,800150
060411060021010,811586,800150
060411060021011,811586,800150
060411060021012,811586,800150
060411060021013,812796,800150
060411060021014,812796,800150
060411060021015,812557,800150
060411060021016,0,0
060411060021017,811357,800150
060411060021018,813228,800150
060411060021019,812105,800150
060411060021020,810659,800150
060411060021021,812105,800150
060411060021022,813579,800150
060411060021023,813584,800150
060411060021024,813584,800150
060411060021025,810659,800150
060411060021026,810659,800150
060411060021027,812902,800150
060411060021028,812902,800150
060411060021029,812902,800150
060411060021030,813993,800150
060411060021031,813993,800150
060411060021032,813228,800150
060411060021033,810298,800150
060411060021034,813887,800150
060411060021035,812902,800150
060411060022000,810108,800151
060411060022001,813792,800151
060411060022002,0,0
060411060022003,813792,800151
060411060022004,810666,800198
060411060022005,813792,800151
060411060022006,812717,800151
060411060022007,814163,800151
060411060022008,810665,800198
060411060022009,810108,800151
060411060022010,810679,800151
