GEOID10,MAZ_NODE,TAZ_NODE
6.01332E+13,422982,400523
6.01332E+13,423056,400523
6.01332E+13,423056,400523
6.01332E+13,423056,400523
6.01332E+13,423056,400523
6.01332E+13,427392,400523
6.01332E+13,427392,400523
6.01332E+13,412898,400523
6.01332E+13,412898,400523
6.01332E+13,412898,400523
6.01332E+13,412898,400523
6.01332E+13,412898,400523
6.01332E+13,412898,400523
6.01332E+13,412894,400523
6.01332E+13,418371,400523
6.01332E+13,418371,400523
6.01332E+13,422260,400523
6.01332E+13,412500,400523
6.01332E+13,422260,400523
6.01332E+13,418516,400523
6.01332E+13,418516,400523
6.01332E+13,425177,400523
6.01332E+13,425177,400523
6.01332E+13,412894,400523
6.01332E+13,411805,400523
6.01332E+13,426637,400523
6.01332E+13,415219,400523
6.01332E+13,426637,400523
6.01332E+13,411805,400523
6.01332E+13,415946,400523
6.01332E+13,426637,400523
6.01332E+13,415946,400523
6.01332E+13,428306,400523
6.01332E+13,428306,400523
6.01332E+13,412898,400523
6.01332E+13,428306,400523
6.01332E+13,428306,400523
6.01332E+13,428306,400523
6.01332E+13,428306,400523
6.01332E+13,428306,400523
6.01332E+13,428306,400523
6.01332E+13,413998,400523
6.01332E+13,413998,400523
6.01332E+13,415746,400523
6.01332E+13,412894,400523
6.01332E+13,426637,400523
6.01332E+13,418373,400523
6.01332E+13,418373,400523
6.01332E+13,418373,400523
6.01332E+13,421629,400124
6.01332E+13,421629,400124
6.01332E+13,421629,400124
6.01332E+13,421629,400124
6.01332E+13,424431,400124
6.01332E+13,412901,400124
6.01332E+13,419807,400124
6.01332E+13,419807,400124
6.01332E+13,415218,400259
6.01332E+13,415218,400259
6.01332E+13,415218,400259
6.01332E+13,410246,400259
6.01332E+13,410246,400259
6.01332E+13,420002,400259
6.01332E+13,412080,400259
6.01332E+13,412080,400259
6.01332E+13,415218,400259
6.01332E+13,412080,400259
6.01332E+13,423900,400287
6.01332E+13,423900,400287
6.01332E+13,426736,400287
6.01332E+13,423900,400287
6.01332E+13,411665,400287
6.01332E+13,426736,400287
6.01332E+13,411665,400287
6.01332E+13,426736,400287
6.01332E+13,412485,400287
6.01332E+13,412485,400287
6.01332E+13,426736,400287
6.01332E+13,419808,400287
6.01332E+13,426612,400287
6.01332E+13,415893,400287
6.01332E+13,415893,400287
6.01332E+13,412485,400287
6.01332E+13,419828,400287
6.01332E+13,419828,400287
6.01332E+13,419828,400287
6.01332E+13,412485,400287
6.01332E+13,422936,400066
6.01332E+13,410267,400066
6.01332E+13,415650,400066
6.01332E+13,415650,400066
6.01332E+13,415650,400066
6.01332E+13,410267,400066
6.01332E+13,410267,400066
6.01332E+13,410267,400066
6.01332E+13,426157,400066
6.01332E+13,426157,400066
6.01332E+13,426611,400066
6.01332E+13,424410,400066
6.01332E+13,424410,400066
6.01332E+13,419373,400066
6.01332E+13,424410,400066
6.01332E+13,424410,400066
6.01332E+13,415650,400066
6.01332E+13,415650,400066
6.01332E+13,426611,400066
6.01332E+13,413745,400066
6.01332E+13,422320,400064
6.01332E+13,412078,400064
6.01332E+13,412078,400064
6.01332E+13,412078,400064
6.01332E+13,412078,400064
6.01332E+13,412079,400064
6.01332E+13,421479,400064
6.01332E+13,423369,400064
6.01332E+13,424952,400064
6.01332E+13,423369,400064
6.01332E+13,419245,400064
6.01332E+13,418144,400064
6.01332E+13,418144,400064
6.01332E+13,411548,400064
6.01332E+13,412079,400064
6.01332E+13,412079,400064
6.01332E+13,412079,400064
6.01332E+13,423369,400064
6.01332E+13,423369,400064
6.01332E+13,412079,400064
6.01332E+13,425438,400064
6.01332E+13,412079,400064
6.01332E+13,425438,400064
6.01332E+13,422320,400064
6.01332E+13,419372,400064
6.01332E+13,419372,400064
6.01332E+13,425438,400064
6.01332E+13,410247,400064
6.01332E+13,424940,400064
6.01332E+13,415365,400064
6.01332E+13,426012,400064
6.01332E+13,410247,400064
6.01332E+13,426012,400064
6.01332E+13,412510,400065
6.01332E+13,427469,400065
6.01332E+13,427469,400065
6.01332E+13,415131,400065
6.01332E+13,415131,400065
6.01332E+13,427469,400065
6.01332E+13,412510,400065
6.01332E+13,412510,400065
6.01332E+13,418915,400065
6.01332E+13,412906,400065
6.01332E+13,412906,400065
6.01332E+13,427469,400065
6.01332E+13,415129,400065
6.01332E+13,415129,400065
6.01332E+13,415129,400065
6.01332E+13,419539,400065
6.01332E+13,419539,400065
6.01332E+13,419539,400065
6.01332E+13,419539,400065
6.01332E+13,413639,400065
6.01332E+13,413639,400065
6.01332E+13,412906,400065
6.01332E+13,413639,400065
6.01332E+13,412510,400065
6.01332E+13,413639,400065
6.01332E+13,413639,400065
6.01332E+13,412906,400065
6.01332E+13,418914,400065
6.01332E+13,418914,400065
6.01332E+13,425630,400525
6.01332E+13,425630,400525
6.01332E+13,425630,400525
6.01332E+13,425630,400525
6.01332E+13,425630,400525
6.01332E+13,415894,400525
6.01332E+13,423431,400525
6.01332E+13,415894,400525
6.01332E+13,415894,400525
6.01332E+13,423431,400525
6.01332E+13,427241,400525
6.01332E+13,415886,400525
6.01332E+13,415886,400525
6.01332E+13,423431,400525
6.01332E+13,423431,400525
6.01332E+13,423431,400525
6.01332E+13,415894,400525
6.01332E+13,427241,400525
6.01332E+13,427241,400525
6.01332E+13,423431,400525
6.01332E+13,425630,400525
6.01332E+13,423431,400525
6.01332E+13,423431,400525
6.01332E+13,423431,400525
6.01332E+13,423431,400525
6.01332E+13,411652,400526
6.01332E+13,411652,400526
6.01332E+13,411652,400526
6.01332E+13,411652,400526
6.01332E+13,411652,400526
6.01332E+13,413733,400526
6.01332E+13,413209,400526
6.01332E+13,413733,400526
6.01332E+13,427421,400526
6.01332E+13,414563,400526
6.01332E+13,414563,400526
6.01332E+13,427421,400526
6.01332E+13,427421,400526
6.01332E+13,413209,400526
6.01332E+13,427421,400526
6.01332E+13,427421,400526
6.01332E+13,427421,400526
6.01332E+13,411655,400526
6.01332E+13,427421,400526
6.01332E+13,427421,400526
6.01332E+13,426294,400524
6.01332E+13,413760,400524
6.01332E+13,426294,400524
6.01332E+13,426294,400524
6.01332E+13,426294,400524
6.01332E+13,419363,400524
6.01332E+13,419363,400524
6.01332E+13,410838,400524
6.01332E+13,412908,400524
6.01332E+13,426294,400524
6.01332E+13,419363,400524
6.01332E+13,411515,400524
6.01332E+13,411515,400524
6.01332E+13,419363,400524
6.01332E+13,412908,400524
6.01332E+13,412908,400524
6.01332E+13,413760,400524
6.01332E+13,413760,400524
6.01332E+13,413760,400524
6.01332E+13,412908,400524
6.01332E+13,426294,400524
6.01332E+13,419364,400524
6.01332E+13,419364,400524
6.01332E+13,419364,400524
6.01332E+13,424437,400524
6.01332E+13,424437,400524
6.01332E+13,420019,400524
6.01332E+13,411515,400524
6.01332E+13,411515,400524
6.01332E+13,412908,400524
6.01332E+13,411515,400524
6.01332E+13,412908,400524
6.01332E+13,419364,400524
6.01332E+13,419364,400524
6.01332E+13,420019,400524
6.01332E+13,411515,400524
6.01332E+13,426923,400288
6.01332E+13,412461,400288
6.01332E+13,426923,400288
6.01332E+13,414552,400288
6.01332E+13,414552,400288
6.01332E+13,425839,400288
6.01332E+13,425839,400288
6.01332E+13,425839,400288
6.01332E+13,425839,400288
6.01332E+13,425839,400288
6.01332E+13,425839,400288
6.01332E+13,425839,400288
6.01332E+13,417628,400288
6.01332E+13,425839,400288
6.01332E+13,426923,400288
6.01332E+13,416148,400288
6.01332E+13,416148,400288
6.01332E+13,421860,400288
6.01332E+13,421860,400288
6.01332E+13,426923,400288
6.01332E+13,421860,400288
6.01332E+13,412061,400010
6.01332E+13,412061,400010
6.01332E+13,412061,400010
6.01332E+13,415890,400010
6.01332E+13,426616,400010
6.01332E+13,426616,400010
6.01332E+13,426616,400010
6.01332E+13,426616,400010
6.01332E+13,415888,400010
6.01332E+13,415888,400010
6.01332E+13,415888,400010
6.01332E+13,427251,400010
6.01332E+13,415888,400010
6.01332E+13,427251,400010
6.01332E+13,427251,400010
6.01332E+13,427251,400010
6.01332E+13,427251,400010
6.01332E+13,427251,400010
6.01332E+13,427251,400010
6.01332E+13,427251,400010
6.01332E+13,427251,400010
6.01332E+13,426616,400010
6.01332E+13,412061,400010
6.01332E+13,421051,400010
6.01332E+13,421051,400010
6.01332E+13,421051,400010
6.01332E+13,426769,400010
6.01332E+13,422904,400010
6.01332E+13,422904,400010
6.01332E+13,412187,400010
6.01332E+13,414311,400010
6.01332E+13,415888,400010
6.01332E+13,415888,400010
6.01332E+13,422903,400010
6.01332E+13,422903,400010
6.01332E+13,427251,400010
6.01332E+13,427251,400010
6.01332E+13,420272,400527
6.01332E+13,420272,400527
6.01332E+13,424846,400527
6.01332E+13,424846,400527
6.01332E+13,424846,400527
6.01332E+13,422258,400527
6.01332E+13,422258,400527
6.01332E+13,420272,400527
6.01332E+13,410376,400527
6.01332E+13,410376,400527
6.01332E+13,422258,400527
6.01332E+13,410376,400527
6.01332E+13,410376,400527
6.01332E+13,410376,400527
6.01332E+13,424846,400527
6.01332E+13,410376,400527
6.01332E+13,424846,400527
6.01332E+13,426480,400527
6.01332E+13,426480,400527
6.01332E+13,410376,400527
6.01332E+13,413467,400527
6.01332E+13,410376,400527
6.01332E+13,426480,400527
6.01332E+13,426480,400527
6.01332E+13,426480,400527
6.01332E+13,413467,400527
6.01332E+13,413467,400527
6.01332E+13,425840,400527
6.01332E+13,425840,400527
6.01332E+13,425840,400527
6.01332E+13,413467,400527
6.01332E+13,425840,400527
6.01332E+13,424848,400527
6.01332E+13,424848,400527
6.01332E+13,426480,400527
6.01332E+13,425840,400527
6.01332E+13,425840,400527
6.01332E+13,425840,400527
6.01332E+13,424848,400527
6.01332E+13,413467,400527
6.01332E+13,413467,400527
6.01332E+13,419079,400289
6.01332E+13,419079,400289
6.01332E+13,419079,400289
6.01332E+13,419079,400289
6.01332E+13,419079,400289
6.01332E+13,419080,400289
6.01332E+13,419080,400289
6.01332E+13,419080,400289
6.01332E+13,419080,400289
6.01332E+13,415747,400289
6.01332E+13,413589,400289
6.01332E+13,419079,400289
6.01332E+13,419079,400289
6.01332E+13,419080,400289
6.01332E+13,415359,400289
6.01332E+13,415359,400289
6.01332E+13,412506,400290
6.01332E+13,412506,400290
6.01332E+13,412506,400290
6.01332E+13,412506,400290
6.01332E+13,419165,400290
6.01332E+13,419165,400290
6.01332E+13,412085,400290
6.01332E+13,412085,400290
6.01332E+13,412085,400290
6.01332E+13,412085,400290
6.01332E+13,412085,400290
6.01332E+13,412085,400290
6.01332E+13,412085,400290
6.01332E+13,412085,400290
6.01332E+13,412085,400290
6.01332E+13,419383,400290
6.01332E+13,419383,400290
6.01332E+13,419383,400290
6.01332E+13,419165,400290
6.01332E+13,419165,400290
6.01332E+13,419165,400290
6.01332E+13,414313,400290
6.01332E+13,419832,400290
6.01332E+13,419832,400290
6.01332E+13,422586,400290
6.01332E+13,426925,400290
6.01332E+13,416828,400290
6.01332E+13,419383,400290
6.01332E+13,421040,400290
6.01332E+13,419892,400290
6.01332E+13,421040,400290
6.01332E+13,419832,400290
6.01332E+13,425415,400290
6.01332E+13,420869,400224
6.01332E+13,412486,400224
6.01332E+13,412488,400224
6.01332E+13,412488,400224
6.01332E+13,413459,400224
6.01332E+13,413459,400224
6.01332E+13,423866,400224
6.01332E+13,421085,400224
6.01332E+13,421085,400224
6.01332E+13,423663,400224
6.01332E+13,421085,400224
6.01332E+13,423663,400224
6.01332E+13,412911,400224
6.01332E+13,415607,400224
6.01332E+13,413459,400224
6.01332E+13,415607,400224
6.01332E+13,426160,400224
6.01332E+13,426160,400224
6.01332E+13,426160,400224
6.01332E+13,421089,400224
6.01332E+13,421089,400224
6.01332E+13,421089,400224
6.01332E+13,421089,400224
6.01332E+13,421085,400224
6.01332E+13,421085,400224
6.01332E+13,425223,400224
6.01332E+13,425223,400224
6.01332E+13,425223,400224
6.01332E+13,426160,400224
6.01332E+13,412486,400224
6.01332E+13,412486,400224
6.01332E+13,412486,400224
6.01332E+13,424835,400224
6.01332E+13,425223,400224
6.01332E+13,414320,400155
6.01332E+13,410380,400155
6.01332E+13,414320,400155
6.01332E+13,424438,400155
6.01332E+13,412741,400155
6.01332E+13,412741,400155
6.01332E+13,426926,400155
6.01332E+13,426926,400155
6.01332E+13,412909,400155
6.01332E+13,424355,400318
6.01332E+13,420873,400318
6.01332E+13,412487,400318
6.01332E+13,412487,400318
6.01332E+13,423425,400318
6.01332E+13,423425,400318
6.01332E+13,423425,400318
6.01332E+13,423425,400318
6.01332E+13,423425,400318
6.01332E+13,412743,400318
6.01332E+13,412491,400318
6.01332E+13,412743,400318
6.01332E+13,424355,400318
6.01332E+13,412742,400318
6.01332E+13,414015,400319
6.01332E+13,414015,400319
6.01332E+13,422713,400319
6.01332E+13,422713,400319
6.01332E+13,424849,400319
6.01332E+13,424849,400319
6.01332E+13,422713,400319
6.01332E+13,424849,400319
6.01332E+13,414015,400319
6.01332E+13,414015,400319
6.01332E+13,414015,400319
6.01332E+13,414015,400319
6.01332E+13,413050,400319
6.01332E+13,416138,400319
6.01332E+13,422713,400319
6.01332E+13,424849,400319
6.01332E+13,413051,400319
6.01332E+13,419612,400225
6.01332E+13,419612,400225
6.01332E+13,419612,400225
6.01332E+13,419612,400225
6.01332E+13,424412,400225
6.01332E+13,419778,400225
6.01332E+13,426607,400225
6.01332E+13,419778,400225
6.01332E+13,412871,400225
6.01332E+13,419778,400225
6.01332E+13,419778,400225
6.01332E+13,426607,400225
6.01332E+13,419778,400225
6.01332E+13,422905,400225
6.01332E+13,419778,400225
6.01332E+13,419778,400225
6.01332E+13,422905,400225
6.01332E+13,422905,400225
6.01332E+13,419612,400225
6.01332E+13,414853,400225
6.01332E+13,424819,400225
6.01332E+13,424819,400225
6.01332E+13,413597,400225
6.01332E+13,423860,400225
6.01332E+13,413597,400225
6.01332E+13,425412,400225
6.01332E+13,412871,400225
6.01332E+13,412871,400225
6.01332E+13,425412,400225
6.01332E+13,412871,400225
6.01332E+13,425412,400225
6.01332E+13,425412,400225
6.01332E+13,420867,400225
6.01332E+13,420867,400225
6.01332E+13,419778,400225
6.01332E+13,419778,400225
6.01332E+13,426607,400225
6.01332E+13,418781,400291
6.01332E+13,418781,400291
6.01332E+13,413297,400291
6.01332E+13,413297,400291
6.01332E+13,425279,400291
6.01332E+13,425601,400291
6.01332E+13,425601,400291
6.01332E+13,425601,400291
6.01332E+13,425601,400291
6.01332E+13,411789,400291
6.01332E+13,424978,400291
6.01332E+13,417487,400291
6.01332E+13,417487,400291
6.01332E+13,417487,400291
6.01332E+13,417487,400291
6.01332E+13,417487,400291
6.01332E+13,417487,400291
6.01332E+13,424598,400291
6.01332E+13,425165,400291
6.01332E+13,425601,400291
6.01332E+13,425601,400291
6.01332E+13,425601,400291
6.01332E+13,418781,400291
6.01332E+13,425601,400291
6.01332E+13,418781,400291
6.01332E+13,417487,400291
6.01332E+13,417487,400291
6.01332E+13,413295,400291
6.01332E+13,419418,400291
6.01332E+13,421873,400291
6.01332E+13,426561,400291
6.01332E+13,424598,400291
6.01332E+13,415384,400320
6.01332E+13,415384,400320
6.01332E+13,414573,400320
6.01332E+13,414573,400320
6.01332E+13,414205,400320
6.01332E+13,414205,400320
6.01332E+13,425280,400320
6.01332E+13,413057,400320
6.01332E+13,413057,400320
6.01332E+13,425280,400320
6.01332E+13,413302,400320
6.01332E+13,413057,400320
6.01332E+13,425281,400320
6.01332E+13,414574,400320
6.01332E+13,413303,400320
6.01332E+13,425282,400346
6.01332E+13,414575,400346
6.01332E+13,414577,400346
6.01332E+13,422919,400346
6.01332E+13,427104,400346
6.01332E+13,412859,400346
6.01332E+13,427103,400346
6.01332E+13,413306,400346
6.01332E+13,413052,400346
6.01332E+13,424580,400346
6.01332E+13,425636,400345
6.01332E+13,425273,400345
6.01332E+13,421874,400345
6.01332E+13,419095,400345
6.01332E+13,412755,400345
6.01332E+13,427098,400345
6.01332E+13,414572,400345
6.01332E+13,419098,400345
6.01332E+13,421872,400345
6.01332E+13,413299,400345
6.01332E+13,418780,400343
6.01332E+13,418780,400343
6.01332E+13,418780,400343
6.01332E+13,417343,400343
6.01332E+13,417343,400343
6.01332E+13,427096,400343
6.01332E+13,417343,400343
6.01332E+13,425277,400343
6.01332E+13,424640,400343
6.01332E+13,427097,400343
6.01332E+13,427097,400343
6.01332E+13,420623,400343
6.01332E+13,424640,400343
6.01332E+13,420623,400343
6.01332E+13,419229,400343
6.01332E+13,425277,400343
6.01332E+13,424640,400343
6.01332E+13,413298,400309
6.01332E+13,413298,400309
6.01332E+13,419097,400309
6.01332E+13,419097,400309
6.01332E+13,415383,400309
6.01332E+13,419097,400309
6.01332E+13,419097,400309
6.01332E+13,419097,400309
6.01332E+13,416971,400309
6.01332E+13,416971,400309
6.01332E+13,416971,400309
6.01332E+13,416971,400309
6.01332E+13,416971,400309
6.01332E+13,416971,400309
6.01332E+13,416971,400309
6.01332E+13,415383,400309
6.01332E+13,416971,400309
6.01332E+13,416971,400309
6.01332E+13,416971,400309
6.01332E+13,416971,400309
6.01332E+13,421869,400309
6.01332E+13,414018,400309
6.01332E+13,414018,400309
6.01332E+13,414018,400309
6.01332E+13,421869,400309
6.01332E+13,412754,400309
6.01332E+13,412754,400309
6.01332E+13,420284,400228
6.01332E+13,420284,400228
6.01332E+13,428244,400228
6.01332E+13,428244,400228
6.01332E+13,428244,400228
6.01332E+13,428244,400228
6.01332E+13,420284,400228
6.01332E+13,420284,400228
6.01332E+13,420284,400228
6.01332E+13,420284,400228
6.01332E+13,418378,400228
6.01332E+13,418378,400228
6.01332E+13,418378,400228
6.01332E+13,428244,400228
6.01332E+13,420284,400228
6.01332E+13,419100,400146
6.01332E+13,419100,400146
6.01332E+13,410679,400146
6.01332E+13,419100,400146
6.01332E+13,419100,400146
6.01332E+13,410679,400146
6.01332E+13,420008,400146
6.01332E+13,419068,400146
6.01332E+13,419068,400146
6.01332E+13,419068,400146
6.01332E+13,411220,400146
6.01332E+13,411220,400146
6.01332E+13,411219,400146
6.01332E+13,420008,400146
6.01332E+13,420008,400146
6.01332E+13,419099,400146
6.01332E+13,419099,400146
6.01332E+13,420008,400146
6.01332E+13,420008,400146
6.01332E+13,410679,400146
6.01332E+13,419100,400146
6.01332E+13,413027,400146
6.01332E+13,413027,400146
6.01332E+13,411218,400146
6.01332E+13,411218,400146
6.01332E+13,413027,400146
6.01332E+13,414336,400146
6.01332E+13,420008,400146
6.01332E+13,420009,400145
6.01332E+13,412120,400145
6.01332E+13,412120,400145
6.01332E+13,426142,400145
6.01332E+13,426455,400145
6.01332E+13,426455,400145
6.01332E+13,426455,400145
6.01332E+13,412202,400145
6.01332E+13,412202,400145
6.01332E+13,426142,400145
6.01332E+13,412891,400145
6.01332E+13,421208,400145
6.01332E+13,412891,400145
6.01332E+13,412891,400145
6.01332E+13,426456,400144
6.01332E+13,426456,400144
6.01332E+13,416305,400144
6.01332E+13,413631,400144
6.01332E+13,416305,400144
6.01332E+13,413631,400144
6.01332E+13,413631,400144
6.01332E+13,413631,400144
6.01332E+13,413631,400144
6.01332E+13,413631,400144
6.01332E+13,413631,400144
6.01332E+13,416305,400144
6.01332E+13,416305,400144
6.01332E+13,421877,400012
6.01332E+13,414327,400012
6.01332E+13,414327,400012
6.01332E+13,420627,400012
6.01332E+13,420861,400012
6.01332E+13,413304,400012
6.01332E+13,413304,400012
6.01332E+13,411571,400012
6.01332E+13,411571,400012
6.01332E+13,414326,400012
6.01332E+13,414326,400012
6.01332E+13,414326,400012
6.01332E+13,420627,400012
6.01332E+13,413058,400012
6.01332E+13,413305,400012
6.01332E+13,414326,400012
6.01332E+13,414326,400012
6.01332E+13,414330,400012
6.01332E+13,412196,400012
6.01332E+13,420861,400012
6.01332E+13,414326,400012
6.01332E+13,423863,400012
6.01332E+13,413075,400012
6.01332E+13,414326,400012
6.01332E+13,423863,400012
6.01332E+13,420628,400012
6.01332E+13,424357,400012
6.01332E+13,411571,400012
6.01332E+13,416983,400128
6.01332E+13,421630,400128
6.01332E+13,413724,400128
6.01332E+13,413724,400128
6.01332E+13,413724,400128
6.01332E+13,410129,400128
6.01332E+13,413724,400128
6.01332E+13,410129,400128
6.01332E+13,413724,400128
6.01332E+13,414578,400128
6.01332E+13,414576,400128
6.01332E+13,427263,400128
6.01332E+13,426914,400127
6.01332E+13,426914,400127
6.01332E+13,426914,400127
6.01332E+13,423861,400127
6.01332E+13,424579,400127
6.01332E+13,423862,400127
6.01332E+13,419061,400127
6.01332E+13,426914,400127
6.01332E+13,426914,400127
6.01332E+13,420229,400127
6.01332E+13,424609,400127
6.01332E+13,426914,400127
6.01332E+13,426914,400127
6.01332E+13,426914,400127
6.01332E+13,419061,400127
6.01332E+13,414704,400127
6.01332E+13,426914,400127
6.01332E+13,420228,400127
6.01332E+13,426914,400127
6.01332E+13,426914,400127
6.01332E+13,426914,400127
6.01332E+13,426914,400127
6.01332E+13,426914,400127
6.01332E+13,410130,400127
6.01332E+13,414704,400127
6.01332E+13,419061,400127
6.01333E+13,410021,400369
6.01333E+13,410021,400369
6.01333E+13,411407,400369
6.01333E+13,411407,400369
6.01333E+13,412112,400369
6.01333E+13,414432,400369
6.01333E+13,427777,400369
6.01333E+13,427777,400369
6.01333E+13,427777,400369
6.01333E+13,427777,400369
6.01333E+13,427777,400369
6.01333E+13,414748,400369
6.01333E+13,414748,400369
6.01333E+13,413335,400369
6.01333E+13,415786,400369
6.01333E+13,421832,400369
6.01333E+13,421832,400369
6.01333E+13,411407,400369
6.01333E+13,415387,400369
6.01333E+13,415387,400369
6.01333E+13,412112,400369
6.01333E+13,412112,400369
6.01333E+13,421832,400369
6.01333E+13,413335,400369
6.01333E+13,414748,400369
6.01333E+13,427777,400369
6.01333E+13,415776,400348
6.01333E+13,416166,400348
6.01333E+13,415778,400348
6.01333E+13,423690,400348
6.01333E+13,415776,400348
6.01333E+13,412756,400370
6.01333E+13,412756,400370
6.01333E+13,412756,400370
6.01333E+13,418047,400370
6.01333E+13,418917,400370
6.01333E+13,418917,400370
6.01333E+13,418917,400370
6.01333E+13,418917,400370
6.01333E+13,416164,400370
6.01333E+13,417350,400370
6.01333E+13,418917,400370
6.01333E+13,418047,400370
6.01333E+13,416972,400370
6.01333E+13,416972,400370
6.01333E+13,412756,400370
6.01333E+13,427464,400370
6.01333E+13,416972,400370
6.01333E+13,416165,400370
6.01333E+13,417350,400370
6.01333E+13,416165,400370
6.01333E+13,413857,400370
6.01333E+13,416164,400370
6.01333E+13,416164,400370
6.01333E+13,427919,400370
6.01333E+13,416164,400370
6.01333E+13,425243,400370
6.01333E+13,425243,400370
6.01333E+13,414570,400347
6.01333E+13,420624,400347
6.01333E+13,420624,400347
6.01333E+13,413591,400347
6.01333E+13,413591,400347
6.01333E+13,413591,400347
6.01333E+13,413591,400347
6.01333E+13,412108,400347
6.01333E+13,414570,400347
6.01333E+13,425278,400347
6.01333E+13,425278,400347
6.01333E+13,413296,400347
6.01333E+13,413296,400347
6.01333E+13,413591,400347
6.01333E+13,419094,400347
6.01333E+13,419094,400347
6.01333E+13,414571,400368
6.01333E+13,419096,400368
6.01333E+13,415381,400368
6.01333E+13,420625,400368
6.01333E+13,420625,400368
6.01333E+13,414571,400368
6.01333E+13,419096,400368
6.01333E+13,415381,400368
6.01333E+13,422265,400139
6.01333E+13,422265,400139
6.01333E+13,422265,400139
6.01333E+13,422265,400139
6.01333E+13,422265,400139
6.01333E+13,422265,400139
6.01333E+13,416680,400139
6.01333E+13,422265,400139
6.01333E+13,422265,400139
6.01333E+13,413859,400139
6.01333E+13,422265,400139
6.01333E+13,422265,400139
6.01333E+13,422265,400139
6.01333E+13,413859,400139
6.01333E+13,424653,400139
6.01333E+13,413859,400139
6.01333E+13,424653,400139
6.01333E+13,413859,400139
6.01333E+13,424653,400139
6.01333E+13,424653,400139
6.01333E+13,413859,400139
6.01333E+13,424358,400139
6.01333E+13,413859,400139
6.01333E+13,413859,400139
6.01333E+13,424358,400139
6.01333E+13,424653,400139
6.01333E+13,424653,400139
6.01333E+13,422265,400139
6.01333E+13,417494,400139
6.01333E+13,417494,400139
6.01333E+13,416680,400139
6.01333E+13,416680,400139
6.01333E+13,418894,400139
6.01333E+13,412188,400371
6.01333E+13,412188,400371
6.01333E+13,412188,400371
6.01333E+13,412188,400371
6.01333E+13,412188,400371
6.01333E+13,412188,400371
6.01333E+13,421063,400371
6.01333E+13,416136,400371
6.01333E+13,416830,400371
6.01333E+13,412188,400371
6.01333E+13,416136,400371
6.01333E+13,416830,400371
6.01333E+13,416830,400371
6.01333E+13,416830,400371
6.01333E+13,413725,400371
6.01333E+13,413725,400371
6.01333E+13,427796,400341
6.01333E+13,427796,400341
6.01333E+13,413224,400341
6.01333E+13,427796,400341
6.01333E+13,412861,400341
6.01333E+13,413222,400341
6.01333E+13,413222,400341
6.01333E+13,427796,400341
6.01333E+13,426467,400341
6.01333E+13,413224,400341
6.01333E+13,413224,400341
6.01333E+13,413224,400341
6.01333E+13,413224,400341
6.01333E+13,413224,400341
6.01333E+13,413224,400341
6.01333E+13,413224,400341
6.01333E+13,413224,400341
6.01333E+13,412503,400341
6.01333E+13,412503,400341
6.01333E+13,412503,400341
6.01333E+13,412503,400341
6.01333E+13,412503,400341
6.01333E+13,420906,400341
6.01333E+13,413224,400341
6.01333E+13,422443,400340
6.01333E+13,422443,400340
6.01333E+13,422443,400340
6.01333E+13,422443,400340
6.01333E+13,420910,400340
6.01333E+13,420910,400340
6.01333E+13,412094,400340
6.01333E+13,412094,400340
6.01333E+13,420910,400340
6.01333E+13,420910,400340
6.01333E+13,427609,400339
6.01333E+13,427609,400339
6.01333E+13,425972,400339
6.01333E+13,425972,400339
6.01333E+13,428276,400339
6.01333E+13,428276,400339
6.01333E+13,414567,400339
6.01333E+13,425972,400339
6.01333E+13,419524,400339
6.01333E+13,414567,400339
6.01333E+13,421598,400339
6.01333E+13,415897,400339
6.01333E+13,415897,400339
6.01333E+13,414567,400339
6.01333E+13,410392,400339
6.01333E+13,419523,400339
6.01333E+13,410850,400338
6.01333E+13,417775,400338
6.01333E+13,417775,400338
6.01333E+13,410850,400338
6.01333E+13,420908,400338
6.01333E+13,410850,400338
6.01333E+13,410850,400338
6.01333E+13,420909,400338
6.01333E+13,410850,400338
6.01333E+13,410850,400338
6.01333E+13,418130,400338
6.01333E+13,418130,400338
6.01333E+13,418130,400338
6.01333E+13,412092,400338
6.01333E+13,414740,400004
6.01333E+13,414740,400004
6.01333E+13,414740,400004
6.01333E+13,414740,400004
6.01333E+13,414740,400004
6.01333E+13,414740,400004
6.01333E+13,414740,400004
6.01333E+13,414740,400004
6.01333E+13,425843,400004
6.01333E+13,414740,400004
6.01333E+13,414740,400004
6.01333E+13,414740,400004
6.01333E+13,428137,400004
6.01333E+13,421594,400004
6.01333E+13,419519,400004
6.01333E+13,428137,400004
6.01333E+13,425843,400004
6.01333E+13,414740,400004
6.01333E+13,425843,400004
6.01333E+13,425843,400004
6.01333E+13,425843,400004
6.01333E+13,425843,400004
6.01333E+13,419421,400004
6.01333E+13,413893,400004
6.01333E+13,425843,400004
6.01333E+13,425843,400004
6.01333E+13,425843,400004
6.01333E+13,418248,400004
6.01333E+13,413893,400004
6.01333E+13,414321,400004
6.01333E+13,414321,400004
6.01333E+13,418248,400004
6.01333E+13,419421,400004
6.01333E+13,424184,400004
6.01333E+13,413893,400004
6.01333E+13,421594,400004
6.01333E+13,413759,400004
6.01333E+13,428136,400004
6.01333E+13,422059,400004
6.01333E+13,428136,400004
6.01333E+13,427570,400004
6.01333E+13,426730,400004
6.01333E+13,428274,400004
6.01333E+13,411255,400004
6.01333E+13,427570,400004
6.01333E+13,419521,400004
6.01333E+13,411526,400004
