"","Timestamp","Metric","Value"
"318",2025-05-19 08:48:41.845,"% Processor Time",0.158427943558237
"319",2025-05-19 08:48:41.845,"Context Switches/sec",6334.88482807177
"320",2025-05-19 08:48:41.845,"Processor Queue Length",0
"321",2025-05-19 08:49:11.832,"% Committed Bytes In Use",3.46227285998461
"322",2025-05-19 08:49:11.832,"Available MBytes",1519483
"323",2025-05-19 08:49:11.832,"Pages/sec",0.300157349486272
"324",2025-05-19 08:49:11.832,"Bytes Total/sec",231.221211554258
"325",2025-05-19 08:49:11.832,"Avg. Disk sec/Read",0.0030211
"326",2025-05-19 08:49:11.832,"Avg. Disk sec/Write",0.000571899497487437
"327",2025-05-19 08:49:11.832,"Current Disk Queue Length",0
"328",2025-05-19 08:49:11.832,"% Processor Time",0.0803102185779281
"329",2025-05-19 08:49:11.832,"Context Switches/sec",5830.32305805457
"330",2025-05-19 08:49:11.832,"Processor Queue Length",0
"331",2025-05-19 08:49:41.835,"% Committed Bytes In Use",3.43821442300412
"332",2025-05-19 08:49:41.835,"Available MBytes",1519616
"333",2025-05-19 08:49:41.835,"Pages/sec",8.56663128647945
"334",2025-05-19 08:49:41.835,"Bytes Total/sec",6407.14020517762
"335",2025-05-19 08:49:41.835,"Avg. Disk sec/Read",0.00168318
"336",2025-05-19 08:49:41.835,"Avg. Disk sec/Write",0.00137055899280576
"337",2025-05-19 08:49:41.835,"Current Disk Queue Length",0
"338",2025-05-19 08:49:41.835,"% Processor Time",0.218097325116418
"339",2025-05-19 08:49:41.835,"Context Switches/sec",6472.97326662041
"340",2025-05-19 08:49:41.835,"Processor Queue Length",0
"341",2025-05-19 08:50:11.838,"% Committed Bytes In Use",3.47887673496243
"342",2025-05-19 08:50:11.838,"Available MBytes",1519218
"343",2025-05-19 08:50:11.838,"Pages/sec",195.469156943726
"344",2025-05-19 08:50:11.838,"Bytes Total/sec",1075.28036573853
"345",2025-05-19 08:50:11.838,"Avg. Disk sec/Read",0
"346",2025-05-19 08:50:11.838,"Avg. Disk sec/Write",0.00350276505747126
"347",2025-05-19 08:50:11.838,"Current Disk Queue Length",0
"348",2025-05-19 08:50:11.838,"% Processor Time",0.113872601665965
"349",2025-05-19 08:50:11.838,"Context Switches/sec",5955.24253645658
"350",2025-05-19 08:50:11.838,"Processor Queue Length",0
