tract,hhwrks0_,hhwrks1_,hhwrks2_,hhwrks3p_,ownkidsyes_,rentkidsyes_,ownkidsno_,rentkidsno_,county_fips,taz,weight
06085506301,0,0,0,0,0,0,0,0,06085,471,1.0
06085506302,0,0,0,0,0,0,0,0,06085,470,1.0
06085506304,0,0,0,0,0,0,0,0,06085,472,1.0
06085506305,0,0,0,0,0,0,0,0,06085,473,1.0
06085506401,0,0,0,0,0,0,0,0,06085,467,1.0
06085506402,0,0,0,0,0,0,0,0,06085,468,1.0
06085506502,0,0,0,0,0,0,0,0,06085,504,1.0
06085506503,0,0,0,0,0,0,0,0,06085,503,1.0
06085506504,0,0,0,0,0,0,0,0,06085,,
06085506505,0,0,0,0,0,0,0,0,06085,469,1.0
06085506601,0,0,0,0,0,0,0,0,06085,475,1.0
06085506603,0,0,0,0,0,0,0,0,06085,501,1.0
06085506604,0,0,0,0,0,0,0,0,06085,499,1.0
06085506605,0,0,0,0,0,0,0,0,06085,474,1.0
06085506606,0,0,0,0,0,0,0,0,06085,502,1.0
06085506701,0,0,0,0,0,0,0,0,06085,500,1.0
06085506702,0,0,0,0,0,0,0,0,06085,505,1.0
06085506703,0,0,0,0,0,0,0,0,06085,506,1.0
06085506801,0,0,0,0,0,0,0,0,06085,518,1.0
06085506802,0,0,0,0,0,0,0,0,06085,517,1.0
06085506803,0,0,0,0,0,0,0,0,06085,515,1.0
06085506804,0,0,0,0,0,0,0,0,06085,516,1.0
06085506900,0,0,0,0,0,0,0,0,06085,514,1.0
06085507002,0,0,0,0,0,0,0,0,06085,513,1.0
06085507003,0,0,0,0,0,0,0,0,06085,511,1.0
06085507004,0,0,0,0,0,0,0,0,06085,,
06085507100,0,0,0,0,0,0,0,0,06085,509,1.0
06085507203,0,0,0,0,0,0,0,0,06085,508,1.0
06085507205,0,0,0,0,0,0,0,0,06085,507,1.0
06085507206,0,0,0,0,0,0,0,0,06085,510,1.0
06085507301,0,0,0,0,0,0,0,0,06085,497,1.0
06085507302,0,0,0,0,0,0,0,0,06085,496,1.0
06085507401,0,0,0,0,0,0,0,0,06085,493,1.0
06085507402,0,0,0,0,0,0,0,0,06085,498,1.0
06085507500,0,0,0,0,0,0,0,0,06085,494,1.0
06085507600,0,0,0,0,0,0,0,0,06085,495,1.0
06085507701,0,0,0,0,0,0,0,0,06085,490,1.0
06085507702,0,0,0,0,0,0,0,0,06085,489,1.0
06085507704,0,0,0,0,0,0,0,0,06085,,
06085507705,0,0,0,0,0,0,0,0,06085,488,1.0
06085507805,0,0,0,0,0,0,0,0,06085,487,1.0
06085507806,0,0,0,0,0,0,0,0,06085,486,1.0
06085507807,0,0,0,0,0,0,0,0,06085,491,1.0
06085507808,0,0,0,0,0,0,0,0,06085,492,1.0
06085507903,0,0,0,0,0,0,0,0,06085,481,1.0
06085507904,0,0,0,0,0,0,0,0,06085,480,1.0
06085507905,0,0,0,0,0,0,0,0,06085,483,1.0
06085507906,0,0,0,0,0,0,0,0,06085,482,1.0
06085508003,0,0,0,0,0,0,0,0,06085,,
06085508004,0,0,0,0,0,0,0,0,06085,479,1.0
06085508005,0,0,0,0,0,0,0,0,06085,,
06085508006,0,0,0,0,0,0,0,0,06085,484,1.0
06085508101,0,0,0,0,0,0,0,0,06085,485,1.0
06085508102,0,0,0,0,0,0,0,0,06085,460,1.0
06085508203,0,0,0,0,0,0,0,0,06085,457,1.0
06085508204,0,0,0,0,0,0,0,0,06085,458,1.0
06085508205,0,0,0,0,0,0,0,0,06085,,
06085508206,0,0,0,0,0,0,0,0,06085,459,1.0
06085508301,0,0,0,0,0,0,0,0,06085,454,1.0
06085508303,0,0,0,0,0,0,0,0,06085,455,1.0
06085508305,0,0,0,0,0,0,0,0,06085,,
06085508306,0,0,0,0,0,0,0,0,06085,456,1.0
06085508401,0,0,0,0,0,0,0,0,06085,453,1.0
06085508403,0,0,0,0,0,0,0,0,06085,452,1.0
06085508404,0,0,0,0,0,0,0,0,06085,451,1.0
06085508503,0,0,0,0,0,0,0,0,06085,449,1.0
06085508505,0,0,0,0,0,0,0,0,06085,447,1.0
06085508507,0,0,0,0,0,0,0,0,06085,,
06085508508,0,0,0,0,0,0,0,0,06085,445,1.0
06085508509,0,0,0,0,0,0,0,0,06085,,
06085508510,0,0,0,0,0,0,0,0,06085,448,1.0
06085508601,0,0,0,0,0,0,0,0,06085,394,1.0
06085508602,0,0,0,0,0,0,0,0,06085,450,1.0
06085508705,0,0,0,0,0,0,0,0,06085,,
06085508706,0,0,0,0,0,0,0,0,06085,446,1.0
06085508707,0,0,0,0,0,0,0,0,06085,426,1.0
06085508708,0,0,0,0,0,0,0,0,06085,427,0.49884257532456044
06085508708,0,0,0,0,0,0,0,0,06085,428,0.5011574246754396
06085508800,0,0,0,0,0,0,0,0,06085,425,1.0
06085508900,0,0,0,0,0,0,0,0,06085,423,1.0
06085509001,0,0,0,0,0,0,0,0,06085,424,1.0
06085509002,0,0,0,0,0,0,0,0,06085,,
06085509102,0,0,0,0,0,0,0,0,06085,395,0.4998495793872328
06085509102,0,0,0,0,0,0,0,0,06085,396,0.5001504206127673
06085509106,0,0,0,0,0,0,0,0,06085,393,1.0
06085509107,0,0,0,0,0,0,0,0,06085,392,1.0
06085509108,0,0,0,0,0,0,0,0,06085,399,0.4917330214340013
06085509108,0,0,0,0,0,0,0,0,06085,400,0.5082669785659988
06085509109,0,0,0,0,0,0,0,0,06085,397,0.500080382384492
06085509109,0,0,0,0,0,0,0,0,06085,398,0.49991961761550796
06085509110,0,0,0,0,0,0,0,0,06085,,
06085509111,0,0,0,0,0,0,0,0,06085,391,1.0
06085509201,0,0,0,0,0,0,0,0,06085,377,1.0
06085509202,0,0,0,0,0,0,0,0,06085,376,1.0
06085509302,0,0,0,0,0,0,0,0,06085,373,1.0
06085509303,0,0,0,0,0,0,0,0,06085,375,1.0
06085509304,0,0,0,0,0,0,0,0,06085,374,1.0
06085509401,0,0,0,0,0,0,0,0,06085,365,1.0
06085509403,0,0,0,0,0,0,0,0,06085,380,1.0
06085509404,0,0,0,0,0,0,0,0,06085,372,1.0
06085509500,0,0,0,0,0,0,0,0,06085,379,1.0
06085509600,0,0,0,0,0,0,0,0,06085,378,1.0
06085509700,0,0,0,0,0,0,0,0,06085,390,1.0
06085509801,0,0,0,0,0,0,0,0,06085,381,1.0
06085509802,0,0,0,0,0,0,0,0,06085,382,1.0
06085509901,0,0,0,0,0,0,0,0,06085,383,1.0
06085509902,0,0,0,0,0,0,0,0,06085,389,1.0
06085510001,0,0,0,0,0,0,0,0,06085,388,1.0
06085510002,0,0,0,0,0,0,0,0,06085,387,1.0
06085510100,0,0,0,0,0,0,0,0,06085,386,1.0
06085510200,0,0,0,0,0,0,0,0,06085,384,1.0
06085510300,0,0,0,0,0,0,0,0,06085,370,1.0
06085510400,0,0,0,0,0,0,0,0,06085,371,1.0
06085510500,0,0,0,0,0,0,0,0,06085,369,1.0
06085510600,0,0,0,0,0,0,0,0,06085,367,1.0
06085510700,0,0,0,0,0,0,0,0,06085,366,1.0
06085510801,0,0,0,0,0,0,0,0,06085,362,1.0
06085510802,0,0,0,0,0,0,0,0,06085,364,1.0
06085510803,0,0,0,0,0,0,0,0,06085,363,1.0
06085510900,0,0,0,0,0,0,0,0,06085,360,1.0
06085511000,0,0,0,0,0,0,0,0,06085,361,1.0
06085511100,0,0,0,0,0,0,0,0,06085,358,1.0
06085511200,0,0,0,0,0,0,0,0,06085,357,1.0
06085511301,0,0,0,0,0,0,0,0,06085,,
06085511302,0,0,0,0,0,0,0,0,06085,356,1.0
06085511400,0,0,0,0,0,0,0,0,06085,359,1.0
06085511501,0,0,0,0,0,0,0,0,06085,351,1.0
06085511502,0,0,0,0,0,0,0,0,06085,350,1.0
06085511608,0,0,0,0,0,0,0,0,06085,355,1.0
06085511609,0,0,0,0,0,0,0,0,06085,,
06085511701,0,0,0,0,0,0,0,0,06085,368,1.0
06085511702,0,0,0,0,0,0,0,0,06085,385,1.0
06085511704,0,0,0,0,0,0,0,0,06085,,
06085511705,0,0,0,0,0,0,0,0,06085,348,0.4953688138937363
06085511705,0,0,0,0,0,0,0,0,06085,349,0.5046311861062636
06085511707,0,0,0,0,0,0,0,0,06085,347,1.0
06085511800,0,0,0,0,0,0,0,0,06085,512,1.0
06085511905,0,0,0,0,0,0,0,0,06085,692,1.0
06085511907,0,0,0,0,0,0,0,0,06085,693,1.0
06085511910,0,0,0,0,0,0,0,0,06085,691,1.0
06085511911,0,0,0,0,0,0,0,0,06085,696,1.0
06085511912,0,0,0,0,0,0,0,0,06085,694,1.0
06085511913,0,0,0,0,0,0,0,0,06085,689,1.0
06085511914,0,0,0,0,0,0,0,0,06085,690,1.0
06085511915,0,0,0,0,0,0,0,0,06085,,
06085511916,0,0,0,0,0,0,0,0,06085,688,1.0
06085511917,0,0,0,0,0,0,0,0,06085,,
06085511918,0,0,0,0,0,0,0,0,06085,695,1.0
06085512001,0,0,0,0,0,0,0,0,06085,656,1.0
06085512005,0,0,0,0,0,0,0,0,06085,680,1.0
06085512019,0,0,0,0,0,0,0,0,06085,672,1.0
06085512021,0,0,0,0,0,0,0,0,06085,668,1.0
06085512022,0,0,0,0,0,0,0,0,06085,666,1.0
06085512023,0,0,0,0,0,0,0,0,06085,667,1.0
06085512024,0,0,0,0,0,0,0,0,06085,679,1.0
06085512025,0,0,0,0,0,0,0,0,06085,678,1.0
06085512026,0,0,0,0,0,0,0,0,06085,673,1.0
06085512027,0,0,0,0,0,0,0,0,06085,677,1.0
06085512029,0,0,0,0,0,0,0,0,06085,665,1.0
06085512030,0,0,0,0,0,0,0,0,06085,663,1.0
06085512031,0,0,0,0,0,0,0,0,06085,662,1.0
06085512032,0,0,0,0,0,0,0,0,06085,660,1.0
06085512034,0,0,0,0,0,0,0,0,06085,659,1.0
06085512035,0,0,0,0,0,0,0,0,06085,658,1.0
06085512036,0,0,0,0,0,0,0,0,06085,,
06085512037,0,0,0,0,0,0,0,0,06085,664,1.0
06085512038,0,0,0,0,0,0,0,0,06085,657,1.0
06085512039,0,0,0,0,0,0,0,0,06085,,
06085512042,0,0,0,0,0,0,0,0,06085,,
06085512043,0,0,0,0,0,0,0,0,06085,669,1.0
06085512045,0,0,0,0,0,0,0,0,06085,674,1.0
06085512047,0,0,0,0,0,0,0,0,06085,675,1.0
06085512052,0,0,0,0,0,0,0,0,06085,676,1.0
06085512053,0,0,0,0,0,0,0,0,06085,,
06085512054,0,0,0,0,0,0,0,0,06085,,
06085512055,0,0,0,0,0,0,0,0,06085,671,1.0
06085512056,0,0,0,0,0,0,0,0,06085,,
06085512057,0,0,0,0,0,0,0,0,06085,670,1.0
06085512058,0,0,0,0,0,0,0,0,06085,,
06085512059,0,0,0,0,0,0,0,0,06085,661,1.0
06085512100,0,0,0,0,0,0,0,0,06085,697,1.0
06085512200,0,0,0,0,0,0,0,0,06085,704,1.0
06085512305,0,0,0,0,0,0,0,0,06085,703,1.0
06085512307,0,0,0,0,0,0,0,0,06085,701,1.0
06085512308,0,0,0,0,0,0,0,0,06085,698,1.0
06085512309,0,0,0,0,0,0,0,0,06085,699,1.0
06085512310,0,0,0,0,0,0,0,0,06085,,
06085512311,0,0,0,0,0,0,0,0,06085,700,1.0
06085512312,0,0,0,0,0,0,0,0,06085,,
06085512313,0,0,0,0,0,0,0,0,06085,,
06085512314,0,0,0,0,0,0,0,0,06085,702,1.0
06085512401,0,0,0,0,0,0,0,0,06085,712,1.0
06085512402,0,0,0,0,0,0,0,0,06085,713,1.0
06085512505,0,0,0,0,0,0,0,0,06085,710,1.0
06085512509,0,0,0,0,0,0,0,0,06085,,
06085512510,0,0,0,0,0,0,0,0,06085,705,1.0
06085512511,0,0,0,0,0,0,0,0,06085,708,1.0
06085512512,0,0,0,0,0,0,0,0,06085,,
06085512513,0,0,0,0,0,0,0,0,06085,709,1.0
06085512514,0,0,0,0,0,0,0,0,06085,,
06085512515,0,0,0,0,0,0,0,0,06085,711,1.0
06085512516,0,0,0,0,0,0,0,0,06085,,
06085512602,0,0,0,0,0,0,0,0,06085,706,1.0
06085512603,0,0,0,0,0,0,0,0,06085,,
06085512604,0,0,0,0,0,0,0,0,06085,707,1.0
06085513000,0,0,0,0,0,0,0,0,06085,354,0.3290645977170378
06085513000,0,0,0,0,0,0,0,0,06085,353,0.339808073325794
06085513000,0,0,0,0,0,0,0,0,06085,352,0.33112732895716834
06085513500,0,0,0,0,0,0,0,0,06085,714,1.0
06095250103,0,0,0,0,0,0,0,0,06095,1230,1.0
06095250104,0,0,0,0,0,0,0,0,06095,,
06095250105,0,0,0,0,0,0,0,0,06095,,
06095250106,0,0,0,0,0,0,0,0,06095,1246,1.0
06095250200,0,0,0,0,0,0,0,0,06095,1229,1.0
06095250300,0,0,0,0,0,0,0,0,06095,1231,1.0
06095250400,0,0,0,0,0,0,0,0,06095,1227,1.0
06095250501,0,0,0,0,0,0,0,0,06095,1228,1.0
06095250502,0,0,0,0,0,0,0,0,06095,1219,1.0
06095250601,0,0,0,0,0,0,0,0,06095,1221,1.0
06095250604,0,0,0,0,0,0,0,0,06095,,
06095250605,0,0,0,0,0,0,0,0,06095,1220,1.0
06095250701,0,0,0,0,0,0,0,0,06095,1223,1.0
06095250801,0,0,0,0,0,0,0,0,06095,1222,0.49877058932774293
06095250801,0,0,0,0,0,0,0,0,06095,1238,0.501229410672257
06095250900,0,0,0,0,0,0,0,0,06095,1224,1.0
06095251000,0,0,0,0,0,0,0,0,06095,1225,1.0
06095251100,0,0,0,0,0,0,0,0,06095,1226,1.0
06095251200,0,0,0,0,0,0,0,0,06095,1232,1.0
06095251300,0,0,0,0,0,0,0,0,06095,1233,1.0
06095251400,0,0,0,0,0,0,0,0,06095,1242,1.0
06095251500,0,0,0,0,0,0,0,0,06095,1234,1.0
06095251600,0,0,0,0,0,0,0,0,06095,1235,1.0
06095251701,0,0,0,0,0,0,0,0,06095,1236,1.0
06095251702,0,0,0,0,0,0,0,0,06095,1237,1.0
06095251802,0,0,0,0,0,0,0,0,06095,1241,1.0
06095251803,0,0,0,0,0,0,0,0,06095,1240,1.0
06095251804,0,0,0,0,0,0,0,0,06095,1239,1.0
06095251901,0,0,0,0,0,0,0,0,06095,1243,1.0
06095251902,0,0,0,0,0,0,0,0,06095,1244,1.0
06095251903,0,0,0,0,0,0,0,0,06095,1245,1.0
06095252000,0,0,0,0,0,0,0,0,06095,1212,1.0
06095252102,0,0,0,0,0,0,0,0,06095,1211,1.0
06095252103,0,0,0,0,0,0,0,0,06095,1218,1.0
06095252104,0,0,0,0,0,0,0,0,06095,1217,1.0
06095252105,0,0,0,0,0,0,0,0,06095,1216,1.0
06095252106,0,0,0,0,0,0,0,0,06095,1215,1.0
06095252107,0,0,0,0,0,0,0,0,06095,1214,1.0
06095252108,0,0,0,0,0,0,0,0,06095,1213,1.0
06095252203,0,0,0,0,0,0,0,0,06095,,
06095252204,0,0,0,0,0,0,0,0,06095,1248,1.0
06095252205,0,0,0,0,0,0,0,0,06095,1247,1.0
06095252206,0,0,0,0,0,0,0,0,06095,,
06095252305,0,0,0,0,0,0,0,0,06095,1249,1.0
06095252306,0,0,0,0,0,0,0,0,06095,1267,1.0
06095252310,0,0,0,0,0,0,0,0,06095,1268,1.0
06095252311,0,0,0,0,0,0,0,0,06095,,
06095252312,0,0,0,0,0,0,0,0,06095,,
06095252313,0,0,0,0,0,0,0,0,06095,1269,1.0
06095252314,0,0,0,0,0,0,0,0,06095,,
06095252315,0,0,0,0,0,0,0,0,06095,,
06095252316,0,0,0,0,0,0,0,0,06095,,
06095252317,0,0,0,0,0,0,0,0,06095,1270,1.0
06095252401,0,0,0,0,0,0,0,0,06095,1266,1.0
06095252402,0,0,0,0,0,0,0,0,06095,1250,1.0
06095252501,0,0,0,0,0,0,0,0,06095,1263,1.0
06095252502,0,0,0,0,0,0,0,0,06095,1262,1.0
06095252604,0,0,0,0,0,0,0,0,06095,1265,1.0
06095252605,0,0,0,0,0,0,0,0,06095,1264,1.0
06095252606,0,0,0,0,0,0,0,0,06095,1259,1.0
06095252607,0,0,0,0,0,0,0,0,06095,1260,1.0
06095252608,0,0,0,0,0,0,0,0,06095,1258,1.0
06095252610,0,0,0,0,0,0,0,0,06095,1257,1.0
06095252611,0,0,0,0,0,0,0,0,06095,,
06095252702,0,0,0,0,0,0,0,0,06095,1251,1.0
06095252703,0,0,0,0,0,0,0,0,06095,1261,1.0
06095252704,0,0,0,0,0,0,0,0,06095,1255,1.0
06095252705,0,0,0,0,0,0,0,0,06095,1254,1.0
06095252706,0,0,0,0,0,0,0,0,06095,1253,1.0
06095252707,0,0,0,0,0,0,0,0,06095,1256,1.0
06095252801,0,0,0,0,0,0,0,0,06095,,
06095252802,0,0,0,0,0,0,0,0,06095,,
06095252903,0,0,0,0,0,0,0,0,06095,1286,1.0
06095252904,0,0,0,0,0,0,0,0,06095,1279,1.0
06095252908,0,0,0,0,0,0,0,0,06095,1276,1.0
06095252909,0,0,0,0,0,0,0,0,06095,1278,1.0
06095252910,0,0,0,0,0,0,0,0,06095,1277,1.0
06095252911,0,0,0,0,0,0,0,0,06095,1280,1.0
06095252912,0,0,0,0,0,0,0,0,06095,,
06095252913,0,0,0,0,0,0,0,0,06095,,
06095252914,0,0,0,0,0,0,0,0,06095,,
06095252915,0,0,0,0,0,0,0,0,06095,1271,1.0
06095253000,0,0,0,0,0,0,0,0,06095,1272,1.0
06095253101,0,0,0,0,0,0,0,0,06095,1284,1.0
06095253105,0,0,0,0,0,0,0,0,06095,1281,1.0
06095253106,0,0,0,0,0,0,0,0,06095,1275,1.0
06095253107,0,0,0,0,0,0,0,0,06095,1274,1.0
06095253108,0,0,0,0,0,0,0,0,06095,1273,1.0
06095253201,0,0,0,0,0,0,0,0,06095,1285,1.0
06095253203,0,0,0,0,0,0,0,0,06095,1283,1.0
06095253205,0,0,0,0,0,0,0,0,06095,,
06095253206,0,0,0,0,0,0,0,0,06095,,
06095253207,0,0,0,0,0,0,0,0,06095,1282,1.0
06095253208,0,0,0,0,0,0,0,0,06095,,
06095253300,0,0,0,0,0,0,0,0,06095,1287,1.0
06095253402,0,0,0,0,0,0,0,0,06095,1289,1.0
06095253403,0,0,0,0,0,0,0,0,06095,1288,1.0
06095253404,0,0,0,0,0,0,0,0,06095,,
06095253501,0,0,0,0,0,0,0,0,06095,1290,1.0
06095253502,0,0,0,0,0,0,0,0,06095,,
06095980000,0,0,0,0,0,0,0,0,06095,1252,1.0
06097150100,0,0,0,0,0,0,0,0,06097,1324,1.0
06097150203,0,0,0,0,0,0,0,0,06097,1323,1.0
06097150204,0,0,0,0,0,0,0,0,06097,,
06097150205,0,0,0,0,0,0,0,0,06097,,
06097150206,0,0,0,0,0,0,0,0,06097,1320,1.0
06097150303,0,0,0,0,0,0,0,0,06097,1322,1.0
06097150304,0,0,0,0,0,0,0,0,06097,1321,1.0
06097150305,0,0,0,0,0,0,0,0,06097,,
06097150306,0,0,0,0,0,0,0,0,06097,1319,1.0
06097150501,0,0,0,0,0,0,0,0,06097,,
06097150502,0,0,0,0,0,0,0,0,06097,1318,1.0
06097150601,0,0,0,0,0,0,0,0,06097,1333,1.0
06097150602,0,0,0,0,0,0,0,0,06097,1334,1.0
06097150603,0,0,0,0,0,0,0,0,06097,1335,1.0
06097150607,0,0,0,0,0,0,0,0,06097,1336,1.0
06097150609,0,0,0,0,0,0,0,0,06097,,
06097150610,0,0,0,0,0,0,0,0,06097,,
06097150611,0,0,0,0,0,0,0,0,06097,,
06097150612,0,0,0,0,0,0,0,0,06097,1325,1.0
06097150701,0,0,0,0,0,0,0,0,06097,1332,1.0
06097150702,0,0,0,0,0,0,0,0,06097,1326,1.0
06097150800,0,0,0,0,0,0,0,0,06097,1327,1.0
06097150901,0,0,0,0,0,0,0,0,06097,1331,1.0
06097150902,0,0,0,0,0,0,0,0,06097,1330,1.0
06097151000,0,0,0,0,0,0,0,0,06097,1329,1.0
06097151100,0,0,0,0,0,0,0,0,06097,1328,1.0
06097151203,0,0,0,0,0,0,0,0,06097,1339,1.0
06097151204,0,0,0,0,0,0,0,0,06097,1338,1.0
06097151205,0,0,0,0,0,0,0,0,06097,,
06097151206,0,0,0,0,0,0,0,0,06097,1337,1.0
06097151301,0,0,0,0,0,0,0,0,06097,1343,1.0
06097151305,0,0,0,0,0,0,0,0,06097,1344,1.0
06097151306,0,0,0,0,0,0,0,0,06097,1345,1.0
06097151307,0,0,0,0,0,0,0,0,06097,1347,1.0
06097151308,0,0,0,0,0,0,0,0,06097,1346,1.0
06097151309,0,0,0,0,0,0,0,0,06097,1341,1.0
06097151310,0,0,0,0,0,0,0,0,06097,1342,1.0
06097151311,0,0,0,0,0,0,0,0,06097,1340,1.0
06097151403,0,0,0,0,0,0,0,0,06097,1349,1.0
06097151404,0,0,0,0,0,0,0,0,06097,,
06097151405,0,0,0,0,0,0,0,0,06097,1348,1.0
06097151406,0,0,0,0,0,0,0,0,06097,,
06097151503,0,0,0,0,0,0,0,0,06097,1352,1.0
06097151504,0,0,0,0,0,0,0,0,06097,1351,1.0
06097151505,0,0,0,0,0,0,0,0,06097,1350,1.0
06097151506,0,0,0,0,0,0,0,0,06097,,
06097151601,0,0,0,0,0,0,0,0,06097,1353,1.0
06097151602,0,0,0,0,0,0,0,0,06097,,
06097151701,0,0,0,0,0,0,0,0,06097,,
06097151702,0,0,0,0,0,0,0,0,06097,1358,1.0
06097151800,0,0,0,0,0,0,0,0,06097,1359,1.0
06097151900,0,0,0,0,0,0,0,0,06097,1360,1.0
06097152000,0,0,0,0,0,0,0,0,06097,1361,1.0
06097152100,0,0,0,0,0,0,0,0,06097,1363,1.0
06097152201,0,0,0,0,0,0,0,0,06097,1364,1.0
06097152203,0,0,0,0,0,0,0,0,06097,1362,1.0
06097152204,0,0,0,0,0,0,0,0,06097,1356,1.0
06097152205,0,0,0,0,0,0,0,0,06097,,
06097152300,0,0,0,0,0,0,0,0,06097,1365,1.0
06097152401,0,0,0,0,0,0,0,0,06097,,
06097152402,0,0,0,0,0,0,0,0,06097,1366,1.0
06097152501,0,0,0,0,0,0,0,0,06097,1357,1.0
06097152502,0,0,0,0,0,0,0,0,06097,1355,1.0
06097152601,0,0,0,0,0,0,0,0,06097,,
06097152602,0,0,0,0,0,0,0,0,06097,1354,1.0
06097152701,0,0,0,0,0,0,0,0,06097,1367,1.0
06097152702,0,0,0,0,0,0,0,0,06097,1368,1.0
06097152801,0,0,0,0,0,0,0,0,06097,1369,1.0
06097152803,0,0,0,0,0,0,0,0,06097,1373,1.0
06097152804,0,0,0,0,0,0,0,0,06097,,
06097152903,0,0,0,0,0,0,0,0,06097,1372,1.0
06097152904,0,0,0,0,0,0,0,0,06097,1371,1.0
06097152905,0,0,0,0,0,0,0,0,06097,,
06097152906,0,0,0,0,0,0,0,0,06097,1370,1.0
06097153001,0,0,0,0,0,0,0,0,06097,1374,1.0
06097153002,0,0,0,0,0,0,0,0,06097,1376,1.0
06097153003,0,0,0,0,0,0,0,0,06097,1377,1.0
06097153005,0,0,0,0,0,0,0,0,06097,1382,1.0
06097153006,0,0,0,0,0,0,0,0,06097,1375,1.0
06097153102,0,0,0,0,0,0,0,0,06097,1379,1.0
06097153103,0,0,0,0,0,0,0,0,06097,,
06097153104,0,0,0,0,0,0,0,0,06097,1378,1.0
06097153201,0,0,0,0,0,0,0,0,06097,,
06097153202,0,0,0,0,0,0,0,0,06097,1380,1.0
06097153301,0,0,0,0,0,0,0,0,06097,1381,1.0
06097153302,0,0,0,0,0,0,0,0,06097,,
06097153403,0,0,0,0,0,0,0,0,06097,1386,1.0
06097153404,0,0,0,0,0,0,0,0,06097,1385,1.0
06097153405,0,0,0,0,0,0,0,0,06097,1384,1.0
06097153406,0,0,0,0,0,0,0,0,06097,,
06097153501,0,0,0,0,0,0,0,0,06097,1387,1.0
06097153502,0,0,0,0,0,0,0,0,06097,1388,1.0
06097153601,0,0,0,0,0,0,0,0,06097,,
06097153602,0,0,0,0,0,0,0,0,06097,1383,1.0
06097153705,0,0,0,0,0,0,0,0,06097,1393,1.0
06097153707,0,0,0,0,0,0,0,0,06097,,
06097153708,0,0,0,0,0,0,0,0,06097,1390,1.0
06097153709,0,0,0,0,0,0,0,0,06097,1391,1.0
06097153710,0,0,0,0,0,0,0,0,06097,,
06097153711,0,0,0,0,0,0,0,0,06097,1392,1.0
06097153712,0,0,0,0,0,0,0,0,06097,,
06097153804,0,0,0,0,0,0,0,0,06097,,
06097153806,0,0,0,0,0,0,0,0,06097,,
06097153807,0,0,0,0,0,0,0,0,06097,1396,1.0
06097153808,0,0,0,0,0,0,0,0,06097,,
06097153809,0,0,0,0,0,0,0,0,06097,1395,1.0
06097153810,0,0,0,0,0,0,0,0,06097,1394,1.0
06097153811,0,0,0,0,0,0,0,0,06097,,
06097153902,0,0,0,0,0,0,0,0,06097,1399,1.0
06097153903,0,0,0,0,0,0,0,0,06097,1398,1.0
06097153904,0,0,0,0,0,0,0,0,06097,,
06097153905,0,0,0,0,0,0,0,0,06097,1397,1.0
06097154000,0,0,0,0,0,0,0,0,06097,1400,1.0
06097154100,0,0,0,0,0,0,0,0,06097,1401,1.0
06097154201,0,0,0,0,0,0,0,0,06097,,
06097154202,0,0,0,0,0,0,0,0,06097,1402,1.0
06097154304,0,0,0,0,0,0,0,0,06097,1403,1.0
06097154305,0,0,0,0,0,0,0,0,06097,1389,1.0
06097154306,0,0,0,0,0,0,0,0,06097,,
06097154307,0,0,0,0,0,0,0,0,06097,,
06097154308,0,0,0,0,0,0,0,0,06097,,
06097990100,0,0,0,0,0,0,0,0,06097,,
