tract,gq_inst_m_0017,gq_noninst_m_0017_univ,gq_noninst_m_0017_mil,gq_noninst_m_0017_oth,gq_inst_m_1864,gq_noninst_m_1864_univ,gq_noninst_m_1864_mil,gq_noninst_m_1864_oth,gq_inst_m_65p,gq_noninst_m_65p_univ,gq_noninst_m_65p_mil,gq_noninst_m_65p_oth,gq_inst_f_0017,gq_noninst_f_0017_univ,gq_noninst_f_0017_mil,gq_noninst_f_0017_oth,gq_inst_f_1864,gq_noninst_f_1864_univ,gq_noninst_f_1864_mil,gq_noninst_f_1864_oth,gq_inst_f_65p,gq_noninst_f_65p_univ,gq_noninst_f_65p_mil,gq_noninst_f_65p_oth,county_fips,County_Name
06081604900,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,8,081,San Mateo
06081605000,0,0,0,7,18,0,0,2,90,0,0,24,0,0,0,6,21,0,0,9,165,0,0,83,081,San Mateo
06081605100,0,0,0,5,0,0,0,35,0,0,0,8,0,0,0,4,0,0,0,21,0,0,0,3,081,San Mateo
06081605200,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,081,San Mateo
06081605300,0,0,0,2,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,19,081,San Mateo
06081605400,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,2,081,San Mateo
06081605501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,081,San Mateo
06081605502,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,081,San Mateo
06081605600,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,081,San Mateo
06081605700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,081,San Mateo
06081605800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,081,San Mateo
06081605901,0,0,0,4,0,0,0,51,0,0,0,6,0,0,0,1,0,0,0,30,0,0,0,25,081,San Mateo
06081605902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,081,San Mateo
06081606000,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,5,081,San Mateo
06081606100,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,081,San Mateo
06081606201,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,081,San Mateo
06081606202,0,0,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,1,081,San Mateo
06081606300,0,0,0,7,0,0,0,45,0,0,0,41,0,0,0,3,0,0,0,13,0,0,0,52,081,San Mateo
06081606400,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,081,San Mateo
06081606500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,081,San Mateo
06081606600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,081,San Mateo
06081606700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,081,San Mateo
06081606800,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,081,San Mateo
06081606900,9,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,081,San Mateo
06081607000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,081,San Mateo
06081607100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,081,San Mateo
06085505100,0,0,0,1,0,0,0,19,0,0,0,10,0,0,0,2,0,0,0,24,0,0,0,28,085,Santa Clara
06085505013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085505014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085505015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085505202,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,085,Santa Clara
06085505203,0,0,0,1,0,1107,0,14,0,0,0,1,0,0,0,0,0,1091,0,11,0,0,0,0,085,Santa Clara
06085505301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085505302,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,085,Santa Clara
06085505303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085505304,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,4,085,Santa Clara
06085505305,0,0,0,0,1,0,0,0,24,0,0,1,0,0,0,0,7,0,0,0,38,0,0,0,085,Santa Clara
06085505401,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,3,085,Santa Clara
06085505402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085505403,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085505500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,085,Santa Clara
06085505600,0,2,0,4,8,442,0,23,16,0,0,5,0,2,0,0,3,538,0,32,5,0,0,2,085,Santa Clara
06085505700,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,085,Santa Clara
06085505800,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,085,Santa Clara
06085505901,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,2,085,Santa Clara
06085505902,0,0,0,0,9,0,0,5,39,0,0,5,0,0,0,0,7,0,0,4,51,0,0,9,085,Santa Clara
06085506000,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,8,085,Santa Clara
06085506101,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,3,085,Santa Clara
06085506102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085506103,0,0,0,4,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,8,085,Santa Clara
06085506202,0,0,0,0,22,0,0,6,51,0,0,2,0,0,0,0,18,0,0,7,119,0,0,3,085,Santa Clara
06085506203,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,085,Santa Clara
06085506204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085506301,0,0,0,0,11,0,0,18,19,0,0,7,0,0,0,0,7,0,0,8,23,0,0,6,085,Santa Clara
06085506302,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,085,Santa Clara
06085506304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085506305,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,4,085,Santa Clara
06085506401,0,0,0,0,0,0,0,8,0,0,0,28,0,0,0,3,0,0,0,8,0,0,0,71,085,Santa Clara
06085506402,0,0,0,0,42,0,0,13,31,0,0,3,0,0,0,0,18,0,0,14,24,0,0,12,085,Santa Clara
06085506502,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,085,Santa Clara
06085506503,0,0,0,0,13,0,0,0,33,0,0,0,0,0,0,0,3,0,0,0,121,0,0,0,085,Santa Clara
06085506504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085506505,0,0,0,0,3,0,0,0,29,0,0,0,0,0,0,0,5,0,0,0,63,0,0,0,085,Santa Clara
06085506601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085506603,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,27,0,0,0,085,Santa Clara
06085506604,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,4,085,Santa Clara
06085508203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508101,1,0,0,2,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,085,Santa Clara
06085508102,0,0,0,5,0,0,0,13,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,1,085,Santa Clara
06085508204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508206,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,2,085,Santa Clara
06085508301,0,0,0,0,59,0,0,0,90,0,0,0,0,0,0,0,29,0,0,0,94,0,0,0,085,Santa Clara
06085508303,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,085,Santa Clara
06085508306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508401,0,0,0,0,17,0,0,6,21,0,0,0,0,0,0,0,5,0,0,6,22,0,0,2,085,Santa Clara
06085508403,12,0,0,0,11,0,0,0,30,0,0,0,9,0,0,0,8,0,0,0,64,0,0,0,085,Santa Clara
06085508404,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,1,085,Santa Clara
06085508503,0,0,0,0,2,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,45,0,0,0,085,Santa Clara
06085508505,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,085,Santa Clara
06085508507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508508,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,2,085,Santa Clara
06085508509,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,1,085,Santa Clara
06085508510,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,3,8,0,0,0,085,Santa Clara
06085508601,0,0,0,7,0,0,0,80,0,0,0,2,0,0,0,3,0,0,0,69,0,0,0,17,085,Santa Clara
06085508602,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,085,Santa Clara
06085508705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508707,0,0,0,2,0,0,0,54,0,0,0,5,0,0,0,1,0,0,0,25,0,0,0,3,085,Santa Clara
06085508708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509001,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,085,Santa Clara
06085509002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,085,Santa Clara
06085509107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509110,0,0,0,4,0,0,0,42,0,0,0,40,0,0,0,0,0,0,0,26,0,0,0,46,085,Santa Clara
06085503117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503118,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,085,Santa Clara
06085503121,0,0,0,1,0,0,0,136,0,0,0,16,0,0,0,0,0,0,0,54,0,0,0,3,085,Santa Clara
06085503122,0,0,0,8,0,0,0,231,0,0,0,19,0,0,0,1,0,0,0,119,0,0,0,4,085,Santa Clara
06085502103,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,2,085,Santa Clara
06085502104,0,0,0,0,12,0,0,4,63,0,0,0,0,0,0,0,12,0,0,2,43,0,0,2,085,Santa Clara
06085502202,0,0,0,1,22,0,0,16,40,0,0,4,0,0,0,3,13,0,0,18,46,0,0,2,085,Santa Clara
06085502203,0,0,0,0,51,0,0,3,13,0,0,20,0,0,0,0,27,0,0,6,6,0,0,64,085,Santa Clara
06085502204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085502301,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,5,085,Santa Clara
06085502302,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,085,Santa Clara
06085502400,0,0,0,1,0,0,0,61,0,0,0,1,0,0,0,1,0,0,0,23,0,0,0,4,085,Santa Clara
06085502500,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,085,Santa Clara
06085502601,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,085,Santa Clara
06085502603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,085,Santa Clara
06085502604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085502701,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,9,085,Santa Clara
06085502703,0,0,0,0,11,0,0,10,55,0,0,3,0,0,0,1,11,0,0,6,47,0,0,10,085,Santa Clara
06085502704,0,0,0,2,2,0,0,0,15,0,0,1,0,0,0,2,2,0,0,1,21,0,0,0,085,Santa Clara
06085502800,0,0,0,0,8,0,0,6,0,0,0,5,0,0,0,1,3,0,0,9,4,0,0,5,085,Santa Clara
06085502901,0,0,0,0,0,0,0,44,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,4,085,Santa Clara
06085502902,0,0,0,1,0,0,0,26,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,7,085,Santa Clara
06085502903,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,085,Santa Clara
06085502906,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,085,Santa Clara
06085502907,0,0,0,0,1,0,0,19,3,0,0,9,0,0,0,1,3,0,0,11,1,0,0,12,085,Santa Clara
06085502908,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,085,Santa Clara
06085502909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085502910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503001,0,0,0,0,11,0,0,5,30,0,0,6,0,0,0,0,8,0,0,2,42,0,0,4,085,Santa Clara
06085503002,0,0,0,3,7,0,0,12,29,0,0,6,0,0,0,2,0,0,0,12,75,0,0,8,085,Santa Clara
06085503003,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,085,Santa Clara
06085503105,0,0,0,0,0,0,0,109,0,0,0,8,0,0,0,0,0,0,0,46,0,0,0,0,085,Santa Clara
06085503110,0,0,0,0,0,0,0,58,0,0,0,8,0,0,0,0,0,0,0,30,0,0,0,2,085,Santa Clara
06085503111,3,0,0,0,3,0,0,13,0,0,0,7,5,0,0,0,1,0,0,7,0,0,0,8,085,Santa Clara
06085503112,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503113,0,0,0,1,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,1,085,Santa Clara
06085503116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085511800,0,0,0,3,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,085,Santa Clara
06085511704,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,37,085,Santa Clara
06085511705,0,0,0,0,71,0,0,3,96,0,0,2,1,0,0,0,13,0,0,1,28,0,0,0,085,Santa Clara
06085511707,0,0,0,2,3,0,0,0,32,0,0,10,0,0,0,0,3,0,0,0,61,0,0,0,085,Santa Clara
06085511905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085511907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085511910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085511911,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,6,085,Santa Clara
06085511912,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,2,085,Santa Clara
06085511913,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,085,Santa Clara
06085511914,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,2,085,Santa Clara
06085511915,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,5,085,Santa Clara
06085511916,0,0,0,6,0,0,0,5,1,0,0,2,0,0,0,9,0,0,0,3,0,0,0,1,085,Santa Clara
06085511917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085511918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512001,0,0,0,0,4,0,0,19,6,0,0,5,0,0,0,0,2,0,0,7,7,0,0,2,085,Santa Clara
06085512005,3,0,0,0,3,0,0,14,0,0,0,3,1,0,0,1,4,0,0,7,0,0,0,1,085,Santa Clara
06085512019,0,0,0,1,0,0,0,16,0,0,0,6,0,0,0,2,0,0,0,20,0,0,0,2,085,Santa Clara
06085512021,0,0,0,0,4,0,0,14,1,0,0,5,0,0,0,0,1,0,0,8,7,0,0,2,085,Santa Clara
06085512022,0,0,0,0,0,0,0,25,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,2,085,Santa Clara
06085512023,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,085,Santa Clara
06085512024,0,0,0,1,0,0,0,22,0,0,0,2,0,0,0,1,0,0,0,14,0,0,0,4,085,Santa Clara
06085512025,0,0,0,10,0,0,0,12,0,0,0,2,0,0,0,1,0,0,0,10,0,0,0,0,085,Santa Clara
06085512026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512027,0,0,0,0,9,0,0,5,0,0,0,1,0,0,0,0,4,0,0,9,2,0,0,1,085,Santa Clara
06085512029,6,0,0,0,0,0,0,25,0,0,0,6,2,0,0,0,0,0,0,20,0,0,0,4,085,Santa Clara
06085512030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512031,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,4,085,Santa Clara
06085512032,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,085,Santa Clara
06085512034,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,2,085,Santa Clara
06085512035,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,085,Santa Clara
06085512036,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,1,0,0,0,10,0,0,0,3,085,Santa Clara
06085512037,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,5,085,Santa Clara
06085512038,0,0,0,1,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,3,085,Santa Clara
06085512039,0,0,0,0,3,0,0,14,1,0,0,1,0,0,0,0,5,0,0,10,4,0,0,0,085,Santa Clara
06085512042,0,0,0,0,0,0,0,11,0,0,0,3,1,0,0,0,0,0,0,7,0,0,0,6,085,Santa Clara
06085512043,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,085,Santa Clara
06085512045,0,0,0,3,3,0,0,11,0,0,0,5,0,0,0,1,5,0,0,16,2,0,0,2,085,Santa Clara
06085512054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512047,0,0,0,0,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,4,085,Santa Clara
06085512052,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,085,Santa Clara
06085512053,0,0,0,0,0,0,0,24,0,0,0,16,0,0,0,0,0,0,0,11,0,0,0,8,085,Santa Clara
06085512055,0,0,0,1,2,0,0,16,6,0,0,6,0,0,0,0,2,0,0,18,6,0,0,9,085,Santa Clara
06085512056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512057,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,3,085,Santa Clara
06085512058,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,085,Santa Clara
06085512059,0,0,0,0,0,0,0,22,2,0,0,5,0,0,0,0,3,0,0,13,3,0,0,5,085,Santa Clara
06085512100,0,0,0,2,0,0,0,14,0,0,0,2,0,0,0,1,0,0,0,9,0,0,0,1,085,Santa Clara
06085512200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512305,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,2,085,Santa Clara
06085512307,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,085,Santa Clara
06085512308,24,0,0,0,3,0,0,4,0,0,0,2,6,0,0,0,0,0,0,6,0,0,0,1,085,Santa Clara
06085512309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512310,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,2,085,Santa Clara
06085512311,0,0,0,0,4,0,0,4,7,0,0,1,0,0,0,0,4,0,0,1,29,0,0,3,085,Santa Clara
06085512312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512313,0,0,0,2,3,0,0,67,11,0,0,17,0,0,0,4,6,0,0,53,27,0,0,6,085,Santa Clara
06085512314,1,0,0,0,9,0,0,85,29,0,0,14,0,0,0,0,3,0,0,52,40,0,0,47,085,Santa Clara
06085512401,0,0,0,3,9,0,0,104,6,0,0,18,0,0,0,10,0,0,0,40,11,0,0,5,085,Santa Clara
06085512402,0,0,0,0,0,0,0,27,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,6,085,Santa Clara
06085512505,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,085,Santa Clara
06085512509,0,0,0,1,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,085,Santa Clara
06085512510,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1,085,Santa Clara
06085512511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,085,Santa Clara
06085512513,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,085,Santa Clara
06085512514,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,085,Santa Clara
06085512515,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085512602,0,0,0,0,0,0,0,25,0,0,0,6,0,0,0,0,0,0,0,21,0,0,0,3,085,Santa Clara
06085512603,1,0,0,0,53,0,0,91,4,0,0,5,0,0,0,0,70,0,0,28,1,0,0,9,085,Santa Clara
06085512604,6,0,0,4,7,0,0,80,26,0,0,2,2,0,0,0,22,0,0,8,71,0,0,4,085,Santa Clara
06085513000,0,0,0,0,0,4127,0,4,0,1,0,0,0,0,0,0,0,4245,0,10,0,0,0,0,085,Santa Clara
06085513500,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,2,085,Santa Clara
06085504802,0,0,0,2,0,0,0,3,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,5,085,Santa Clara
06085504805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085504806,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,085,Santa Clara
06085504807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085504808,0,0,0,2,0,0,0,44,0,0,0,7,0,0,0,2,0,0,0,23,0,0,0,4,085,Santa Clara
06085504902,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,085,Santa Clara
06085504903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085505006,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,0,0,37,0,0,0,2,085,Santa Clara
