GEOID_block group,TAZ_NODE,num_mazs,COUNTY,county_name,PUMA
060750254011,153.0,9,1.0,San Francisco,07511
060750254012,313.0,10,1.0,San Francisco,07511
060750254013,155.0,7,1.0,San Francisco,07511
060750254021,114.0,14,1.0,San Francisco,07511
060750254022,115.0,12,1.0,San Francisco,07511
060750254023,151.0,22,1.0,San Francisco,07511
060750254031,152.0,22,1.0,San Francisco,07511
060750254032,154.0,19,1.0,San Francisco,07511
060750255001,157.0,26,1.0,San Francisco,07513
060750255002,158.0,31,1.0,San Francisco,07513
060750255003,161.0,10,1.0,San Francisco,07513
060750255004,183.0,9,1.0,San Francisco,07513
060750255005,159.0,11,1.0,San Francisco,07513
060750255006,160.0,25,1.0,San Francisco,07513
060750255006,638.0,8,1.0,San Francisco,07513
060750256001,185.0,17,1.0,San Francisco,07507
060750256002,187.0,11,1.0,San Francisco,07507
060750256003,186.0,9,1.0,San Francisco,07507
060750256004,184.0,13,1.0,San Francisco,07507
060750257011,449.0,10,1.0,San Francisco,07507
060750257012,579.0,51,1.0,San Francisco,07507
060750257013,450.0,13,1.0,San Francisco,07507
060750257021,451.0,15,1.0,San Francisco,07507
060750257022,71.0,25,1.0,San Francisco,07507
060750257023,452.0,12,1.0,San Francisco,07507
060750258001,189.0,8,1.0,San Francisco,07507
060750258002,188.0,35,1.0,San Francisco,07507
060750259001,190.0,15,1.0,San Francisco,07507
060750259002,191.0,14,1.0,San Francisco,07507
060750259003,192.0,9,1.0,San Francisco,07507
060750260011,195.0,13,1.0,San Francisco,07507
060750260012,316.0,12,1.0,San Francisco,07507
060750260021,197.0,9,1.0,San Francisco,07507
060750260022,156.0,12,1.0,San Francisco,07507
060750260031,314.0,12,1.0,San Francisco,07507
060750260032,315.0,14,1.0,San Francisco,07507
060750260041,193.0,19,1.0,San Francisco,07507
060750260042,196.0,12,1.0,San Francisco,07507
060750261001,199.0,6,1.0,San Francisco,07513
060750261001,637.0,7,1.0,San Francisco,07513
060750261002,200.0,16,1.0,San Francisco,07513
060750261002,636.0,11,1.0,San Francisco,07513
060750261003,201.0,18,1.0,San Francisco,07513
060750261004,198.0,25,1.0,San Francisco,07513
060750262001,225.0,15,1.0,San Francisco,07513
060750262002,226.0,11,1.0,San Francisco,07513
060750262003,227.0,14,1.0,San Francisco,07513
060750262004,228.0,17,1.0,San Francisco,07513
060750262005,229.0,21,1.0,San Francisco,07513
060750263011,231.0,9,1.0,San Francisco,07507
060750263012,194.0,19,1.0,San Francisco,07507
060750263013,235.0,11,1.0,San Francisco,07507
060750263021,233.0,13,1.0,San Francisco,07507
060750263022,234.0,14,1.0,San Francisco,07507
060750263023,317.0,23,1.0,San Francisco,07507
060750263031,318.0,14,1.0,San Francisco,07507
060750263032,72.0,20,1.0,San Francisco,07507
060750264011,240.0,12,1.0,San Francisco,07507
060750264012,239.0,10,1.0,San Francisco,07507
060750264021,230.0,6,1.0,San Francisco,07507
060750264022,232.0,10,1.0,San Francisco,07507
060750264022,630.0,21,1.0,San Francisco,07507
060750264023,236.0,11,1.0,San Francisco,07507
060750264031,319.0,10,1.0,San Francisco,07507
060750264032,237.0,12,1.0,San Francisco,07507
060750264041,320.0,6,1.0,San Francisco,07507
060750264042,330.0,9,1.0,San Francisco,07507
060750301011,270.0,6,1.0,San Francisco,07512
060750301012,242.0,8,1.0,San Francisco,07512
060750301013,243.0,8,1.0,San Francisco,07512
060750301014,241.0,5,1.0,San Francisco,07512
060750301021,271.0,15,1.0,San Francisco,07512
060750301022,272.0,15,1.0,San Francisco,07512
060750301023,291.0,14,1.0,San Francisco,07512
060750302011,238.0,12,1.0,San Francisco,07512
060750302012,273.0,6,1.0,San Francisco,07512
060750302013,275.0,12,1.0,San Francisco,07512
060750302021,277.0,11,1.0,San Francisco,07512
060750302022,276.0,6,1.0,San Francisco,07512
060750302023,331.0,10,1.0,San Francisco,07512
060750303011,278.0,14,1.0,San Francisco,07512
060750303012,274.0,11,1.0,San Francisco,07512
060750303013,280.0,12,1.0,San Francisco,07512
060750303014,282.0,17,1.0,San Francisco,07512
060750303021,283.0,15,1.0,San Francisco,07512
060750303022,332.0,13,1.0,San Francisco,07512
060750303023,281.0,18,1.0,San Francisco,07512
060750304001,642.0,23,1.0,San Francisco,07512
060750304002,297.0,14,1.0,San Francisco,07512
060750304003,296.0,13,1.0,San Francisco,07512
060750304004,284.0,7,1.0,San Francisco,07512
060750304005,299.0,7,1.0,San Francisco,07512
060750305001,302.0,12,1.0,San Francisco,07512
060750305002,302.0,8,1.0,San Francisco,07512
060750305003,300.0,4,1.0,San Francisco,07512
060750306001,303.0,21,1.0,San Francisco,07513
060750306002,305.0,19,1.0,San Francisco,07513
060750306003,304.0,17,1.0,San Francisco,07513
060750307001,643.0,12,1.0,San Francisco,07513
060750307001,644.0,18,1.0,San Francisco,07513
060750307002,645.0,18,1.0,San Francisco,07513
060750307003,326.0,19,1.0,San Francisco,07513
060750308001,102.0,12,1.0,San Francisco,07513
060750308001,641.0,6,1.0,San Francisco,07513
060750308002,103.0,13,1.0,San Francisco,07513
060750308003,104.0,20,1.0,San Francisco,07513
060750308004,101.0,16,1.0,San Francisco,07513
060750308005,329.0,15,1.0,San Francisco,07513
060750309001,108.0,18,1.0,San Francisco,07513
060750309002,109.0,21,1.0,San Francisco,07513
060750309003,105.0,25,1.0,San Francisco,07513
060750309004,106.0,29,1.0,San Francisco,07513
060750309005,107.0,22,1.0,San Francisco,07513
060750309006,110.0,19,1.0,San Francisco,07513
060750309007,111.0,21,1.0,San Francisco,07513
060750310001,112.0,16,1.0,San Francisco,07513
060750310002,127.0,31,1.0,San Francisco,07513
060750310003,128.0,21,1.0,San Francisco,07513
060750311001,129.0,23,1.0,San Francisco,07513
060750311002,131.0,15,1.0,San Francisco,07513
060750311003,133.0,15,1.0,San Francisco,07513
060750311004,132.0,14,1.0,San Francisco,07513
060750311005,130.0,12,1.0,San Francisco,07513
060750312011,453.0,14,1.0,San Francisco,07513
060750312012,454.0,12,1.0,San Francisco,07513
060750312013,455.0,9,1.0,San Francisco,07513
060750312014,456.0,6,1.0,San Francisco,07513
060750312021,457.0,6,1.0,San Francisco,07513
060750312022,458.0,20,1.0,San Francisco,07513
060750313011,459.0,8,1.0,San Francisco,07513
060750313012,460.0,13,1.0,San Francisco,07513
060750313013,485.0,10,1.0,San Francisco,07513
060750313021,486.0,8,1.0,San Francisco,07513
060750313022,487.0,14,1.0,San Francisco,07513
060750313023,488.0,32,1.0,San Francisco,07513
060750313023,635.0,5,1.0,San Francisco,07513
060750314001,135.0,6,1.0,San Francisco,07513
060750314002,134.0,13,1.0,San Francisco,07513
060750314003,138.0,8,1.0,San Francisco,07513
060750314004,137.0,6,1.0,San Francisco,07513
060750314005,136.0,6,1.0,San Francisco,07513
060750326011,489.0,15,1.0,San Francisco,07512
060750326012,490.0,8,1.0,San Francisco,07512
060750326013,491.0,8,1.0,San Francisco,07512
060750326021,492.0,12,1.0,San Francisco,07512
060750326022,493.0,8,1.0,San Francisco,07512
060750326023,494.0,7,1.0,San Francisco,07512
060750327001,141.0,12,1.0,San Francisco,07512
060750327002,140.0,6,1.0,San Francisco,07512
060750327003,142.0,6,1.0,San Francisco,07512
060750327004,144.0,6,1.0,San Francisco,07512
060750327005,145.0,6,1.0,San Francisco,07512
060750327006,143.0,10,1.0,San Francisco,07512
060750327007,139.0,15,1.0,San Francisco,07512
060750328011,495.0,9,1.0,San Francisco,07512
060750328012,496.0,8,1.0,San Francisco,07512
060750328013,497.0,9,1.0,San Francisco,07512
060750328021,498.0,9,1.0,San Francisco,07512
060750328022,499.0,9,1.0,San Francisco,07512
060750328023,500.0,8,1.0,San Francisco,07512
060750329011,501.0,10,1.0,San Francisco,07512
060750329012,502.0,10,1.0,San Francisco,07512
060750329013,503.0,10,1.0,San Francisco,07512
060750329014,504.0,10,1.0,San Francisco,07512
060750329021,505.0,10,1.0,San Francisco,07512
060750329022,506.0,10,1.0,San Francisco,07512
060750329023,507.0,10,1.0,San Francisco,07512
060750330001,164.0,9,1.0,San Francisco,07513
060750330002,165.0,9,1.0,San Francisco,07513
060750330003,166.0,11,1.0,San Francisco,07513
060750330004,167.0,23,1.0,San Francisco,07513
060750330005,163.0,10,1.0,San Francisco,07513
060750330006,162.0,10,1.0,San Francisco,07513
060750331001,171.0,14,1.0,San Francisco,07513
060750331002,170.0,15,1.0,San Francisco,07513
060750331003,169.0,18,1.0,San Francisco,07513
060750331004,168.0,35,1.0,San Francisco,07513
060750332011,279.0,9,1.0,San Francisco,07513
060750332011,640.0,9,1.0,San Francisco,07513
060750332031,533.0,7,1.0,San Francisco,07513
060750332031,639.0,10,1.0,San Francisco,07513
060750332032,533.0,15,1.0,San Francisco,07513
060750332041,534.0,17,1.0,San Francisco,07513
060750332042,73.0,2,1.0,San Francisco,07513
060750332043,535.0,13,1.0,San Francisco,07513
060750351001,174.0,15,1.0,San Francisco,07512
060750351002,175.0,7,1.0,San Francisco,07512
060750351003,176.0,7,1.0,San Francisco,07512
060750351004,177.0,7,1.0,San Francisco,07512
060750351005,179.0,7,1.0,San Francisco,07512
060750351006,178.0,7,1.0,San Francisco,07512
060750351007,180.0,9,1.0,San Francisco,07512
060750352011,182.0,6,1.0,San Francisco,07512
060750352012,202.0,10,1.0,San Francisco,07512
060750352013,203.0,6,1.0,San Francisco,07512
060750352014,536.0,6,1.0,San Francisco,07512
060750352015,204.0,6,1.0,San Francisco,07512
060750352021,172.0,14,1.0,San Francisco,07512
060750352022,173.0,7,1.0,San Francisco,07512
060750352023,181.0,7,1.0,San Francisco,07512
060750353001,207.0,11,1.0,San Francisco,07512
060750353002,208.0,10,1.0,San Francisco,07512
060750353003,209.0,10,1.0,San Francisco,07512
060750353004,211.0,9,1.0,San Francisco,07512
060750353005,210.0,7,1.0,San Francisco,07512
060750353006,206.0,8,1.0,San Francisco,07512
060750354001,213.0,12,1.0,San Francisco,07512
060750354002,214.0,9,1.0,San Francisco,07512
060750354003,215.0,8,1.0,San Francisco,07512
060750354004,537.0,9,1.0,San Francisco,07512
060750354005,212.0,12,1.0,San Francisco,07512
060750401001,218.0,6,1.0,San Francisco,07508
060750401002,219.0,6,1.0,San Francisco,07508
060750401003,216.0,6,1.0,San Francisco,07508
060750401004,217.0,6,1.0,San Francisco,07508
060750402001,223.0,9,1.0,San Francisco,07508
060750402002,222.0,6,1.0,San Francisco,07508
060750402003,221.0,6,1.0,San Francisco,07508
060750402004,220.0,9,1.0,San Francisco,07508
060750426011,538.0,7,1.0,San Francisco,07508
060750426012,539.0,8,1.0,San Francisco,07508
060750426021,540.0,7,1.0,San Francisco,07508
060750426022,541.0,7,1.0,San Francisco,07508
060750426023,542.0,7,1.0,San Francisco,07508
060750427001,245.0,6,1.0,San Francisco,07508
060750427002,244.0,7,1.0,San Francisco,07508
060750427003,224.0,9,1.0,San Francisco,07508
060750428001,247.0,11,1.0,San Francisco,07508
060750428002,74.0,14,1.0,San Francisco,07508
060750428003,246.0,9,1.0,San Francisco,07508
060750451001,250.0,10,1.0,San Francisco,07508
060750451002,248.0,6,1.0,San Francisco,07508
060750451003,249.0,9,1.0,San Francisco,07508
060750452001,252.0,9,1.0,San Francisco,07508
060750452002,255.0,6,1.0,San Francisco,07508
060750452003,253.0,7,1.0,San Francisco,07508
060750452004,254.0,6,1.0,San Francisco,07508
060750452005,251.0,12,1.0,San Francisco,07508
060750476001,256.0,15,1.0,San Francisco,07508
060750476002,257.0,8,1.0,San Francisco,07508
060750476003,258.0,8,1.0,San Francisco,07508
060750476004,259.0,8,1.0,San Francisco,07508
060750477011,205.0,12,1.0,San Francisco,07508
060750477012,262.0,9,1.0,San Francisco,07508
060750477013,263.0,6,1.0,San Francisco,07508
060750477021,333.0,6,1.0,San Francisco,07508
060750477022,260.0,6,1.0,San Francisco,07508
060750477023,264.0,6,1.0,San Francisco,07508
060750478011,543.0,6,1.0,San Francisco,07508
060750478012,75.0,6,1.0,San Francisco,07508
060750478013,544.0,13,1.0,San Francisco,07508
060750478021,545.0,9,1.0,San Francisco,07508
060750478022,546.0,6,1.0,San Francisco,07508
060750478023,547.0,11,1.0,San Francisco,07508
060750479011,266.0,6,1.0,San Francisco,07508
060750479012,76.0,15,1.0,San Francisco,07508
060750479013,548.0,8,1.0,San Francisco,07508
060750479014,265.0,7,1.0,San Francisco,07508
060750479015,268.0,8,1.0,San Francisco,07508
060750479021,267.0,10,1.0,San Francisco,07508
060750479022,269.0,13,1.0,San Francisco,07508
060750479023,261.0,9,1.0,San Francisco,07508
060750601001,286.0,95,1.0,San Francisco,07508
060750601001,584.0,89,1.0,San Francisco,07508
060750604001,287.0,13,1.0,San Francisco,07513
060750604001,633.0,16,1.0,San Francisco,07513
060750604001,634.0,5,1.0,San Francisco,07513
060750605021,321.0,2,1.0,San Francisco,07507
060750605022,322.0,2,1.0,San Francisco,07507
060750605023,323.0,11,1.0,San Francisco,07507
060750607001,288.0,9,1.0,San Francisco,07510
060750607001,289.0,10,1.0,San Francisco,07510
060750607001,290.0,1,1.0,San Francisco,07510
060750607001,586.0,14,1.0,San Francisco,07510
060750607001,605.0,1,1.0,San Francisco,07510
060750607001,606.0,13,1.0,San Francisco,07510
060750607001,607.0,22,1.0,San Francisco,07510
060750607001,651.0,2,1.0,San Francisco,07510
060750607002,289.0,9,1.0,San Francisco,07510
060750607002,605.0,16,1.0,San Francisco,07510
060750607003,290.0,6,1.0,San Francisco,07510
060750610001,294.0,25,1.0,San Francisco,07507
060750610001,631.0,4,1.0,San Francisco,07507
060750610002,295.0,15,1.0,San Francisco,07507
060750610002,632.0,13,1.0,San Francisco,07507
060750611001,549.0,25,1.0,San Francisco,07509
060750611002,550.0,9,1.0,San Francisco,07509
060750611003,551.0,3,1.0,San Francisco,07509
060750612001,43.0,30,1.0,San Francisco,07507
060750612002,553.0,18,1.0,San Francisco,07507
060750614001,573.0,29,1.0,San Francisco,07510
060750614002,574.0,19,1.0,San Francisco,07510
060750614003,575.0,10,1.0,San Francisco,07510
060750615001,581.0,8,1.0,San Francisco,07510
060750615001,590.0,21,1.0,San Francisco,07510
060750615001,597.0,21,1.0,San Francisco,07510
060750615002,27.0,19,1.0,San Francisco,07510
060750615003,81.0,13,1.0,San Francisco,07510
060750615004,38.0,15,1.0,San Francisco,07510
060750615005,39.0,16,1.0,San Francisco,07510
060750615006,419.0,12,1.0,San Francisco,07510
060759802001,77.0,4,1.0,San Francisco,07508
060759803001,576.0,38,1.0,San Francisco,07508
060759803001,649.0,34,1.0,San Francisco,07508
060759805011,78.0,14,1.0,San Francisco,07507
060759806001,79.0,61,1.0,San Francisco,07507
060759809001,578.0,25,1.0,San Francisco,07507
060759809001,582.0,7,1.0,San Francisco,07507
060759809001,583.0,34,1.0,San Francisco,07507
060759809001,615.0,4,1.0,San Francisco,07507
060759809001,616.0,22,1.0,San Francisco,07507
060759809001,617.0,11,1.0,San Francisco,07507
060759809001,618.0,10,1.0,San Francisco,07507
060759809001,619.0,12,1.0,San Francisco,07507
060759809001,620.0,2,1.0,San Francisco,07507
060759809001,621.0,9,1.0,San Francisco,07507
060816001001,100071.0,48,2.0,San Mateo,08102
060816001001,100463.0,32,2.0,San Mateo,08102
060816001002,100071.0,23,2.0,San Mateo,08102
060816001003,100071.0,18,2.0,San Mateo,08102
060816002001,100165.0,22,2.0,San Mateo,08102
060816002002,100166.0,17,2.0,San Mateo,08102
060816003001,100167.0,19,2.0,San Mateo,08102
060816003002,100372.0,19,2.0,San Mateo,08102
060816004011,100201.0,14,2.0,San Mateo,08101
060816004012,100202.0,9,2.0,San Mateo,08101
060816004021,100173.0,11,2.0,San Mateo,08101
060816004022,100110.0,13,2.0,San Mateo,08101
060816004023,100203.0,6,2.0,San Mateo,08101
060816005001,100375.0,12,2.0,San Mateo,08101
060816005002,100168.0,6,2.0,San Mateo,08101
060816005003,100374.0,14,2.0,San Mateo,08101
060816005004,100437.0,4,2.0,San Mateo,08101
060816005005,100347.0,7,2.0,San Mateo,08101
060816006001,100192.0,15,2.0,San Mateo,08101
060816006002,100191.0,18,2.0,San Mateo,08101
060816007001,100195.0,25,2.0,San Mateo,08101
060816007002,100193.0,17,2.0,San Mateo,08101
060816007003,100194.0,8,2.0,San Mateo,08101
060816007004,100196.0,12,2.0,San Mateo,08101
060816008001,100197.0,2,2.0,San Mateo,08101
060816008002,100197.0,9,2.0,San Mateo,08101
060816008003,100246.0,15,2.0,San Mateo,08101
060816008004,100246.0,2,2.0,San Mateo,08101
060816009001,100199.0,21,2.0,San Mateo,08101
060816009002,100376.0,22,2.0,San Mateo,08101
060816010001,100224.0,14,2.0,San Mateo,08101
060816010002,100224.0,11,2.0,San Mateo,08101
060816010003,100224.0,15,2.0,San Mateo,08101
060816010004,100224.0,6,2.0,San Mateo,08101
060816011001,100227.0,9,2.0,San Mateo,08101
060816011002,100228.0,8,2.0,San Mateo,08101
060816011003,100230.0,10,2.0,San Mateo,08101
060816011004,100226.0,9,2.0,San Mateo,08101
060816011005,100228.0,12,2.0,San Mateo,08101
060816012001,100247.0,33,2.0,San Mateo,08101
060816012002,100073.0,11,2.0,San Mateo,08101
060816012003,100410.0,16,2.0,San Mateo,08101
060816012004,100073.0,7,2.0,San Mateo,08101
060816013001,100413.0,8,2.0,San Mateo,08101
060816013002,100204.0,29,2.0,San Mateo,08101
060816013003,100412.0,18,2.0,San Mateo,08101
060816013004,100204.0,23,2.0,San Mateo,08101
060816014001,100257.0,13,2.0,San Mateo,08101
060816014002,100258.0,14,2.0,San Mateo,08101
060816014003,100259.0,16,2.0,San Mateo,08101
060816015011,100109.0,12,2.0,San Mateo,08101
060816015012,100108.0,9,2.0,San Mateo,08101
060816015013,100107.0,15,2.0,San Mateo,08101
060816015021,100106.0,13,2.0,San Mateo,08101
060816015022,100105.0,3,2.0,San Mateo,08101
060816016011,100451.0,22,2.0,San Mateo,08101
060816016012,100409.0,24,2.0,San Mateo,08101
060816016031,100293.0,11,2.0,San Mateo,08101
060816016032,100294.0,7,2.0,San Mateo,08101
060816016033,100293.0,10,2.0,San Mateo,08101
060816016041,100260.0,33,2.0,San Mateo,08101
060816016051,100271.0,4,2.0,San Mateo,08101
060816016052,100272.0,4,2.0,San Mateo,08101
060816016053,100273.0,8,2.0,San Mateo,08101
060816016054,100274.0,7,2.0,San Mateo,08101
060816017001,100050.0,10,2.0,San Mateo,08102
060816017002,100027.0,21,2.0,San Mateo,08102
060816017003,100051.0,18,2.0,San Mateo,08102
060816018001,100452.0,31,2.0,San Mateo,08102
060816018002,100453.0,40,2.0,San Mateo,08102
060816019011,100111.0,14,2.0,San Mateo,08102
060816019012,100206.0,10,2.0,San Mateo,08102
060816019013,100207.0,7,2.0,San Mateo,08102
060816019021,100231.0,5,2.0,San Mateo,08102
060816019022,100112.0,7,2.0,San Mateo,08102
060816019023,100232.0,15,2.0,San Mateo,08102
060816020001,100454.0,36,2.0,San Mateo,08102
060816020002,100052.0,16,2.0,San Mateo,08102
060816020003,100052.0,8,2.0,San Mateo,08102
060816020004,100052.0,6,2.0,San Mateo,08102
060816020005,100052.0,11,2.0,San Mateo,08102
060816021001,100056.0,8,2.0,San Mateo,08102
060816021002,100057.0,12,2.0,San Mateo,08102
060816021003,100076.0,12,2.0,San Mateo,08102
060816022001,100077.0,20,2.0,San Mateo,08102
060816022002,100078.0,24,2.0,San Mateo,08102
060816022003,100078.0,15,2.0,San Mateo,08102
060816022004,100078.0,13,2.0,San Mateo,08102
060816023001,100015.0,95,2.0,San Mateo,08102
060816023001,100427.0,4,2.0,San Mateo,08102
060816023001,100466.0,52,2.0,San Mateo,08102
060816024001,100455.0,10,2.0,San Mateo,08102
060816024002,100081.0,27,2.0,San Mateo,08102
060816024003,100233.0,13,2.0,San Mateo,08102
060816024004,100234.0,31,2.0,San Mateo,08102
060816025001,100235.0,14,2.0,San Mateo,08102
060816025002,100082.0,10,2.0,San Mateo,08102
060816025002,100235.0,4,2.0,San Mateo,08102
060816025003,100235.0,8,2.0,San Mateo,08102
060816026001,100083.0,5,2.0,San Mateo,08102
060816026002,100084.0,10,2.0,San Mateo,08102
060816026003,100263.0,7,2.0,San Mateo,08102
060816026004,100264.0,3,2.0,San Mateo,08102
060816027001,100292.0,6,2.0,San Mateo,08101
060816027002,100292.0,5,2.0,San Mateo,08101
060816027003,100385.0,11,2.0,San Mateo,08101
060816027004,100270.0,9,2.0,San Mateo,08101
060816028001,100261.0,16,2.0,San Mateo,08101
060816028002,100261.0,10,2.0,San Mateo,08101
060816028003,100262.0,6,2.0,San Mateo,08101
060816029001,100012.0,32,2.0,San Mateo,08101
060816029002,100383.0,22,2.0,San Mateo,08101
060816030001,100384.0,19,2.0,San Mateo,08101
060816030002,100384.0,20,2.0,San Mateo,08101
060816030003,100416.0,14,2.0,San Mateo,08101
060816030004,100013.0,25,2.0,San Mateo,08101
060816031001,100417.0,27,2.0,San Mateo,08101
060816031002,100014.0,32,2.0,San Mateo,08101
060816032001,100420.0,12,2.0,San Mateo,08101
060816032002,100419.0,10,2.0,San Mateo,08101
060816032003,100418.0,11,2.0,San Mateo,08101
060816032004,100016.0,29,2.0,San Mateo,08101
060816033001,100421.0,12,2.0,San Mateo,08101
060816033002,100422.0,10,2.0,San Mateo,08101
060816033003,100017.0,22,2.0,San Mateo,08101
060816034001,100018.0,8,2.0,San Mateo,08101
060816034002,100285.0,9,2.0,San Mateo,08101
060816034003,100286.0,9,2.0,San Mateo,08101
060816034004,100287.0,6,2.0,San Mateo,08101
060816037001,100459.0,29,2.0,San Mateo,08102
060816037002,100458.0,24,2.0,San Mateo,08102
060816038011,100265.0,3,2.0,San Mateo,08102
060816038021,100266.0,18,2.0,San Mateo,08102
060816038022,100137.0,24,2.0,San Mateo,08102
060816039001,100461.0,9,2.0,San Mateo,08102
060816039002,100296.0,15,2.0,San Mateo,08102
060816039003,100021.0,6,2.0,San Mateo,08102
060816039004,100462.0,6,2.0,San Mateo,08102
060816039005,100462.0,7,2.0,San Mateo,08102
060816039006,100021.0,4,2.0,San Mateo,08102
060816040001,100023.0,15,2.0,San Mateo,08102
060816040002,100022.0,9,2.0,San Mateo,08102
060816040003,100024.0,17,2.0,San Mateo,08102
060816041011,100043.0,22,2.0,San Mateo,08102
060816041012,100046.0,28,2.0,San Mateo,08102
060816041013,100019.0,37,2.0,San Mateo,08102
060816041021,100025.0,28,2.0,San Mateo,08102
060816041021,100464.0,7,2.0,San Mateo,08102
060816041021,100465.0,4,2.0,San Mateo,08102
060816042001,100020.0,25,2.0,San Mateo,08102
060816042002,100020.0,27,2.0,San Mateo,08102
060816042003,100042.0,27,2.0,San Mateo,08102
060816044001,100298.0,16,2.0,San Mateo,08103
060816044002,100044.0,36,2.0,San Mateo,08103
060816044003,100297.0,27,2.0,San Mateo,08103
060816045001,100332.0,9,2.0,San Mateo,08103
060816045002,100331.0,11,2.0,San Mateo,08103
060816045003,100299.0,18,2.0,San Mateo,08103
060816046001,100045.0,19,2.0,San Mateo,08103
060816046002,100333.0,10,2.0,San Mateo,08103
060816047001,100334.0,17,2.0,San Mateo,08103
060816047002,100335.0,10,2.0,San Mateo,08103
060816048001,100381.0,15,2.0,San Mateo,08103
060816048002,100379.0,17,2.0,San Mateo,08103
060816048003,100380.0,20,2.0,San Mateo,08103
060816049001,100074.0,21,2.0,San Mateo,08103
060816049002,100382.0,14,2.0,San Mateo,08103
060816050001,100099.0,13,2.0,San Mateo,08103
060816050002,100100.0,13,2.0,San Mateo,08103
060816050003,100048.0,54,2.0,San Mateo,08103
060816050004,100047.0,10,2.0,San Mateo,08103
060816050005,100075.0,12,2.0,San Mateo,08103
060816051001,100072.0,7,2.0,San Mateo,08103
060816051002,100101.0,45,2.0,San Mateo,08103
060816052001,100103.0,7,2.0,San Mateo,08103
060816052002,100104.0,10,2.0,San Mateo,08103
060816052003,100102.0,10,2.0,San Mateo,08103
060816052004,100128.0,9,2.0,San Mateo,08103
060816053001,100130.0,18,2.0,San Mateo,08103
060816053002,100129.0,16,2.0,San Mateo,08103
060816053003,100049.0,17,2.0,San Mateo,08103
060816053004,100131.0,10,2.0,San Mateo,08103
060816054001,100136.0,10,2.0,San Mateo,08103
060816054002,100133.0,20,2.0,San Mateo,08103
060816054003,100132.0,23,2.0,San Mateo,08103
060816054004,100134.0,13,2.0,San Mateo,08103
060816054005,100135.0,26,2.0,San Mateo,08103
060816055001,100162.0,14,2.0,San Mateo,08103
060816055002,100164.0,21,2.0,San Mateo,08103
060816055003,100163.0,24,2.0,San Mateo,08103
060816056001,100116.0,23,2.0,San Mateo,08103
060816056002,100239.0,25,2.0,San Mateo,08103
060816056003,100240.0,18,2.0,San Mateo,08103
060816056004,100307.0,51,2.0,San Mateo,08103
060816057001,100242.0,26,2.0,San Mateo,08103
060816057002,100309.0,23,2.0,San Mateo,08103
060816057003,100308.0,27,2.0,San Mateo,08103
060816057004,100241.0,26,2.0,San Mateo,08103
060816058001,100038.0,13,2.0,San Mateo,08103
060816058002,100037.0,14,2.0,San Mateo,08103
060816058003,100039.0,10,2.0,San Mateo,08103
060816059001,100040.0,14,2.0,San Mateo,08103
060816059002,100041.0,13,2.0,San Mateo,08103
060816059003,100063.0,13,2.0,San Mateo,08103
060816060001,100117.0,18,2.0,San Mateo,08103
060816060002,100064.0,11,2.0,San Mateo,08103
060816061001,100065.0,18,2.0,San Mateo,08103
060816061002,100066.0,12,2.0,San Mateo,08103
060816061003,100067.0,15,2.0,San Mateo,08103
060816062001,100091.0,14,2.0,San Mateo,08103
060816062002,100069.0,19,2.0,San Mateo,08103
060816062003,100070.0,17,2.0,San Mateo,08103
060816062004,100068.0,20,2.0,San Mateo,08103
060816063001,100095.0,30,2.0,San Mateo,08103
060816063002,100093.0,30,2.0,San Mateo,08103
060816063003,100092.0,24,2.0,San Mateo,08103
060816064001,100322.0,6,2.0,San Mateo,08103
060816064002,100323.0,10,2.0,San Mateo,08103
060816064003,100324.0,8,2.0,San Mateo,08103
060816064004,100267.0,8,2.0,San Mateo,08103
060816065001,100326.0,14,2.0,San Mateo,08103
060816065002,100328.0,11,2.0,San Mateo,08103
060816065003,100327.0,17,2.0,San Mateo,08103
060816065004,100325.0,14,2.0,San Mateo,08103
060816066001,100329.0,19,2.0,San Mateo,08104
060816066002,100330.0,24,2.0,San Mateo,08104
060816066003,100094.0,10,2.0,San Mateo,08104
060816067001,100276.0,10,2.0,San Mateo,08104
060816067002,100310.0,23,2.0,San Mateo,08104
060816068001,100311.0,16,2.0,San Mateo,08104
060816068002,100311.0,39,2.0,San Mateo,08104
060816069001,100238.0,14,2.0,San Mateo,08104
060816069002,100237.0,15,2.0,San Mateo,08104
060816070001,100097.0,5,2.0,San Mateo,08104
060816070002,100097.0,31,2.0,San Mateo,08104
060816071001,100122.0,8,2.0,San Mateo,08104
060816071002,100098.0,12,2.0,San Mateo,08104
060816071003,100096.0,19,2.0,San Mateo,08104
060816072001,100125.0,10,2.0,San Mateo,08104
060816072002,100124.0,31,2.0,San Mateo,08104
060816073001,100126.0,13,2.0,San Mateo,08104
060816073002,100154.0,21,2.0,San Mateo,08104
060816073003,100126.0,12,2.0,San Mateo,08104
060816074001,100156.0,20,2.0,San Mateo,08104
060816074002,100157.0,10,2.0,San Mateo,08104
060816074003,100155.0,18,2.0,San Mateo,08104
060816075001,100158.0,46,2.0,San Mateo,08104
060816076001,100123.0,15,2.0,San Mateo,08104
060816076002,100123.0,8,2.0,San Mateo,08104
060816076003,100123.0,10,2.0,San Mateo,08104
060816076004,100123.0,12,2.0,San Mateo,08104
060816077011,100186.0,19,2.0,San Mateo,08103
060816077012,100185.0,6,2.0,San Mateo,08103
060816077013,100184.0,13,2.0,San Mateo,08103
060816077021,100187.0,16,2.0,San Mateo,08104
