"TAZ","TOTHH","TOTPOP","hh_own","hh_rent","hh_size_1","hh_size_2","hh_size_3","hh_size_4_plus","hh_kids_no","hh_kids_yes","HHINCQ1","HHINCQ2","HHINCQ3","HHINCQ4","gq_tot_pop"
"531","1329.0","319.4563354921647","688.0","664.0","573.0","537.0","163.0","95.0","1237.0","291.0","162.0","286.0","215.0","770.0","165.0"
"532","7488.0","1036.3550739804623","903.0","6604.0","3345.0","2244.0","1143.0","792.0","1335.0","322.0","539.0","349.0","779.0","1327.0","106.62578359225948"
"533","2860.0","475.3432751455336","686.0","2188.0","1151.0","716.0","380.0","643.0","1105.0","426.0","466.0","236.0","777.0","1174.0","72.14928108260501"
"534","1211.0","292.8498645396037","755.0","475.0","421.0","469.0","216.0","140.0","1911.0","375.0","291.0","340.0","294.0","1206.0","131.0"
"535","724.0","106.09247643374596","348.0","391.0","313.0","200.0","111.0","148.0","1733.0","587.0","297.0","221.0","397.0","1235.0","0.0"
"536","1615.0","263.81255599841154","362.0","1267.0","509.0","415.0","365.0","357.0","1292.0","721.0","147.0","248.0","481.0","991.0","0.0"
"537","5031.0","660.8949418621727","895.0","4145.0","2174.0","1808.0","438.0","637.0","1469.0","306.0","244.0","324.0","570.0","2128.0","46.20665351000846"
"538","1666.0","1102.1453315780764","630.0","1056.0","571.0","771.0","148.0","230.0","1575.0","360.0","114.0","122.0","341.0","774.0","892.0"
"539","437.0","949.2583586319628","169.0","279.0","167.0","200.0","52.0","63.0","1575.0","360.0","53.0","37.0","71.0","286.0","892.0"
"54","1417.0","251.2202346722352","677.0","768.0","577.0","427.0","217.0","224.0","1441.0","364.0","529.0","268.0","514.0","1595.0","44.44477085781433"
"540","3719.0","514.3110751324766","412.0","3331.0","1449.0","1367.0","305.0","622.0","1801.0","688.0","313.0","191.0","433.0","1371.0","15.0"
"541","808.0","363.879303458575","654.0","170.0","223.0","305.0","152.0","143.0","1813.0","504.0","93.0","77.0","314.0","1680.0","242.0"
"542","1144.0","207.73375979865844","455.0","697.0","240.0","486.0","263.0","196.0","783.0","332.0","25.0","55.0","249.0","713.0","30.0"
"543","2440.0","2566.979366510943","1347.0","1103.0","827.0","785.0","356.0","499.0","1246.0","248.0","261.0","145.0","248.0","776.0","2210.4787678384964"
"544","993.0","181.56682990060432","220.0","783.0","346.0","331.0","219.0","141.0","2281.0","378.0","351.0","265.0","559.0","1310.0","49.942697414395525"
"545","1211.0","1239.0024892613624","249.0","990.0","508.0","459.0","45.0","226.0","1221.0","270.0","222.0","140.0","206.0","730.0","1082.0"
"546","1346.0","761.5236491607934","363.0","1003.0","438.0","529.0","268.0","147.0","1690.0","403.0","258.0","138.0","468.0","1094.0","576.0"
"547","1312.0","278.8335058560245","410.0","912.0","371.0","611.0","120.0","219.0","2480.0","720.0","235.0","389.0","458.0","1906.0","87.0"
"548","1077.0","195.21607414580987","416.0","687.0","408.0","323.0","160.0","213.0","1321.0","365.0","494.0","310.0","546.0","1766.0","33.432052161976664"
"549","1514.0","271.693847778947","103.0","1421.0","779.0","422.0","144.0","195.0","2416.0","317.0","691.0","429.0","643.0","702.0","96.0"
"55","1133.0","163.7877923866911","588.0","558.0","346.0","554.0","60.0","217.0","1631.0","301.0","190.0","165.0","314.0","850.0","0.0"
"550","757.0","229.97206062576157","308.0","460.0","149.0","312.0","82.0","258.0","1189.0","409.0","153.0","239.0","306.0","795.0","92.0"
"551","1699.0","426.7095326772028","378.0","1342.0","446.0","498.0","376.0","417.0","709.0","259.0","316.0","305.0","549.0","620.0","146.8773614122019"
"552","2457.0","445.7319272212147","771.0","1711.0","541.0","844.0","371.0","709.0","850.0","543.0","186.0","235.0","391.0","493.0","0.0"
"553","2086.0","550.8262747239313","1165.0","927.0","191.0","649.0","414.0","871.0","792.0","520.0","145.0","199.0","265.0","613.0","140.0"
"554","707.0","736.5838075529618","314.0","405.0","141.0","318.0","78.0","215.0","975.0","250.0","194.0","129.0","123.0","680.0","622.0"
"555","1430.0","288.59528580502456","301.0","1159.0","456.0","554.0","197.0","253.0","1231.0","217.0","473.0","501.0","584.0","1120.0","81.04212581950063"
"556","1514.0","3737.886504664294","-1.0","1515.0","399.0","331.0","184.0","653.0","487.0","116.0","209.0","161.0","141.0","47.0","3457.0"
"557","2928.0","469.6762172763557","802.0","2153.0","1637.0","828.0","283.0","207.0","2311.0","83.0","695.0","189.0","296.0","1049.0","151.0"
"558","2490.0","435.9707475868415","481.0","2031.0","1276.0","1045.0","117.0","91.0","2517.0","108.0","409.0","284.0","195.0","1560.0","184.0"
"559","1228.0","215.20267689315483","671.0","575.0","282.0","385.0","218.0","395.0","1227.0","636.0","37.0","312.0","286.0","1109.0","7.0"
"56","346.0","71.45507250492201","216.0","143.0","184.0","146.0","27.0","18.0","937.0","172.0","1.0","2.0","9.0","28.0","32.27956989247312"
"560","993.0","414.419703270302","266.0","742.0","261.0","286.0","183.0","312.0","841.0","665.0","179.0","214.0","284.0","713.0","231.0"
"561","1935.0","318.0493308942955","461.0","1482.0","815.0","431.0","153.0","560.0","1121.0","497.0","410.0","241.0","348.0","493.0","11.0"
"562","824.0","203.04310374597364","317.0","529.0","151.0","198.0","160.0","354.0","929.0","506.0","215.0","258.0","302.0","559.0","36.0"
"563","4005.0","794.5520501779906","1065.0","2961.0","1624.0","849.0","639.0","930.0","1048.0","521.0","1343.0","726.0","945.0","1335.0","205.0293011595111"
"564","2372.0","438.6796339206981","726.0","1650.0","530.0","663.0","468.0","748.0","1078.0","650.0","472.0","343.0","503.0","1847.0","18.163774661278826"
"565","2053.0","377.8336785697245","1228.0","830.0","332.0","767.0","379.0","614.0","1918.0","685.0","544.0","247.0","346.0","1282.0","0.0"
"566","2070.0","347.0561224979619","1535.0","550.0","516.0","643.0","367.0","576.0","1428.0","537.0","338.0","287.0","442.0","2478.0","10.683281527531085"
"567","3449.0","719.5869879152696","1823.0","1635.0","605.0","705.0","571.0","1626.0","796.0","542.0","333.0","322.0","602.0","1068.0","17.73419371659497"
"568","1901.0","409.57338769047385","876.0","1043.0","537.0","314.0","283.0","820.0","754.0","516.0","391.0","483.0","526.0","793.0","47.59178885630499"
"569","1363.0","343.64195959718654","739.0","641.0","221.0","155.0","150.0","870.0","562.0","483.0","135.0","105.0","281.0","455.0","0.0"
"57","724.0","120.27376048539637","555.0","186.0","181.0","279.0","95.0","201.0","834.0","340.0","39.0","30.0","144.0","736.0","0.0"
"570","1952.0","431.80414379811646","296.0","1673.0","284.0","441.0","562.0","698.0","552.0","604.0","175.0","286.0","290.0","331.0","18.057025547445257"
"571","623.0","153.92556722151951","512.0","131.0","61.0","179.0","67.0","354.0","478.0","304.0","73.0","67.0","146.0","453.0","0.0"
"572","1127.0","297.2719867660617","793.0","349.0","66.0","185.0","295.0","631.0","618.0","438.0","94.0","86.0","206.0","592.0","10.0"
"573","1683.0","414.6297320183796","1429.0","272.0","100.0","335.0","468.0","833.0","673.0","323.0","69.0","62.0","186.0","598.0","47.0"
"574","3819.0","902.988942584453","2745.0","1080.0","725.0","600.0","770.0","1764.0","694.0","725.0","297.0","223.0","366.0","436.0","79.0"
"575","959.0","269.67703103380825","770.0","206.0","104.0","286.0","144.0","442.0","741.0","345.0","110.0","148.0","156.0","595.0","44.0"
"576","1211.0","314.66395576092816","926.0","287.0","20.0","388.0","274.0","547.0","856.0","427.0","104.0","76.0","410.0","603.0","51.0"
"577","1531.0","457.7017664149703","957.0","602.0","41.0","229.0","294.0","996.0","790.0","443.0","76.0","60.0","231.0","782.0","47.0"
"578","3247.0","653.2253707642394","949.0","2314.0","549.0","996.0","619.0","1117.0","869.0","409.0","198.0","416.0","522.0","1021.0","3.852716990410622"
"579","1531.0","415.5111249118222","430.0","1115.0","530.0","464.0","160.0","408.0","596.0","188.0","269.0","80.0","151.0","227.0","163.0"
"58","2094.0","329.4706759280722","547.0","1574.0","861.0","748.0","258.0","253.0","2623.0","681.0","459.0","318.0","419.0","1452.0","54.0"
"580","3550.0","959.5614080946413","814.0","2752.0","106.0","751.0","852.0","1874.0","496.0","549.0","119.0","221.0","323.0","305.0","98.0"
"581","2658.0","680.7055649772362","564.0","2117.0","275.0","622.0","234.0","1567.0","531.0","548.0","232.0","161.0","163.0","451.0","15.703591606133978"
"582","2171.0","665.958115520789","1151.0","1042.0","213.0","639.0","400.0","974.0","1298.0","661.0","331.0","238.0","409.0","823.0","179.0"
"583","1733.0","414.5500898413888","950.0","800.0","211.0","290.0","354.0","895.0","1059.0","497.0","209.0","160.0","372.0","698.0","15.0"
"584","740.0","220.44596725783305","624.0","129.0","60.0","113.0","107.0","490.0","459.0","421.0","86.0","142.0","183.0","446.0","7.885133538170645"
"585","757.0","204.9956756444361","579.0","196.0","109.0","116.0","136.0","430.0","639.0","372.0","73.0","138.0","293.0","415.0","3.0"
"586","724.0","217.069536962016","492.0","239.0","39.0","36.0","138.0","535.0","647.0","556.0","48.0","107.0","219.0","744.0","0.0"
"587","757.0","268.7963535088515","536.0","251.0","84.0","56.0","21.0","610.0","211.0","233.0","40.0","16.0","63.0","264.0","5.0"
"588","1228.0","452.5832369090707","450.0","803.0","95.0","110.0","129.0","937.0","613.0","727.0","80.0","105.0","415.0","645.0","39.0"
"589","1666.0","468.873255859581","810.0","862.0","103.0","297.0","160.0","1128.0","773.0","741.0","112.0","272.0","397.0","630.0","22.0"
"59","1401.0","243.4760746367725","676.0","744.0","445.0","354.0","264.0","373.0","1523.0","499.0","271.0","302.0","615.0","2052.0","16.4776684330053"
"590","1699.0","437.97696607289566","729.0","991.0","226.0","212.0","269.0","1030.0","491.0","438.0","125.0","149.0","243.0","351.0","0.0"
"591","1683.0","434.4901648547852","495.0","1197.0","287.0","376.0","316.0","730.0","529.0","560.0","452.0","350.0","428.0","806.0","71.17997165800661"
"592","1985.0","444.85712826416346","806.0","1198.0","351.0","609.0","307.0","755.0","841.0","532.0","188.0","202.0","330.0","562.0","20.0"
"593","1279.0","303.82508669880224","480.0","811.0","123.0","261.0","267.0","656.0","505.0","483.0","110.0","118.0","247.0","438.0","8.0"
"594","4005.0","960.6728936143792","1291.0","2734.0","428.0","785.0","407.0","2422.0","850.0","603.0","107.0","237.0","375.0","642.0","67.0"
"595","4307.0","845.4977353907133","907.0","3428.0","1198.0","1351.0","749.0","1037.0","900.0","403.0","672.0","353.0","633.0","702.0","110.2216844143272"
"596","1901.0","413.1698190723361","1111.0","796.0","274.0","546.0","345.0","759.0","537.0","222.0","112.0","72.0","149.0","367.0","24.0"
"597","4257.0","725.9715276021336","1297.0","2962.0","1292.0","1024.0","897.0","1080.0","1673.0","668.0","721.0","304.0","371.0","772.0","70.0"
"598","1161.0","276.10974041946656","931.0","243.0","176.0","347.0","275.0","392.0","1464.0","656.0","201.0","99.0","220.0","1438.0","58.0"
"599","1397.0","324.61506368083263","1060.0","344.0","88.0","278.0","322.0","732.0","890.0","730.0","87.0","38.0","274.0","1106.0","17.0"
"6","5289.0","836.1483790180488","372.0","4931.0","3714.0","1293.0","284.0","27.0","2615.0","34.0","390.0","268.0","393.0","1037.0","375.0"
"60","1496.0","206.38071590626905","566.0","945.0","587.0","518.0","203.0","220.0","1639.0","388.0","174.0","159.0","375.0","927.0","6.0"
"600","892.0","203.24627884490212","704.0","209.0","65.0","270.0","205.0","373.0","887.0","246.0","36.0","72.0","146.0","806.0","26.0"
"601","1800.0","403.49047798589805","998.0","818.0","394.0","697.0","343.0","400.0","2616.0","743.0","118.0","239.0","415.0","2349.0","133.0"
"602","1312.0","713.4528469299798","1083.0","245.0","193.0","374.0","226.0","551.0","1279.0","863.0","83.0","39.0","307.0","314.0","464.0"
"603","707.0","581.5661343592986","583.0","149.0","158.0","256.0","183.0","135.0","1279.0","863.0","27.0","1.0","27.0","147.0","464.0"
"604","791.0","651.7092178961893","633.0","173.0","135.0","139.0","94.0","438.0","1279.0","863.0","189.0","190.0","89.0","566.0","464.0"
"605","2238.0","399.0160918390222","1072.0","1194.0","377.0","807.0","489.0","593.0","1330.0","820.0","357.0","219.0","464.0","2962.0","23.3833780160858"
"606","5687.0","900.2067950112333","2428.0","3272.0","922.0","2474.0","1029.0","1292.0","3158.0","1210.0","116.0","105.0","416.0","3431.0","14.96704272896864"
"607","2793.0","1216.4152579561985","1772.0","1031.0","356.0","1020.0","514.0","930.0","725.0","435.0","102.0","90.0","208.0","1737.0","724.3564131668558"
"608","5081.0","741.6417786989796","1749.0","3365.0","941.0","2494.0","945.0","735.0","1643.0","658.0","82.0","90.0","240.0","1738.0","44.0"
"609","1346.0","249.0795381537161","909.0","439.0","306.0","275.0","198.0","602.0","1124.0","740.0","296.0","82.0","268.0","1147.0","0.0"
"61","1763.0","263.4530735968035","735.0","1048.0","566.0","581.0","294.0","372.0","1999.0","558.0","280.0","271.0","365.0","1143.0","0.0"
"610","1144.0","180.9680177236088","726.0","436.0","270.0","333.0","261.0","314.0","561.0","268.0","177.0","49.0","74.0","428.0","0.0"
"611","757.0","206.4746589903382","560.0","215.0","38.0","189.0","136.0","412.0","938.0","845.0","135.0","129.0","282.0","1117.0","33.0"
"612","3567.0","649.4079883233337","1559.0","2028.0","476.0","830.0","1026.0","1272.0","1353.0","1017.0","523.0","264.0","597.0","3101.0","0.9033494181095656"
"613","1548.0","319.99847132275085","1065.0","502.0","157.0","473.0","374.0","562.0","575.0","422.0","152.0","101.0","174.0","494.0","0.0"
"614","1026.0","221.5413104724568","778.0","258.0","96.0","336.0","148.0","490.0","928.0","724.0","181.0","89.0","200.0","1066.0","4.0"
"615","1380.0","308.52116797873606","743.0","649.0","153.0","360.0","335.0","560.0","1182.0","513.0","200.0","66.0","336.0","883.0","21.0"
"616","1683.0","361.8571541362529","918.0","774.0","108.0","368.0","613.0","637.0","889.0","642.0","57.0","107.0","249.0","1012.0","2.0"
"617","2070.0","390.0146468897298","692.0","1387.0","227.0","932.0","395.0","541.0","804.0","430.0","101.0","126.0","225.0","696.0","3.0"
"618","808.0","186.62270565290368","673.0","158.0","104.0","173.0","113.0","440.0","460.0","295.0","18.0","54.0","91.0","500.0","7.936579841449603"
"619","2288.0","457.5117093057053","1924.0","381.0","483.0","496.0","565.0","779.0","1001.0","594.0","160.0","68.0","181.0","1080.0","16.0"
"62","1606.0","243.68218272958143","530.0","1098.0","482.0","651.0","240.0","256.0","1512.0","444.0","251.0","249.0","526.0","2098.0","6.1057405903059845"
"620","2322.0","482.8775086393124","1674.0","664.0","278.0","465.0","427.0","1186.0","621.0","609.0","92.0","62.0","107.0","892.0","11.0"
"621","1548.0","339.52313909151576","945.0","620.0","216.0","400.0","413.0","570.0","912.0","367.0","186.0","65.0","143.0","788.0","28.0"
"622","808.0","187.5591298544296","610.0","206.0","113.0","171.0","150.0","416.0","1162.0","548.0","185.0","124.0","228.0","1061.0","22.0"
"623","1346.0","286.32187602211513","1035.0","330.0","146.0","281.0","422.0","532.0","1227.0","717.0","94.0","137.0","205.0","1518.0","10.89366515837104"
"624","824.0","195.36434864111848","630.0","211.0","124.0","255.0","149.0","329.0","681.0","301.0","89.0","47.0","79.0","707.0","38.0"
"625","1296.0","281.8170751127396","805.0","517.0","212.0","320.0","225.0","565.0","1154.0","637.0","123.0","106.0","320.0","1125.0","31.0"
"626","909.0","197.9615438747564","769.0","155.0","59.0","272.0","179.0","431.0","863.0","552.0","31.0","145.0","173.0","857.0","9.0"
"627","2255.0","459.3005727126952","1820.0","451.0","302.0","624.0","764.0","599.0","1284.0","742.0","155.0","104.0","245.0","1374.0","56.0"
"628","993.0","197.4037656225713","770.0","238.0","143.0","360.0","233.0","290.0","1119.0","519.0","236.0","94.0","128.0","1062.0","16.0"
"629","1245.0","326.91128601896685","970.0","289.0","113.0","376.0","319.0","485.0","1189.0","835.0","74.0","136.0","278.0","1377.0","70.89400655232222"
"63","1401.0","223.45122092423983","626.0","792.0","409.0","548.0","197.0","295.0","2084.0","743.0","168.0","138.0","321.0","1635.0","16.0"
"630","993.0","358.8397878258553","531.0","479.0","230.0","248.0","165.0","399.0","1417.0","822.0","391.0","262.0","345.0","1089.0","158.0"
"631","1094.0","280.62230701764724","771.0","340.0","63.0","273.0","252.0","540.0","728.0","587.0","56.0","47.0","190.0","925.0","5.0"
"632","1245.0","276.53375971401954","748.0","519.0","229.0","366.0","234.0","455.0","1419.0","477.0","211.0","224.0","343.0","983.0","49.0"
"633","1279.0","305.7636986436309","736.0","557.0","216.0","230.0","297.0","584.0","819.0","572.0","220.0","243.0","621.0","1282.0","22.17880154639176"
"634","1548.0","330.34150048260744","778.0","776.0","361.0","297.0","333.0","596.0","1169.0","480.0","334.0","192.0","433.0","548.0","36.0"
"635","942.0","211.5215181096121","678.0","273.0","128.0","144.0","273.0","423.0","808.0","374.0","94.0","159.0","224.0","606.0","9.0"
"636","959.0","255.40591957232985","684.0","299.0","128.0","188.0","123.0","544.0","949.0","518.0","160.0","179.0","250.0","788.0","24.904322569622416"
"637","1111.0","233.98432379513923","986.0","137.0","119.0","452.0","234.0","352.0","1066.0","354.0","48.0","40.0","205.0","1088.0","20.51730920535012"
"638","774.0","276.25883771834526","588.0","204.0","60.0","143.0","119.0","487.0","713.0","599.0","104.0","132.0","161.0","812.0","60.0"
"639","1178.0","291.28932854022423","697.0","493.0","112.0","341.0","217.0","554.0","632.0","590.0","33.0","186.0","274.0","657.0","22.05742273264651"
"64","1669.0","251.64578100307185","618.0","1064.0","480.0","571.0","374.0","273.0","1272.0","503.0","244.0","414.0","424.0","1780.0","6.961759929130371"
"640","808.0","204.77874284085985","646.0","178.0","30.0","175.0","267.0","386.0","519.0","331.0","92.0","51.0","197.0","454.0","0.0"
"641","623.0","197.7144510253274","473.0","160.0","46.0","151.0","95.0","375.0","436.0","434.0","63.0","71.0","172.0","501.0","0.0"
"642","1161.0","211.5127295943275","1045.0","124.0","366.0","252.0","223.0","361.0","845.0","346.0","44.0","35.0","134.0","857.0","0.0"
"643","740.0","227.67848423981155","532.0","228.0","71.0","138.0","189.0","362.0","835.0","391.0","109.0","132.0","249.0","654.0","53.0"
"644","1312.0","343.2689951013021","1236.0","95.0","194.0","255.0","173.0","709.0","811.0","397.0","38.0","14.0","201.0","878.0","39.0"
"645","606.0","172.1595239817553","522.0","92.0","85.0","108.0","148.0","289.0","666.0","440.0","67.0","73.0","216.0","677.0","42.0"
